00007ffa14dae146 (__TEXT,__text) non-external +[CollationElement scopeToString:]
00007ffa14db003e (__TEXT,__text) non-external -[CollationCore .cxx_destruct]
00007ffa14daf906 (__TEXT,__text) non-external -[CollationCore appendCollationElement:]
00007ffa14daffd2 (__TEXT,__text) non-external -[CollationCore coll_elems]
00007ffa14daffc0 (__TEXT,__text) non-external -[CollationCore coll_uid]
00007ffa14daff09 (__TEXT,__text) non-external -[CollationCore createEndpoint]
00007ffa14daf237 (__TEXT,__text) non-external -[CollationCore description]
00007ffa14db0008 (__TEXT,__text) non-external -[CollationCore dq]
00007ffa14dafbd3 (__TEXT,__text) non-external -[CollationCore enumerateCollationElements:]
00007ffa14dafcf5 (__TEXT,__text) non-external -[CollationCore enumerateElements:]
00007ffa14daff93 (__TEXT,__text) non-external -[CollationCore getID]
00007ffa14daf4e7 (__TEXT,__text) non-external -[CollationCore getValidPaths:forBundleID:]
00007ffa14dae906 (__TEXT,__text) non-external -[CollationCore initWithID:]
00007ffa14daeaa8 (__TEXT,__text) non-external -[CollationCore initWithXPC:]
00007ffa14daff48 (__TEXT,__text) non-external -[CollationCore isEmpty]
00007ffa14db0023 (__TEXT,__text) non-external -[CollationCore listener]
00007ffa14daffa5 (__TEXT,__text) non-external -[CollationCore log]
00007ffa14daf2ad (__TEXT,__text) non-external -[CollationCore mountPointOfBundleID:]
00007ffa14daec1e (__TEXT,__text) non-external -[CollationCore packToXPC]
00007ffa14daedef (__TEXT,__text) non-external -[CollationCore parseMessage:]
00007ffa14db8ee6 (__TEXT,__text) non-external -[CollationCore parseMessage:].cold.1
00007ffa14db8f1e (__TEXT,__text) non-external -[CollationCore parseMessage:].cold.2
00007ffa14daffed (__TEXT,__text) non-external -[CollationCore peer_array]
00007ffa14daf973 (__TEXT,__text) non-external -[CollationCore removeCollationElementWithPath:]
00007ffa14daffdc (__TEXT,__text) non-external -[CollationCore setColl_elems:]
00007ffa14daffc9 (__TEXT,__text) non-external -[CollationCore setColl_uid:]
00007ffa14db0012 (__TEXT,__text) non-external -[CollationCore setDq:]
00007ffa14db002d (__TEXT,__text) non-external -[CollationCore setListener:]
00007ffa14daffaf (__TEXT,__text) non-external -[CollationCore setLog:]
00007ffa14dafff7 (__TEXT,__text) non-external -[CollationCore setPeer_array:]
00007ffa14daeef6 (__TEXT,__text) non-external -[CollationCore setupHandler]
00007ffa14dae8b2 (__TEXT,__text) non-external -[CollationElement .cxx_destruct]
00007ffa14dae84e (__TEXT,__text) non-external -[CollationElement cle_bundle_id]
00007ffa14dae858 (__TEXT,__text) non-external -[CollationElement cle_bundle_version]
00007ffa14dae876 (__TEXT,__text) non-external -[CollationElement cle_command]
00007ffa14dae89e (__TEXT,__text) non-external -[CollationElement cle_command_args]
00007ffa14dae88a (__TEXT,__text) non-external -[CollationElement cle_env]
00007ffa14dae862 (__TEXT,__text) non-external -[CollationElement cle_mnt_path]
00007ffa14dae844 (__TEXT,__text) non-external -[CollationElement cle_scope]
00007ffa14dae216 (__TEXT,__text) non-external -[CollationElement copyAbsolutePath:]
00007ffa14dae171 (__TEXT,__text) non-external -[CollationElement description]
00007ffa14dae24b (__TEXT,__text) non-external -[CollationElement initWithBundle:version:atPath:withScope:withCommand:withCommandArgs:withEnv:]
00007ffa14dae379 (__TEXT,__text) non-external -[CollationElement initWithXPC:]
00007ffa14dae56e (__TEXT,__text) non-external -[CollationElement package]
00007ffa14dad340 (__TEXT,__text) non-external -[CryptexTSS .cxx_destruct]
00007ffa14dad13c (__TEXT,__text) non-external -[CryptexTSS activate]
00007ffa14dad325 (__TEXT,__text) non-external -[CryptexTSS c411_content]
00007ffa14dad29b (__TEXT,__text) non-external -[CryptexTSS dq]
00007ffa14dad26c (__TEXT,__text) non-external -[CryptexTSS flags]
00007ffa14daa699 (__TEXT,__text) non-external -[CryptexTSS generateDiavloRequest:]
00007ffa14db7fff (__TEXT,__text) non-external -[CryptexTSS generateDiavloRequest:].cold.1
00007ffa14daa0e6 (__TEXT,__text) non-external -[CryptexTSS generatePackedSignatures]
00007ffa14dad30a (__TEXT,__text) non-external -[CryptexTSS im4m_array]
00007ffa14da9e62 (__TEXT,__text) non-external -[CryptexTSS initWithFlags:]
