00000002495ae80c (__TEXT,__text) non-external +[HDDiagnosticOperation operationWithAttachmentDirectoryURL:]
00000002495ae280 (__TEXT,__text) non-external +[HDSyncAnchorEntity(HealthDiagnosticExtension) hde_reportSyncAnchorsForSyncProvenance:diagnosticOperation:database:]
00000002495acf50 (__TEXT,__text) non-external +[HDUserDomainConceptDiagnosticOperation _udcTableColumnTitles]
00000002495a921c (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation _reportCloudSyncDescriptionWithHealthStore:]
00000002495a8894 (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation _reportCloudSyncErrors]
00000002495a8398 (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation _reportCloudSyncJournalStats]
00000002495a850c (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation _reportCloudSyncKeyValuesWithDatabase:]
00000002495a7da8 (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation _reportCloudSyncStatusWithHealthStore:]
00000002495a8a04 (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation _reportCloudSyncStoreDetailsWithDatabase:]
00000002495a8cb4 (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation _reportCloudSyncStoreDetailsWithSyncProvenance:storeUUID:database:]
00000002495a80a0 (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation _reportCurrentSyncIdentityWithDatabase:]
00000002495a7c98 (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation reportFilename]
00000002495a7ca4 (__TEXT,__text) non-external -[HDCloudSyncDiagnosticOperation run]
00000002495a7c48 (__TEXT,__text) non-external -[HDDaemonDiagnosticOperation _daemonUserDefaultValueForKey:]
00000002495a7714 (__TEXT,__text) non-external -[HDDaemonDiagnosticOperation reportFilename]
00000002495a7720 (__TEXT,__text) non-external -[HDDaemonDiagnosticOperation run]
00000002495a95d8 (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation _captureUnprotectedDatabaseAtURL:protectedDatabaseAtURL:reason:]
00000002495a9f10 (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation _reportJournalStatisticsInSubdirectory:profileDirectory:]
00000002495a9840 (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation _reportMedicalIDStatistics]
00000002495aa04c (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation _reportMissingSourceOrderEntriesWithUnprotectedDatabase:protectedDatabase:]
00000002495aa568 (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation _reportSamplePruningStateDescriptionWithHealthStore:]
00000002495a9d10 (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation _reportSizeForHFDAtURL:]
00000002495a998c (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation _reportStatisticsForUnprotectedDatabaseAtURL:protectedDatabaseAtURL:]
00000002495a95d0 (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation allowsSensitiveAttachments]
00000002495a941c (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation reportFilename]
00000002495a9428 (__TEXT,__text) non-external -[HDDatabaseDiagnosticOperation run]
00000002495a76c0 (__TEXT,__text) non-external -[HDDiagnosticExtension .cxx_destruct]
00000002495a6d74 (__TEXT,__text) non-external -[HDDiagnosticExtension _beginMonitoringForContentProtectionStatus]
00000002495a736c (__TEXT,__text) non-external -[HDDiagnosticExtension _captureLog]
00000002495b14f8 (__TEXT,__text) non-external -[HDDiagnosticExtension _captureLog].cold.1
00000002495a6d04 (__TEXT,__text) non-external -[HDDiagnosticExtension _currentProtectionStateString]
00000002495a6f14 (__TEXT,__text) non-external -[HDDiagnosticExtension _endMonitoringForContentProtectionStatus]
00000002495a7478 (__TEXT,__text) non-external -[HDDiagnosticExtension _generateTemporaryAttachmentDirectory]
00000002495a6f94 (__TEXT,__text) non-external -[HDDiagnosticExtension _loadOperationsFromPluginsWithAttachmentDirectoryURL:]
00000002495a7224 (__TEXT,__text) non-external -[HDDiagnosticExtension _log:]
00000002495a768c (__TEXT,__text) non-external -[HDDiagnosticExtension allowsSensitiveAttachments]
00000002495a654c (__TEXT,__text) non-external -[HDDiagnosticExtension attachmentsForParameters:]
00000002495a769c (__TEXT,__text) non-external -[HDDiagnosticExtension collectionLog]
00000002495a6c94 (__TEXT,__text) non-external -[HDDiagnosticExtension diagnosticOperation:logMessage:]
00000002495a64b0 (__TEXT,__text) non-external -[HDDiagnosticExtension init]
00000002495a76ac (__TEXT,__text) non-external -[HDDiagnosticExtension setCollectionLog:]
00000002495a767c (__TEXT,__text) non-external -[HDDiagnosticExtension temporaryDirectoryURL]
00000002495b0ce8 (__TEXT,__text) non-external -[HDDiagnosticOperation .cxx_destruct]
00000002495aed54 (__TEXT,__text) non-external -[HDDiagnosticOperation _appendString:newLine:]
00000002495b0938 (__TEXT,__text) non-external -[HDDiagnosticOperation _copyDatabase:toDatabase:]
00000002495af714 (__TEXT,__text) non-external -[HDDiagnosticOperation _fileAttributesAtURL:]
00000002495aeee0 (__TEXT,__text) non-external -[HDDiagnosticOperation _headerString]
00000002495af2e4 (__TEXT,__text) non-external -[HDDiagnosticOperation _queue_submitAttachment:]
00000002495b09ec (__TEXT,__text) non-external -[HDDiagnosticOperation _reportCountOfObjectsForEntityClass:database:]
00000002495b0a60 (__TEXT,__text) non-external -[HDDiagnosticOperation _reportCountOfObjectsInTable:database:]
00000002495af820 (__TEXT,__text) non-external -[HDDiagnosticOperation absoluteTimeForTimespec:]
