00000002037e9d3c (__TEXT,__text) non-external +[CLLocationManager(WeatherCore) wc_authorizationStatus]
00000002037ea6b4 (__TEXT,__text) non-external +[MobileGestaltBridge isIPad]
00000002037e9d30 (__TEXT,__text) non-external +[NSLocale(WeatherCore) wc_setPreferredTemperatureUnit:]
00000002037e9364 (__TEXT,__text) non-external +[NSUbiquitousKeyValueStore(WeatherCore) wc_sharedInstance]
00000002037e9d50 (__TEXT,__text) non-external +[NSUserDefaults(WeatherCore) wc_userDefaultsWithSuiteName:backupDisabled:]
00000002037e8b74 (__TEXT,__text) non-external +[RDCachedData(Swizzling) swizzleCacheDirPath]
00000002037e8c74 (__TEXT,__text) non-external +[RDCachedData(Swizzling) wc_getCacheDirPath]
00000002037e9de4 (__TEXT,__text) non-external +[WCDefaultCity cityFromAlCity:]
00000002037e8d0c (__TEXT,__text) non-external +[WCDistributedNotificationCenter defaultCenter]
00000002037ea548 (__TEXT,__text) non-external -[NPSManagerBridge init]
00000002037ea580 (__TEXT,__text) non-external -[NPSManagerBridge synchronizeUserDefaultsDomain:keys:container:appGroupContainer:]
00000002037ea584 (__TEXT,__text) non-external -[NSArray(WeatherCore) wc_allObjectsPassTest:]
00000002037ea1e4 (__TEXT,__text) non-external -[NSDate(WeatherCore) wc_timeIntervalUntilNow]
00000002037e9408 (__TEXT,__text) non-external -[NSUbiquitousKeyValueStore(WeatherCore) wc_synchronizeWithCompletionHandler:]
00000002037eafa4 (__TEXT,__text) non-external -[WCCloudMigrator .cxx_destruct]
00000002037eaf9c (__TEXT,__text) non-external -[WCCloudMigrator deviceLookup]
00000002037eacc4 (__TEXT,__text) non-external -[WCCloudMigrator eraseStoreIfNeeded:]
00000002037ea6c0 (__TEXT,__text) non-external -[WCCloudMigrator init]
00000002037ea778 (__TEXT,__text) non-external -[WCCloudMigrator migrateStore:toStore:completionBlock:]
00000002037ea728 (__TEXT,__text) non-external -[WCCloudMigrator storeRequiresMigration:]
00000002037ea158 (__TEXT,__text) non-external -[WCDefaultCity .cxx_destruct]
00000002037ea118 (__TEXT,__text) non-external -[WCDefaultCity countryName]
00000002037ea138 (__TEXT,__text) non-external -[WCDefaultCity countryOverride]
00000002037e9fa4 (__TEXT,__text) non-external -[WCDefaultCity description]
00000002037ea0e8 (__TEXT,__text) non-external -[WCDefaultCity latitude]
00000002037ea0b8 (__TEXT,__text) non-external -[WCDefaultCity localeCode]
00000002037ea0d8 (__TEXT,__text) non-external -[WCDefaultCity longitude]
