00007ffa159f3cdc (__TEXT,__text) non-external +[NEArticleLinkPresentationSource deviceScreenScaleFromPotentialBackgroundThread]
00007ffa159f61d4 (__TEXT,__text) non-external +[NESportsEventLinkPresentationSource iconItemProviderForSportsEvent:tagImageProvider:]
00007ffa159f5fe7 (__TEXT,__text) non-external +[NESportsEventLinkPresentationSource imageItemProviderForSportsEvent:tagImageProvider:]
00007ffa159f5f6c (__TEXT,__text) non-external +[NESportsEventLinkPresentationSource titleFromSportsEvent:]
00007ffa159f5f81 (__TEXT,__text) non-external +[NESportsEventLinkPresentationSource urlFromSportsEvent:]
00007ffa159f4421 (__TEXT,__text) non-external +[NESportsTagLinkPresentationSource iconItemProviderForSportsTag:tagImageProvider:]
00007ffa159f4227 (__TEXT,__text) non-external +[NESportsTagLinkPresentationSource imageItemProviderForSportsTag:tagImageProvider:]
00007ffa159f499c (__TEXT,__text) non-external +[TSRTRoutineManager fetchMostFrequentLocationWithCompletion:]
00007ffa159f4904 (__TEXT,__text) non-external +[TSRTRoutineManager parseLocation:]
00007ffa159f364c (__TEXT,__text) non-external +[UIFontDescriptor(NewsFeed) ts_fontLegibilityWeightAttributeName]
00007ffa159f3638 (__TEXT,__text) non-external +[UIFontDescriptor(NewsFeed) ts_fontSystemFontDesignTraitKey]
00007ffa159f3624 (__TEXT,__text) non-external +[UIFontDescriptor(NewsFeed) ts_fontSystemFontGradeTraitKey]
00007ffa159f6422 (__TEXT,__text) non-external +[UIVisualEffect(NewsFeed) ne_visualEffectsForDailyBriefing]
00007ffa159f48e0 (__TEXT,__text) non-external -[AVPlayerViewController(Bridge) ne_isPictureInPictureActive]
00007ffa159f48ce (__TEXT,__text) non-external -[AVPlayerViewController(Bridge) ne_isPictureInPicturePossible]
00007ffa159f48aa (__TEXT,__text) non-external -[AVPlayerViewController(Bridge) ne_startPictureInPicture]
00007ffa159f48bc (__TEXT,__text) non-external -[AVPlayerViewController(Bridge) ne_stopPictureInPicture]
00007ffa159f3dde (__TEXT,__text) non-external -[NEArticleLinkPresentationSource .cxx_destruct]
00007ffa159f3dc0 (__TEXT,__text) non-external -[NEArticleLinkPresentationSource headline]
00007ffa159f3660 (__TEXT,__text) non-external -[NEArticleLinkPresentationSource initWithHeadline:articleURL:selectedText:]
00007ffa159f372a (__TEXT,__text) non-external -[NEArticleLinkPresentationSource linkMetadata]
00007ffa159f3dd4 (__TEXT,__text) non-external -[NEArticleLinkPresentationSource selectedText]
00007ffa159f39ec (__TEXT,__text) non-external -[NEArticleLinkPresentationSource thumbnailImageProviderFromHeadline:]
00007ffa159f386f (__TEXT,__text) non-external -[NEArticleLinkPresentationSource titleFromHeadline:]
00007ffa159f3dca (__TEXT,__text) non-external -[NEArticleLinkPresentationSource url]
00007ffa159f5279 (__TEXT,__text) non-external -[NEChannelLinkPresentationSource .cxx_destruct]
00007ffa159f50d4 (__TEXT,__text) non-external -[NEChannelLinkPresentationSource initWithChannel:]
00007ffa159f51ae (__TEXT,__text) non-external -[NEChannelLinkPresentationSource linkMetadata]
00007ffa159f5265 (__TEXT,__text) non-external -[NEChannelLinkPresentationSource title]
00007ffa159f526f (__TEXT,__text) non-external -[NEChannelLinkPresentationSource url]
00007ffa159f3614 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource .cxx_destruct]
00007ffa159f325a (__TEXT,__text) non-external -[NEIssueLinkPresentationSource imageItemProviderFromIssue:]
00007ffa159f3000 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource initWithIssue:]
00007ffa159f360a (__TEXT,__text) non-external -[NEIssueLinkPresentationSource issue]
00007ffa159f306b (__TEXT,__text) non-external -[NEIssueLinkPresentationSource linkMetadata]
00007ffa159f3245 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource subtitleFromIssue:]
00007ffa159f3230 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource titleFromIssue:]
00007ffa159f35a4 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource urlFromIssue:]
00007ffa159f568e (__TEXT,__text) non-external -[NELinkMetadataSource .cxx_destruct]
00007ffa159f55c2 (__TEXT,__text) non-external -[NELinkMetadataSource _linkPresentationImageFromImage:]
00007ffa159f52a1 (__TEXT,__text) non-external -[NELinkMetadataSource initWithTitle:url:image:]
00007ffa159f5419 (__TEXT,__text) non-external -[NELinkMetadataSource initWithTitle:url:imageProvider:iconProvider:]
00007ffa159f543c (__TEXT,__text) non-external -[NELinkMetadataSource initWithTitle:url:imageProvider:iconProvider:selectedText:]
00007ffa159f5684 (__TEXT,__text) non-external -[NELinkMetadataSource linkMetadata]
00007ffa159f5c4b (__TEXT,__text) non-external -[NEPuzzleHubLinkPresentationSource .cxx_destruct]
00007ffa159f56b0 (__TEXT,__text) non-external -[NEPuzzleHubLinkPresentationSource initWithTitle:tag:]
00007ffa159f5749 (__TEXT,__text) non-external -[NEPuzzleHubLinkPresentationSource linkMetadata]
00007ffa159f5c41 (__TEXT,__text) non-external -[NEPuzzleHubLinkPresentationSource tag]
00007ffa159f5c37 (__TEXT,__text) non-external -[NEPuzzleHubLinkPresentationSource title]
00007ffa159f6944 (__TEXT,__text) non-external -[NEPuzzleTagLinkPresentationSource .cxx_destruct]
00007ffa159f659b (__TEXT,__text) non-external -[NEPuzzleTagLinkPresentationSource initWithPuzzleTag:]
00007ffa159f6606 (__TEXT,__text) non-external -[NEPuzzleTagLinkPresentationSource linkMetadata]
