0000000217cc7de0 (__TEXT,__text) non-external +[WFAutomatorVariableRegistry variableWithIdentifier:]
0000000217cc5a9c (__TEXT,__text) non-external +[WFSiriSettings isHeySiriEnabled]
0000000217cc5ae4 (__TEXT,__text) non-external +[WFSiriSettings isSiriEnabled]
0000000217cc59dc (__TEXT,__text) non-external +[WFSiriSettings localizedTriggerPhraseWithMessage:]
0000000217cc5938 (__TEXT,__text) non-external +[WFSiriSettings localizedTriggerPhrase]
0000000217cc5ef4 (__TEXT,__text) non-external -[WFAppContentLocation(Icon) icon]
0000000217cc5b2c (__TEXT,__text) non-external -[WFColor(CocoaScripting) scriptingRGBColorDescriptor]
0000000217cc5d94 (__TEXT,__text) non-external -[WFContentLocation(Icon) icon]
0000000217cc84a0 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics .cxx_destruct]
0000000217cc84ec (__TEXT,__text) non-external -[WFLibraryLayoutMetrics appIconFormat]
0000000217cc8570 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics copyWithZone:]
0000000217cc84b4 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics cornerRadius]
0000000217cc84e0 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics floatingViewConfiguration]
0000000217cc8574 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics initWithViewWidth:layoutMargins:]
0000000217cc84cc (__TEXT,__text) non-external -[WFLibraryLayoutMetrics interitemSpacing]
0000000217cc84ac (__TEXT,__text) non-external -[WFLibraryLayoutMetrics itemsPerBanner]
0000000217cc84c4 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics lineSpacing]
0000000217cc84e8 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics scaledValueForValue:]
0000000217cc84d4 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics sectionInset]
0000000217cc851c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowGlyphDimension]
0000000217cc8554 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowGlyphSize]
0000000217cc84f4 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowIconToLabelMargin]
0000000217cc8518 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowPlusGlyphSize]
0000000217cc84bc (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowSize]
0000000217cc5ff0 (__TEXT,__text) non-external -[WFLibraryRunCoordinator .cxx_destruct]
0000000217cc6b14 (__TEXT,__text) non-external -[WFLibraryRunCoordinator accessibilityAnnounce:]
0000000217cc60ec (__TEXT,__text) non-external -[WFLibraryRunCoordinator completionHandler]
0000000217cc6100 (__TEXT,__text) non-external -[WFLibraryRunCoordinator currentlyRunningAction]
0000000217cc6110 (__TEXT,__text) non-external -[WFLibraryRunCoordinator database]
0000000217cc7754 (__TEXT,__text) non-external -[WFLibraryRunCoordinator dealloc]
0000000217cc619c (__TEXT,__text) non-external -[WFLibraryRunCoordinator delegate]
0000000217cc60c8 (__TEXT,__text) non-external -[WFLibraryRunCoordinator dialogTransformer]
0000000217cc6e34 (__TEXT,__text) non-external -[WFLibraryRunCoordinator didFinishRunningWorkflow:withError:]
0000000217cc77fc (__TEXT,__text) non-external -[WFLibraryRunCoordinator initWithSource:database:]
0000000217cc6fb8 (__TEXT,__text) non-external -[WFLibraryRunCoordinator observeValueForKeyPath:ofObject:change:context:]
0000000217cc6108 (__TEXT,__text) non-external -[WFLibraryRunCoordinator observers]
0000000217cc721c (__TEXT,__text) non-external -[WFLibraryRunCoordinator openWorkflowReferenceAndRun:fromSource:withInput:state:requestOutput:runViewSource:completionHandler:]
0000000217cc6188 (__TEXT,__text) non-external -[WFLibraryRunCoordinator progress]
0000000217cc6c18 (__TEXT,__text) non-external -[WFLibraryRunCoordinator registerObserver:]
0000000217cc7720 (__TEXT,__text) non-external -[WFLibraryRunCoordinator resumeWorkflowReference:fromSource:withState:]
0000000217cc74ec (__TEXT,__text) non-external -[WFLibraryRunCoordinator runAutoShortcut:withLNAction:andMetadata:]
0000000217cc7414 (__TEXT,__text) non-external -[WFLibraryRunCoordinator runContextualAction:]
0000000217cc60dc (__TEXT,__text) non-external -[WFLibraryRunCoordinator runEvent]
0000000217cc6154 (__TEXT,__text) non-external -[WFLibraryRunCoordinator runViewSource]
0000000217cc76ec (__TEXT,__text) non-external -[WFLibraryRunCoordinator runWorkflowReference:fromSource:withInput:requestOutput:runViewSource:completionHandler:]
0000000217cc6140 (__TEXT,__text) non-external -[WFLibraryRunCoordinator runningAutoShortcut]
