00000002252a63f4 (__TEXT,__text) non-external +[LNAppConnectionListener sharedListener]
00000002252aeb0c (__TEXT,__text) non-external +[LNClientConnection currentAuditToken]
00000002252aeaa0 (__TEXT,__text) non-external +[LNClientConnection performWithoutTimeout:]
00000002252a801c (__TEXT,__text) non-external +[LNProcessInstanceRegistryClient sharedInstance]
00000002252a5d24 (__TEXT,__text) non-external +[LNUserActivityHelper associateAppIntentWithUserActivity:completionHandler:]
00000002252afae4 (__TEXT,__text) non-external -[CSSearchableItemAttributeSet(Temporary) setCachedViewDataSafe:]
00000002252a5d30 (__TEXT,__text) non-external -[LNAppConnectionListener handleAppleEvent:withReplyEvent:]
00000002252a639c (__TEXT,__text) non-external -[LNAppConnectionListener listenerEndpoint]
00000002252a7164 (__TEXT,__text) non-external -[LNAppContextWrapper .cxx_destruct]
00000002252a7170 (__TEXT,__text) non-external -[LNAppContextWrapper appContext]
00000002252a7270 (__TEXT,__text) non-external -[LNAppContextWrapper init]
00000002252a7178 (__TEXT,__text) non-external -[LNAppContextWrapper performAction:options:reportingProgress:delegate:auditToken:completionHandler:]
00000002252a80b0 (__TEXT,__text) non-external -[LNClientConnection .cxx_destruct]
00000002252a8158 (__TEXT,__text) non-external -[LNClientConnection appContext]
00000002252ae7d4 (__TEXT,__text) non-external -[LNClientConnection clientConnectionQueue]
00000002252a8114 (__TEXT,__text) non-external -[LNClientConnection connectionListener]
00000002252a8b68 (__TEXT,__text) non-external -[LNClientConnection createAsyncIteratorForSequence:options:completionHandler:]
00000002252ae860 (__TEXT,__text) non-external -[LNClientConnection dealloc]
00000002252ae670 (__TEXT,__text) non-external -[LNClientConnection enqueuePerformActionOperation:]
00000002252a99b8 (__TEXT,__text) non-external -[LNClientConnection exportTransientEntities:withConfiguration:completionHandler:]
00000002252ab080 (__TEXT,__text) non-external -[LNClientConnection fetchActionAppContextFromAction:completionHandler:]
00000002252aac50 (__TEXT,__text) non-external -[LNClientConnection fetchActionForAppShortcutIdentifier:completionHandler:]
00000002252aae68 (__TEXT,__text) non-external -[LNClientConnection fetchActionForAutoShortcutPhrase:completionHandler:]
00000002252abb00 (__TEXT,__text) non-external -[LNClientConnection fetchActionOutputValueWithIdentifier:completionHandler:]
00000002252aa55c (__TEXT,__text) non-external -[LNClientConnection fetchAppShortcutParametersForMangledName:withCompletionHandler:]
00000002252acf28 (__TEXT,__text) non-external -[LNClientConnection fetchDestinationMDMAccountIdentifierForAction:completionHandler:]
00000002252ae2c4 (__TEXT,__text) non-external -[LNClientConnection fetchDisplayRepresentationForActions:completionHandler:]
00000002252aa09c (__TEXT,__text) non-external -[LNClientConnection fetchEntityURL:completionHandler:]
00000002252ac1b0 (__TEXT,__text) non-external -[LNClientConnection fetchOptionsDefaultValuesForAction:completionHandler:]
00000002252ac71c (__TEXT,__text) non-external -[LNClientConnection fetchOptionsForAction:actionMetadata:parameterMetadata:optionsProviderReference:searchTerm:localeIdentifier:completionHandler:]
00000002252abd40 (__TEXT,__text) non-external -[LNClientConnection fetchParameterOptionDefaultValueForAction:actionMetadata:parameterIdentifier:completionHandler:]
00000002252aaa38 (__TEXT,__text) non-external -[LNClientConnection fetchStateForAppIntentIdentifiers:completionHandler:]
00000002252ac4f4 (__TEXT,__text) non-external -[LNClientConnection fetchStructuredDataWithTypeIdentifier:forEntityIdentifiers:completionHandler:]
00000002252ab4d4 (__TEXT,__text) non-external -[LNClientConnection fetchSuggestedActionsForStartWorkoutAction:completionHandler:]
00000002252ab904 (__TEXT,__text) non-external -[LNClientConnection fetchSuggestedActionsFromViewWithCompletionHandler:]
00000002252ab6ec (__TEXT,__text) non-external -[LNClientConnection fetchSuggestedActionsWithSiriLanguageCode:completionHandler:]
00000002252ab298 (__TEXT,__text) non-external -[LNClientConnection fetchSuggestedFocusActionsForActionMetadata:suggestionContext:completionHandler:]
00000002252a9e60 (__TEXT,__text) non-external -[LNClientConnection fetchURLForEnumWithIdentifier:caseIdentifier:completionHandler:]
00000002252a9c48 (__TEXT,__text) non-external -[LNClientConnection fetchURLsForEnumWithIdentifier:completionHandler:]
00000002252aa2b4 (__TEXT,__text) non-external -[LNClientConnection fetchValueForPropertyWithIdentifier:entity:completionHandler:]
00000002252adeb0 (__TEXT,__text) non-external -[LNClientConnection fetchViewActionsWithCompletionHandler:]
00000002252ae0ac (__TEXT,__text) non-external -[LNClientConnection fetchViewEntitiesWithInteractionIDs:completionHandler:]
00000002252a920c (__TEXT,__text) non-external -[LNClientConnection getListenerEndpointForBundleIdentifier:action:completionHandler:]
00000002252a97a4 (__TEXT,__text) non-external -[LNClientConnection getListenerEndpointWithCompletionHandler:]
00000002252ae8f8 (__TEXT,__text) non-external -[LNClientConnection initWithConnection:connectionListener:queue:appContext:]
00000002252a8164 (__TEXT,__text) non-external -[LNClientConnection linkAppUndoManager:completionHandler:]
00000002252a88fc (__TEXT,__text) non-external -[LNClientConnection nextAsyncIteratorResults:completionHandler:]
00000002252acc70 (__TEXT,__text) non-external -[LNClientConnection performAction:options:executor:completionHandler:]
00000002252a8160 (__TEXT,__text) non-external -[LNClientConnection performActionOperation:didFinishWithResult:error:]
00000002252a8148 (__TEXT,__text) non-external -[LNClientConnection performActionOperations]
00000002252ad140 (__TEXT,__text) non-external -[LNClientConnection performAllEntitiesQueryWithEntityMangledTypeName:completionHandler:]
00000002252ad950 (__TEXT,__text) non-external -[LNClientConnection performConfigurableQuery:completionHandler:]
00000002252adc00 (__TEXT,__text) non-external -[LNClientConnection performPropertyQuery:completionHandler:]
00000002252ad3f0 (__TEXT,__text) non-external -[LNClientConnection performSuggestedEntitiesQueryWithEntityMangledTypeName:completionHandler:]
00000002252ad6a0 (__TEXT,__text) non-external -[LNClientConnection performSuggestedResultsQueryWithEntityType:completionHandler:]
00000002252a8140 (__TEXT,__text) non-external -[LNClientConnection queue]
00000002252a86c4 (__TEXT,__text) non-external -[LNClientConnection releaseAsyncSequence:completionHandler:]
00000002252ae4dc (__TEXT,__text) non-external -[LNClientConnection removePerformActionOperation:]
00000002252a8418 (__TEXT,__text) non-external -[LNClientConnection stageContextWithRequest:completionHandler:]
00000002252aa870 (__TEXT,__text) non-external -[LNClientConnection updateAppShortcutParametersWithCompletionHandler:]
00000002252a8df8 (__TEXT,__text) non-external -[LNClientConnection updateConnectionContext:completionHandler:]
00000002252a9004 (__TEXT,__text) non-external -[LNClientConnection updateProperties:withQuery:completionHandler:]
00000002252a8150 (__TEXT,__text) non-external -[LNClientConnection xpcConnection]
00000002252aeb18 (__TEXT,__text) non-external -[LNConnectionListener .cxx_destruct]
00000002252af2c8 (__TEXT,__text) non-external -[LNConnectionListener addClientConnection:]
