00000001ad85f800 (__TEXT,__text) non-external +[SPSafariPlatformSupport sharedPlatformSupport]
00000001ad85ec2c (__TEXT,__text) non-external -[SPAutoFillAuthorizationRemoteViewController credentialSelected:]
00000001ad85eae4 (__TEXT,__text) non-external -[SPAutoFillAuthorizationRemoteViewController exportedInterface]
00000001ad85ec94 (__TEXT,__text) non-external -[SPAutoFillAuthorizationRemoteViewController oneTimeCodeSelected:]
00000001ad85ecfc (__TEXT,__text) non-external -[SPAutoFillAuthorizationRemoteViewController requestAuthorizationForSelectedCredential]
00000001ad85ed40 (__TEXT,__text) non-external -[SPAutoFillAuthorizationRemoteViewController requestAuthorizationForSelectedOneTimeCode]
00000001ad85eb88 (__TEXT,__text) non-external -[SPAutoFillAuthorizationRemoteViewController serviceViewControllerInterface]
00000001ad85ed84 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController exportedInterface]
00000001ad85eecc (__TEXT,__text) non-external -[SPCompletionListRemoteViewController fillSelectedCredential:]
00000001ad85ef80 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController fillSelectedOneTimeCode:]
00000001ad85f09c (__TEXT,__text) non-external -[SPCompletionListRemoteViewController resizeRemoteWindow:]
00000001ad85ee28 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController serviceViewControllerInterface]
00000001ad85ef34 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController showAuthenticationSheetForSelectedCredential]
00000001ad85efe8 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController showAuthenticationSheetForSelectedOneTimeCode]
00000001ad85f154 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController showExternalCredentialAuthenticationWithIdentifier:]
00000001ad85f0ec (__TEXT,__text) non-external -[SPCompletionListRemoteViewController showExternalCredentialListWithIdentifier:]
00000001ad85f034 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController showOtherPasswordsSelected:]
00000001ad85f1e4 (__TEXT,__text) non-external -[SPExternalCredentialAuthenticationRemoteViewController connectToExtensionWithIdentifier:completionHandler:]
00000001ad85f26c (__TEXT,__text) non-external -[SPExternalCredentialAuthenticationRemoteViewController credentialSelected:]
00000001ad85f1d0 (__TEXT,__text) non-external -[SPExternalCredentialAuthenticationRemoteViewController exportedInterface]
00000001ad85f1bc (__TEXT,__text) non-external -[SPExternalCredentialAuthenticationRemoteViewController serviceViewControllerInterface]
00000001ad85f2fc (__TEXT,__text) non-external -[SPExternalCredentialListRemoteViewController connectToExtensionWithIdentifier:completionHandler:]
00000001ad85f384 (__TEXT,__text) non-external -[SPExternalCredentialListRemoteViewController credentialSelected:]
00000001ad85f2e8 (__TEXT,__text) non-external -[SPExternalCredentialListRemoteViewController exportedInterface]
00000001ad85f2d4 (__TEXT,__text) non-external -[SPExternalCredentialListRemoteViewController serviceViewControllerInterface]
00000001ad85f5c0 (__TEXT,__text) non-external -[SPOtherPasswordsRemoteViewController credentialSelected:]
00000001ad85f478 (__TEXT,__text) non-external -[SPOtherPasswordsRemoteViewController exportedInterface]
00000001ad85f51c (__TEXT,__text) non-external -[SPOtherPasswordsRemoteViewController serviceViewControllerInterface]
00000001ad85f7ec (__TEXT,__text) non-external -[SPRoundedWindow .cxx_destruct]
00000001ad85f6ec (__TEXT,__text) non-external -[SPRoundedWindow _cornerMask]
00000001ad85f7e0 (__TEXT,__text) non-external -[SPRoundedWindow accessibilityIdentifier]
00000001ad85f628 (__TEXT,__text) non-external -[SPRoundedWindow initWithContentRect:styleMask:backing:defer:]
00000001ad863060 (__TEXT,__text) non-external -[SPSafariPlatformSupport .cxx_destruct]
00000001ad862f98 (__TEXT,__text) non-external -[SPSafariPlatformSupport _addEnabledObserverToControl:]
00000001ad86303c (__TEXT,__text) non-external -[SPSafariPlatformSupport _appCanSupportAutoFill]
00000001ad8619f4 (__TEXT,__text) non-external -[SPSafariPlatformSupport _cleanUpAutoFillSession]
00000001ad8618dc (__TEXT,__text) non-external -[SPSafariPlatformSupport _dismissCompletionListWindowIfNecessary]
00000001ad86259c (__TEXT,__text) non-external -[SPSafariPlatformSupport _dismissCurrentSheetWindow]
00000001ad860ef0 (__TEXT,__text) non-external -[SPSafariPlatformSupport _observeNotificationsForTextField:keyWindow:]
00000001ad862f2c (__TEXT,__text) non-external -[SPSafariPlatformSupport _removeEnabledObserverFromControl]
00000001ad860a00 (__TEXT,__text) non-external -[SPSafariPlatformSupport _setUpCompletionListViewControllerWithSetUpCompletionListViewController:]
