0000000238ad86b0 (__TEXT,__text) non-external +[STExecutableIdentityResolver responsibleIdentityForAuditToken:]
0000000238adaf24 (__TEXT,__text) non-external -[STAttributedEntityResolutionSession .cxx_destruct]
0000000238adab98 (__TEXT,__text) non-external -[STAttributedEntityResolutionSession _entityWithResolvedIdentityForEntity:]
0000000238ada860 (__TEXT,__text) non-external -[STAttributedEntityResolutionSession dealloc]
0000000238ada78c (__TEXT,__text) non-external -[STAttributedEntityResolutionSession initWithEntityResolver:identityResolver:cache:]
0000000238adacf8 (__TEXT,__text) non-external -[STAttributedEntityResolutionSession invalidate]
0000000238ada898 (__TEXT,__text) non-external -[STAttributedEntityResolutionSession resolveEntities:]
0000000238adae5c (__TEXT,__text) non-external -[STAttributedEntityResolutionSession resolveEntity:]
0000000238ad62a8 (__TEXT,__text) non-external -[STAttributedEntityResolver .cxx_destruct]
0000000238ad6024 (__TEXT,__text) non-external -[STAttributedEntityResolver _localizedSystemStatusServerString:]
0000000238ad4b54 (__TEXT,__text) non-external -[STAttributedEntityResolver beginBatchResolutionSession]
0000000238ad62a0 (__TEXT,__text) non-external -[STAttributedEntityResolver dynamicAttributions]
0000000238ad45f8 (__TEXT,__text) non-external -[STAttributedEntityResolver initWithPreferredLocalizations:]
0000000238ad4584 (__TEXT,__text) non-external -[STAttributedEntityResolver init]
0000000238ad6298 (__TEXT,__text) non-external -[STAttributedEntityResolver preferredLocalizations]
0000000238ad4bfc (__TEXT,__text) non-external -[STAttributedEntityResolver resolveEntity:]
0000000238ad46ac (__TEXT,__text) non-external -[STAttributedEntityResolver setDynamicAttributions:]
0000000238ad863c (__TEXT,__text) non-external -[STBackgroundActivitiesStatusDomainVisualDescriptorTransformer .cxx_destruct]
0000000238ad8214 (__TEXT,__text) non-external -[STBackgroundActivitiesStatusDomainVisualDescriptorTransformer initWithBackgroundActivityManager:]
0000000238ad81c0 (__TEXT,__text) non-external -[STBackgroundActivitiesStatusDomainVisualDescriptorTransformer init]
0000000238ad8290 (__TEXT,__text) non-external -[STBackgroundActivitiesStatusDomainVisualDescriptorTransformer transformedDataForData:]
0000000238ad6df8 (__TEXT,__text) non-external -[STExecutableIdentityResolutionSession .cxx_destruct]
0000000238ad6964 (__TEXT,__text) non-external -[STExecutableIdentityResolutionSession dealloc]
0000000238ad68bc (__TEXT,__text) non-external -[STExecutableIdentityResolutionSession initWithResolver:cache:]
0000000238ad6bf4 (__TEXT,__text) non-external -[STExecutableIdentityResolutionSession invalidate]
0000000238ad699c (__TEXT,__text) non-external -[STExecutableIdentityResolutionSession resolveIdentities:]
0000000238ad6d38 (__TEXT,__text) non-external -[STExecutableIdentityResolutionSession resolvedIdentityForIdentity:]
0000000238ad8ddc (__TEXT,__text) non-external -[STExecutableIdentityResolver .cxx_destruct]
0000000238ad8d00 (__TEXT,__text) non-external -[STExecutableIdentityResolver beginBatchResolutionSession]
0000000238ad8648 (__TEXT,__text) non-external -[STExecutableIdentityResolver init]
0000000238ad8d54 (__TEXT,__text) non-external -[STExecutableIdentityResolver resolvedIdentityForIdentity:]
0000000238ad442c (__TEXT,__text) non-external -[STLocalStatusServer .cxx_destruct]
0000000238ad27cc (__TEXT,__text) non-external -[STLocalStatusServer _internalQueue_dataForClient:domain:presentationData:]
0000000238ad0300 (__TEXT,__text) non-external -[STLocalStatusServer _internalQueue_dataForDomain:]
0000000238ad1c58 (__TEXT,__text) non-external -[STLocalStatusServer _internalQueue_fallbackDataForPublisherClient:domain:]
0000000238ad0c24 (__TEXT,__text) non-external -[STLocalStatusServer _internalQueue_mutateDataForDomain:withChangeContext:block:]
0000000238ad2384 (__TEXT,__text) non-external -[STLocalStatusServer _internalQueue_presentationDataForDomain:]
0000000238ad13e0 (__TEXT,__text) non-external -[STLocalStatusServer _internalQueue_publishData:forPublisherClient:domain:inDataChangeRecord:withChangeContext:completion:]
0000000238ad00a8 (__TEXT,__text) non-external -[STLocalStatusServer _internalQueue_publishedDomains]
0000000238ad04f0 (__TEXT,__text) non-external -[STLocalStatusServer _internalQueue_volatileDataForDomain:]
0000000238ad3a60 (__TEXT,__text) non-external -[STLocalStatusServer addClientDataTransformerProvider:forDomain:]
0000000238ad3340 (__TEXT,__text) non-external -[STLocalStatusServer addDataTransformer:forDomain:]
0000000238ad2218 (__TEXT,__text) non-external -[STLocalStatusServer dataForDomain:]
0000000238ad4400 (__TEXT,__text) non-external -[STLocalStatusServer delegate]
0000000238ad2e94 (__TEXT,__text) non-external -[STLocalStatusServer descriptionBuilderWithMultilinePrefix:]
0000000238ad2e3c (__TEXT,__text) non-external -[STLocalStatusServer descriptionWithMultilinePrefix:]
0000000238ad2dcc (__TEXT,__text) non-external -[STLocalStatusServer description]
0000000238acfb4c (__TEXT,__text) non-external -[STLocalStatusServer init]
0000000238ad3eac (__TEXT,__text) non-external -[STLocalStatusServer modifyClientDataTransformerProvider:forDomain:usingBlock:]
0000000238ad378c (__TEXT,__text) non-external -[STLocalStatusServer modifyDataTransformer:forDomain:usingBlock:]
0000000238ad1144 (__TEXT,__text) non-external -[STLocalStatusServer publishData:forPublisherClient:domain:withChangeContext:completion:]
0000000238ad1684 (__TEXT,__text) non-external -[STLocalStatusServer publishVolatileData:forPublisherClient:domain:withChangeContext:completion:]
0000000238ad0194 (__TEXT,__text) non-external -[STLocalStatusServer publishedDataForDomain:]
0000000238acff40 (__TEXT,__text) non-external -[STLocalStatusServer publishedDomains]
0000000238ad0384 (__TEXT,__text) non-external -[STLocalStatusServer publishedVolatileDataForDomain:]
0000000238ad2530 (__TEXT,__text) non-external -[STLocalStatusServer registerClient:forDomain:]
0000000238ad0574 (__TEXT,__text) non-external -[STLocalStatusServer registerPublisherClient:forDomain:fallbackData:]
0000000238ad29bc (__TEXT,__text) non-external -[STLocalStatusServer removeClient:forDomain:]
0000000238ad3ca4 (__TEXT,__text) non-external -[STLocalStatusServer removeClientDataTransformerProvider:forDomain:]
0000000238ad3584 (__TEXT,__text) non-external -[STLocalStatusServer removeDataTransformer:forDomain:]
0000000238ad0904 (__TEXT,__text) non-external -[STLocalStatusServer removePublisherClient:forDomain:]
0000000238ad2b0c (__TEXT,__text) non-external -[STLocalStatusServer reportUserInteraction:forClient:domain:]
0000000238acfe10 (__TEXT,__text) non-external -[STLocalStatusServer setDelegate:]
0000000238ad2e2c (__TEXT,__text) non-external -[STLocalStatusServer succinctDescriptionBuilder]
0000000238ad2dd4 (__TEXT,__text) non-external -[STLocalStatusServer succinctDescription]
0000000238ad1920 (__TEXT,__text) non-external -[STLocalStatusServer updateDataForPublisherClient:domain:usingDiffProvider:completion:]
0000000238ad1dcc (__TEXT,__text) non-external -[STLocalStatusServer updateVolatileDataForPublisherClient:domain:usingDiffProvider:completion:]
0000000238ad66e4 (__TEXT,__text) non-external -[STLocationStatusDomainDisplayNameTransformer .cxx_destruct]
0000000238ad6304 (__TEXT,__text) non-external -[STLocationStatusDomainDisplayNameTransformer initWithEntityResolver:]
0000000238ad6380 (__TEXT,__text) non-external -[STLocationStatusDomainDisplayNameTransformer transformedDataForData:]
0000000238adb220 (__TEXT,__text) non-external -[STLocationStatusDomainDisplayNameTransformerProvider .cxx_destruct]
0000000238adb0ec (__TEXT,__text) non-external -[STLocationStatusDomainDisplayNameTransformerProvider dataTransformerForClient:]
0000000238adb218 (__TEXT,__text) non-external -[STLocationStatusDomainDisplayNameTransformerProvider dynamicAttributions]
0000000238adaf80 (__TEXT,__text) non-external -[STLocationStatusDomainDisplayNameTransformerProvider init]
0000000238adb010 (__TEXT,__text) non-external -[STLocationStatusDomainDisplayNameTransformerProvider setDynamicAttributions:]
0000000238acf768 (__TEXT,__text) non-external -[STMediaStatusDomainDisplayNameTransformer .cxx_destruct]
