00007ff9104df506 (__TEXT,__text) non-external +[SPSafariPlatformSupport sharedPlatformSupport]
00007ff9104e3054 (__TEXT,__text) non-external +[SPSystemAutoFillRemoteViewController requestViewControllerWithRemoteAppID:remoteLocalizedAppName:remoteUnlocalizedAppName:externallyVerifiedAndApprovedSharedWebCredentialsDomains:autoFillMode:explicitAutoFillMode:completion:]
00007ff9104de9c8 (__TEXT,__text) non-external -[SPAutoFillAuthorizationRemoteViewController credentialSelected:]
00007ff9104de8f0 (__TEXT,__text) non-external -[SPAutoFillAuthorizationRemoteViewController exportedInterface]
00007ff9104dea35 (__TEXT,__text) non-external -[SPAutoFillAuthorizationRemoteViewController oneTimeCodeSelected:]
00007ff9104deaa2 (__TEXT,__text) non-external -[SPAutoFillAuthorizationRemoteViewController requestAuthorizationForSelectedCredential]
00007ff9104deadf (__TEXT,__text) non-external -[SPAutoFillAuthorizationRemoteViewController requestAuthorizationForSelectedOneTimeCode]
00007ff9104de95c (__TEXT,__text) non-external -[SPAutoFillAuthorizationRemoteViewController serviceViewControllerInterface]
00007ff9104deb1c (__TEXT,__text) non-external -[SPCompletionListRemoteViewController exportedInterface]
00007ff9104debf4 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController fillSelectedCredential:]
00007ff9104deca5 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController fillSelectedOneTimeCode:]
00007ff9104dedc3 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController resizeRemoteWindow:]
00007ff9104deb88 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController serviceViewControllerInterface]
00007ff9104dec61 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController showAuthenticationSheetForSelectedCredential]
00007ff9104ded12 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController showAuthenticationSheetForSelectedOneTimeCode]
00007ff9104dee7e (__TEXT,__text) non-external -[SPCompletionListRemoteViewController showExternalCredentialAuthenticationWithIdentifier:]
00007ff9104dee11 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController showExternalCredentialListWithIdentifier:]
00007ff9104ded56 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController showOtherPasswordsSelected:]
00007ff9104def2b (__TEXT,__text) non-external -[SPExternalCredentialAuthenticationRemoteViewController connectToExtensionWithIdentifier:completionHandler:]
00007ff9104defb6 (__TEXT,__text) non-external -[SPExternalCredentialAuthenticationRemoteViewController credentialSelected:]
00007ff9104def0b (__TEXT,__text) non-external -[SPExternalCredentialAuthenticationRemoteViewController exportedInterface]
00007ff9104deeeb (__TEXT,__text) non-external -[SPExternalCredentialAuthenticationRemoteViewController serviceViewControllerInterface]
00007ff9104df063 (__TEXT,__text) non-external -[SPExternalCredentialListRemoteViewController connectToExtensionWithIdentifier:completionHandler:]
00007ff9104df0ee (__TEXT,__text) non-external -[SPExternalCredentialListRemoteViewController credentialSelected:]
00007ff9104df043 (__TEXT,__text) non-external -[SPExternalCredentialListRemoteViewController exportedInterface]
00007ff9104df023 (__TEXT,__text) non-external -[SPExternalCredentialListRemoteViewController serviceViewControllerInterface]
00007ff9104df28b (__TEXT,__text) non-external -[SPOtherPasswordsRemoteViewController credentialSelected:]
00007ff9104df1b3 (__TEXT,__text) non-external -[SPOtherPasswordsRemoteViewController exportedInterface]
00007ff9104df21f (__TEXT,__text) non-external -[SPOtherPasswordsRemoteViewController serviceViewControllerInterface]
00007ff9104df4f3 (__TEXT,__text) non-external -[SPRoundedWindow .cxx_destruct]
00007ff9104df3f6 (__TEXT,__text) non-external -[SPRoundedWindow _cornerMask]
00007ff9104df4e6 (__TEXT,__text) non-external -[SPRoundedWindow accessibilityIdentifier]
00007ff9104df2f8 (__TEXT,__text) non-external -[SPRoundedWindow initWithContentRect:styleMask:backing:defer:]
00007ff9104e2e18 (__TEXT,__text) non-external -[SPSafariPlatformSupport .cxx_destruct]
00007ff9104e2d81 (__TEXT,__text) non-external -[SPSafariPlatformSupport _addEnabledObserverToControl:]
00007ff9104e2e05 (__TEXT,__text) non-external -[SPSafariPlatformSupport _appCanSupportAutoFill]
00007ff9104e18d9 (__TEXT,__text) non-external -[SPSafariPlatformSupport _cleanUpAutoFillSession]
00007ff9104e1760 (__TEXT,__text) non-external -[SPSafariPlatformSupport _dismissCompletionListWindowIfNecessary]
00007ff9104e23d5 (__TEXT,__text) non-external -[SPSafariPlatformSupport _dismissCurrentSheetWindow]
00007ff9104e0d11 (__TEXT,__text) non-external -[SPSafariPlatformSupport _observeNotificationsForTextField:keyWindow:]
00007ff9104e2d2d (__TEXT,__text) non-external -[SPSafariPlatformSupport _removeEnabledObserverFromControl]
00007ff9104e089b (__TEXT,__text) non-external -[SPSafariPlatformSupport _setUpCompletionListViewControllerWithSetUpCompletionListViewController:]
00007ff9104e226d (__TEXT,__text) non-external -[SPSafariPlatformSupport _showAutoFillAuthorizationControllerWithSetUpBlock:]
00007ff9104df9f2 (__TEXT,__text) non-external -[SPSafariPlatformSupport _textAlignmentOfPositioningView:]
00007ff9104e0a5b (__TEXT,__text) non-external -[SPSafariPlatformSupport _topLeftPointOfCompletionWindowInWindow:positioningRect:contentSize:textAlignment:]
00007ff9104df8ba (__TEXT,__text) non-external -[SPSafariPlatformSupport _updatePasswordFieldContentLength:inWindow:]
