00007ffc0cc69db2 (__TEXT,__text) non-external +[WFAutomatorVariableRegistry variableWithIdentifier:]
00007ffc0cc675dc (__TEXT,__text) non-external +[WFSiriSettings isHeySiriEnabled]
00007ffc0cc67590 (__TEXT,__text) non-external +[WFSiriSettings isSiriEnabled]
00007ffc0cc67628 (__TEXT,__text) non-external +[WFSiriSettings localizedTriggerPhraseWithMessage:]
00007ffc0cc676df (__TEXT,__text) non-external +[WFSiriSettings localizedTriggerPhrase]
00007ffc0cc67c84 (__TEXT,__text) non-external -[WFAppContentLocation(Icon) icon]
00007ffc0cc678b5 (__TEXT,__text) non-external -[WFColor(CocoaScripting) scriptingRGBColorDescriptor]
00007ffc0cc67b09 (__TEXT,__text) non-external -[WFContentLocation(Icon) icon]
00007ffc0cc6a6f0 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics .cxx_destruct]
00007ffc0cc6a67b (__TEXT,__text) non-external -[WFLibraryLayoutMetrics appIconFormat]
00007ffc0cc6a5f2 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics copyWithZone:]
00007ffc0cc6a6d1 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics cornerRadius]
00007ffc0cc6a689 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics floatingViewConfiguration]
00007ffc0cc6a38e (__TEXT,__text) non-external -[WFLibraryLayoutMetrics initWithViewWidth:layoutMargins:]
00007ffc0cc6a6ab (__TEXT,__text) non-external -[WFLibraryLayoutMetrics interitemSpacing]
00007ffc0cc6a6dc (__TEXT,__text) non-external -[WFLibraryLayoutMetrics itemsPerBanner]
00007ffc0cc6a6e6 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics itemsPerRow]
00007ffc0cc6a6b6 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics lineSpacing]
00007ffc0cc6a683 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics scaledValueForValue:]
00007ffc0cc6a693 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics sectionInset]
00007ffc0cc6a613 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowGlyphDimension]
00007ffc0cc6a5fd (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowGlyphSize]
00007ffc0cc6a658 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowIconToLabelMargin]
00007ffc0cc6a646 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowPlusGlyphSize]
00007ffc0cc6a6c1 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowSize]
00007ffc0cc6967f (__TEXT,__text) non-external -[WFLibraryRunCoordinator .cxx_destruct]
00007ffc0cc68c6d (__TEXT,__text) non-external -[WFLibraryRunCoordinator accessibilityAnnounce:]
00007ffc0cc69626 (__TEXT,__text) non-external -[WFLibraryRunCoordinator completionHandler]
00007ffc0cc6960b (__TEXT,__text) non-external -[WFLibraryRunCoordinator currentlyRunningAction]
00007ffc0cc695f7 (__TEXT,__text) non-external -[WFLibraryRunCoordinator database]
00007ffc0cc6801e (__TEXT,__text) non-external -[WFLibraryRunCoordinator dealloc]
00007ffc0cc69531 (__TEXT,__text) non-external -[WFLibraryRunCoordinator delegate]
00007ffc0cc6965a (__TEXT,__text) non-external -[WFLibraryRunCoordinator dialogTransformer]
00007ffc0cc68786 (__TEXT,__text) non-external -[WFLibraryRunCoordinator didFinishRunningWorkflow:withError:]
00007ffc0cc67ebc (__TEXT,__text) non-external -[WFLibraryRunCoordinator initWithSource:database:]
00007ffc0cc68706 (__TEXT,__text) non-external -[WFLibraryRunCoordinator observeValueForKeyPath:ofObject:change:context:]
00007ffc0cc69601 (__TEXT,__text) non-external -[WFLibraryRunCoordinator observers]
00007ffc0cc68474 (__TEXT,__text) non-external -[WFLibraryRunCoordinator openWorkflowReferenceAndRun:fromSource:withInput:state:requestOutput:runViewSource:completionHandler:]
00007ffc0cc69558 (__TEXT,__text) non-external -[WFLibraryRunCoordinator progress]
00007ffc0cc68b9b (__TEXT,__text) non-external -[WFLibraryRunCoordinator registerObserver:]
00007ffc0cc680c5 (__TEXT,__text) non-external -[WFLibraryRunCoordinator resumeWorkflowReference:fromSource:withState:]
00007ffc0cc68120 (__TEXT,__text) non-external -[WFLibraryRunCoordinator runAppShortcut:withLNAction:andMetadata:]
00007ffc0cc68378 (__TEXT,__text) non-external -[WFLibraryRunCoordinator runContextualAction:]
00007ffc0cc6963f (__TEXT,__text) non-external -[WFLibraryRunCoordinator runEvent]
00007ffc0cc6959c (__TEXT,__text) non-external -[WFLibraryRunCoordinator runViewSource]
