                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _IOAccelCLContextCreate (from IOAccelerator)
                 (undefined) external _IOAccelCLContextFinishFenceEvent (from IOAccelerator)
                 (undefined) external _IOAccelCLContextFinishResourceSysMem (from IOAccelerator)
                 (undefined) external _IOAccelCLContextFlushResourceSysMem (from IOAccelerator)
                 (undefined) external _IOAccelCLContextGetDataBufferClassCount (from IOAccelerator)
                 (undefined) external _IOAccelCLContextGetDataBufferResource (from IOAccelerator)
                 (undefined) external _IOAccelCLContextGetFenceBuffer (from IOAccelerator)
                 (undefined) external _IOAccelCLContextGetSidebandBuffer (from IOAccelerator)
                 (undefined) external _IOAccelCLContextRelease (from IOAccelerator)
                 (undefined) external _IOAccelCLContextRequestDataBuffer (from IOAccelerator)
                 (undefined) external _IOAccelCLContextSetDataBufferClassUsedBytes (from IOAccelerator)
                 (undefined) external _IOAccelCLContextSubmitDataBuffers (from IOAccelerator)
                 (undefined) external _IOAccelCLContextTestResourceSysMem (from IOAccelerator)
                 (undefined) external _IOAccelContextAddResource (from IOAccelerator)
                 (undefined) external _IOAccelContextSetBackgroundRendering (from IOAccelerator)
                 (undefined) external _IOAccelDeviceCreateWithAPIProperty (from IOAccelerator)
                 (undefined) external _IOAccelDeviceGetConfig64 (from IOAccelerator)
                 (undefined) external _IOAccelDeviceGetConnect (from IOAccelerator)
                 (undefined) external _IOAccelDeviceGetName (from IOAccelerator)
                 (undefined) external _IOAccelDeviceGetSurfaceInfo (from IOAccelerator)
                 (undefined) external _IOAccelDeviceRelease (from IOAccelerator)
                 (undefined) external _IOAccelDeviceSetFramebufferStereo (from IOAccelerator)
                 (undefined) external _IOAccelDeviceTestEvent (from IOAccelerator)
                 (undefined) external _IOAccelGLContextClearDrawable (from IOAccelerator)
                 (undefined) external _IOAccelGLContextCreate (from IOAccelerator)
                 (undefined) external _IOAccelGLContextFinish (from IOAccelerator)
                 (undefined) external _IOAccelGLContextFinishFenceEvent (from IOAccelerator)
                 (undefined) external _IOAccelGLContextFinishResourceSysMem (from IOAccelerator)
                 (undefined) external _IOAccelGLContextFlushResourceSysMem (from IOAccelerator)
                 (undefined) external _IOAccelGLContextGetDataBufferClassCount (from IOAccelerator)
                 (undefined) external _IOAccelGLContextGetDataBufferResource (from IOAccelerator)
                 (undefined) external _IOAccelGLContextGetFenceBuffer (from IOAccelerator)
                 (undefined) external _IOAccelGLContextGetSidebandBuffer (from IOAccelerator)
                 (undefined) external _IOAccelGLContextReclaimResources (from IOAccelerator)
                 (undefined) external _IOAccelGLContextRelease (from IOAccelerator)
                 (undefined) external _IOAccelGLContextRequestDataBuffer (from IOAccelerator)
                 (undefined) external _IOAccelGLContextSetDataBufferClassUsedBytes (from IOAccelerator)
                 (undefined) external _IOAccelGLContextSetDrawable (from IOAccelerator)
                 (undefined) external _IOAccelGLContextSetExecutableName (from IOAccelerator)
                 (undefined) external _IOAccelGLContextSetSurfaceVolatileState (from IOAccelerator)
                 (undefined) external _IOAccelGLContextSetSwapInterval (from IOAccelerator)
                 (undefined) external _IOAccelGLContextSetSwapRect (from IOAccelerator)
                 (undefined) external _IOAccelGLContextSubmitDataBuffersExt2 (from IOAccelerator)
                 (undefined) external _IOAccelGLContextTestResourceSysMem (from IOAccelerator)
                 (undefined) external _IOAccelResourceCheckSysMem (from IOAccelerator)
                 (undefined) external _IOAccelResourceCreate (from IOAccelerator)
                 (undefined) external _IOAccelResourceCreateAllocationIdentifierSet (from IOAccelerator)
                 (undefined) external _IOAccelResourceFinishEvent (from IOAccelerator)
                 (undefined) external _IOAccelResourceFinishSysMem (from IOAccelerator)
                 (undefined) external _IOAccelResourceGetClientShared (from IOAccelerator)
                 (undefined) external _IOAccelResourceGetDataBytes (from IOAccelerator)
                 (undefined) external _IOAccelResourceGetDataSize (from IOAccelerator)
                 (undefined) external _IOAccelResourcePageoff (from IOAccelerator)
                 (undefined) external _IOAccelResourceRelease (from IOAccelerator)
                 (undefined) external _IOAccelSharedCreate (from IOAccelerator)
                 (undefined) external _IOAccelSharedRelease (from IOAccelerator)
                 (undefined) external _IOConnectCallMethod (from IOKit)
                 (undefined) external _IORegistryEntryGetRegistryEntryID (from IOKit)
                 (undefined) external _IOServiceClose (from IOKit)
                 (undefined) external _IOServiceOpen (from IOKit)
                 (undefined) external _IOSurfaceBindAccel (from IOSurface)
                 (undefined) external ___CFSetLastAllocationEventName (from CoreFoundation)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external __os_log_default (from libSystem)
                 (undefined) external __os_log_fault_impl (from libSystem)
                 (undefined) external _abort (from libSystem)
                 (undefined) external _bzero (from libSystem)
                 (undefined) external _calloc (from libSystem)
00000001aa890cd8 (__TEXT,__const) non-external _comCtrsPerGroup
00000001d343bee8 (__DATA_CONST,__const) non-external _comGroupDesc
00000001d343beb0 (__DATA_CONST,__const) non-external _comGroupNames
00000001aa890cf0 (__TEXT,__const) non-external _cvtSQC
                 (undefined) external _free (from libSystem)
00000001d7703718 (__DATA,__crash_info) non-external (was a private external) _gCRAnnotations
                 (undefined) external _getpagesize (from libSystem)
00000001aa88fa90 (__TEXT,__text) external _gldAttachDrawable
00000001aa886528 (__TEXT,__text) external _gldBufferSubData
00000001aa888240 (__TEXT,__text) external _gldClearFence
00000001aa886620 (__TEXT,__text) external _gldCopyBufferSubData
00000001aa88d90c (__TEXT,__text) external _gldCopyTexSubImage
00000001aa88da5c (__TEXT,__text) external _gldCopyTextureData
00000001aa885f7c (__TEXT,__text) external _gldCreateBuffer
00000001aa887498 (__TEXT,__text) external _gldCreateComputeModule
00000001aa887548 (__TEXT,__text) external _gldCreateComputeProgram
00000001aa887868 (__TEXT,__text) external _gldCreateContext
00000001aa8885c8 (__TEXT,__text) external _gldCreateFence
00000001aa889460 (__TEXT,__text) external _gldCreateFramebuffer
00000001aa8875f8 (__TEXT,__text) external _gldCreateKernel
00000001aa8863f0 (__TEXT,__text) external _gldCreateMemoryPlugin
00000001aa88a904 (__TEXT,__text) external _gldCreateProgram
00000001aa887060 (__TEXT,__text) external _gldCreateQueue
00000001aa88baf4 (__TEXT,__text) external _gldCreateSampler
00000001aa88bde4 (__TEXT,__text) external _gldCreateShareGroup
00000001aa88c704 (__TEXT,__text) external _gldCreateTexture
00000001aa88e1f0 (__TEXT,__text) external _gldCreateVertexArray
00000001aa88608c (__TEXT,__text) external _gldDestroyBuffer
00000001aa887510 (__TEXT,__text) external _gldDestroyComputeModule
00000001aa8875c0 (__TEXT,__text) external _gldDestroyComputeProgram
00000001aa887ef4 (__TEXT,__text) external _gldDestroyContext
00000001aa8881c8 (__TEXT,__text) external _gldDestroyDevice
00000001aa888614 (__TEXT,__text) external _gldDestroyFence
00000001aa8894e0 (__TEXT,__text) external _gldDestroyFramebuffer
00000001aa887688 (__TEXT,__text) external _gldDestroyKernel
00000001aa8860d8 (__TEXT,__text) external _gldDestroyMemoryPlugin
00000001aa88a958 (__TEXT,__text) external _gldDestroyProgram
00000001aa887428 (__TEXT,__text) external _gldDestroyQueue
00000001aa88bc20 (__TEXT,__text) external _gldDestroySampler
00000001aa88bec0 (__TEXT,__text) external _gldDestroyShareGroup
00000001aa88c9f8 (__TEXT,__text) external _gldDestroyTexture
00000001aa88e3f0 (__TEXT,__text) external _gldDestroyVertexArray
00000001aa8894dc (__TEXT,__text) external _gldDiscardFramebuffer
00000001aa88c5a4 (__TEXT,__text) external _gldFinishBufferCPUAccess
00000001aa88c194 (__TEXT,__text) external _gldFinishContext
00000001aa888850 (__TEXT,__text) external _gldFinishFenceOnQueue
00000001aa88c450 (__TEXT,__text) external _gldFinishObject
00000001aa88c14c (__TEXT,__text) external _gldFlushContext
00000001aa888818 (__TEXT,__text) external _gldFlushFenceOnQueue
00000001aa8864e8 (__TEXT,__text) external _gldFlushMemoryPlugin
00000001aa88c398 (__TEXT,__text) external _gldFlushObject
00000001aa88e324 (__TEXT,__text) external _gldFlushVertexArray
00000001aa88da64 (__TEXT,__text) external _gldGenerateTexMipmaps
00000001aa8868b8 (__TEXT,__text) external _gldGetBufferAllocationIdentifiers
00000001aa8881d0 (__TEXT,__text) external _gldGetError
00000001aa8888f0 (__TEXT,__text) external _gldGetFenceStatus
00000001aa88a048 (__TEXT,__text) external _gldGetInteger
00000001aa886454 (__TEXT,__text) external _gldGetMemoryPlugin
00000001aa88dd54 (__TEXT,__text) external _gldGetTextureAllocationIdentifiers
00000001aa88cb38 (__TEXT,__text) external _gldIsTextureResident
00000001aa885ff4 (__TEXT,__text) external _gldLoadBuffer
00000001aa88958c (__TEXT,__text) external _gldLoadFramebuffer
00000001aa88bb7c (__TEXT,__text) non-external (was a private external) _gldLoadSampler
00000001aa88c824 (__TEXT,__text) external _gldLoadTexture
00000001aa88d724 (__TEXT,__text) external _gldModifyTexSubImage
00000001aa88c78c (__TEXT,__text) external _gldModifyTexture
00000001aa88e268 (__TEXT,__text) external _gldModifyVertexArray
00000001aa88ab4c (__TEXT,__text) external _gldObjectPurgeable
00000001aa88aef8 (__TEXT,__text) external _gldObjectUnpurgeable
00000001aa8898b0 (__TEXT,__text) external _gldPopulateRendererInfo
00000001aa88b8c4 (__TEXT,__text) external _gldReadFramebufferData
00000001aa886088 (__TEXT,__text) external _gldReclaimBuffer
00000001aa887fe0 (__TEXT,__text) external _gldReclaimContext
00000001aa8894d8 (__TEXT,__text) external _gldReclaimFramebuffer
00000001aa88c970 (__TEXT,__text) external _gldReclaimTexture
00000001aa88e35c (__TEXT,__text) external _gldReclaimVertexArray
00000001aa88619c (__TEXT,__text) external _gldRestoreBufferData
