00000002679a7d18 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00000002679a7a9c (__TEXT,__gcc_except_tab) non-external GCC_except_table1
00000002679a7ae4 (__TEXT,__gcc_except_tab) non-external GCC_except_table18
00000002679a7b20 (__TEXT,__gcc_except_tab) non-external GCC_except_table19
00000002679a795c (__TEXT,__gcc_except_tab) non-external GCC_except_table2
00000002679a7b44 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00000002679a7a50 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00000002679a7abc (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00000002679a7b60 (__TEXT,__gcc_except_tab) non-external GCC_except_table29
00000002679a7ba8 (__TEXT,__gcc_except_tab) non-external GCC_except_table30
00000002679a7a68 (__TEXT,__gcc_except_tab) non-external GCC_except_table34
00000002679a7bcc (__TEXT,__gcc_except_tab) non-external GCC_except_table34
00000002679a7a74 (__TEXT,__gcc_except_tab) non-external GCC_except_table36
00000002679a7ac8 (__TEXT,__gcc_except_tab) non-external GCC_except_table36
00000002679a7a80 (__TEXT,__gcc_except_tab) non-external GCC_except_table37
00000002679a7930 (__TEXT,__gcc_except_tab) non-external GCC_except_table38
00000002679a7990 (__TEXT,__gcc_except_tab) non-external GCC_except_table4
00000002679a7940 (__TEXT,__gcc_except_tab) non-external GCC_except_table41
00000002679a7be8 (__TEXT,__gcc_except_tab) non-external GCC_except_table41
00000002679a7c0c (__TEXT,__gcc_except_tab) non-external GCC_except_table43
00000002679a7d2c (__TEXT,__gcc_except_tab) non-external GCC_except_table44
00000002679a7c30 (__TEXT,__gcc_except_tab) non-external GCC_except_table45
00000002679a79d4 (__TEXT,__gcc_except_tab) non-external GCC_except_table5
00000002679a7d38 (__TEXT,__gcc_except_tab) non-external GCC_except_table51
00000002679a7c54 (__TEXT,__gcc_except_tab) non-external GCC_except_table55
00000002679a7c78 (__TEXT,__gcc_except_tab) non-external GCC_except_table57
00000002679a7950 (__TEXT,__gcc_except_tab) non-external GCC_except_table6
00000002679a7a0c (__TEXT,__gcc_except_tab) non-external GCC_except_table6
00000002679a7c9c (__TEXT,__gcc_except_tab) non-external GCC_except_table61
00000002679a7cbc (__TEXT,__gcc_except_tab) non-external GCC_except_table64
00000002679a7d00 (__TEXT,__gcc_except_tab) non-external GCC_except_table65
00000002679a7914 (__TEXT,__gcc_except_tab) non-external GCC_except_table7
00000002679907e4 (__TEXT,__text) external _ALLNSQ
00000002679907fc (__TEXT,__text) external _CLRALLNSQ
0000000267990780 (__TEXT,__text) external _CLRNONSEQ
00000002679907d8 (__TEXT,__text) external _CLRONESTM
00000002938e22fc (__DATA,__data) external _COLS
0000000267990924 (__TEXT,__text) external _DELSPINE
00000002679268e8 (__TEXT,__text) external _DeltaProc_end
0000000267908374 (__TEXT,__text) external _DeltaProc_flush
000000026792697c (__TEXT,__text) external _DeltaProc_getInputCharCount
0000000267924c48 (__TEXT,__text) external _DeltaProc_main
0000000267924da4 (__TEXT,__text) external _DeltaProc_process_remaining
0000000267925130 (__TEXT,__text) external _DeltaProc_process_sentences
000000026790897c (__TEXT,__text) external _DeltaProc_registerLanguages
0000000267924cdc (__TEXT,__text) external _DeltaProc_start
00000002679a6106 (__TEXT,__const) non-external _ExpTab
00000002679a5684 (__TEXT,__const) non-external _ExpTable
0000000267990714 (__TEXT,__text) external _FENCED
00000002679908bc (__TEXT,__text) external _INSSPINEL
0000000267990850 (__TEXT,__text) external _INSSPINER
000000026799ceb4 (__TEXT,__text) external _IntExp
000000026799ce70 (__TEXT,__text) external _IntLog
000000026799d294 (__TEXT,__text) external _KlattClose
000000026799d3f0 (__TEXT,__text) external _KlattLength
000000026799d424 (__TEXT,__text) external _KlattMax
000000026799d2c0 (__TEXT,__text) external _KlattOpen
000000026799d15c (__TEXT,__text) external _KlattSetConstParms
000000026799d3bc (__TEXT,__text) external _KlattSetOutputSamplesOption
000000026799d458 (__TEXT,__text) external _KlattSynth
00000002679a5472 (__TEXT,__const) non-external _LnTable
00000002679a5fc6 (__TEXT,__const) non-external _LogTab
