0000000217d91540 (__TEXT,__text) non-external +[WFAutomatorVariableRegistry variableWithIdentifier:]
0000000217d8f1fc (__TEXT,__text) non-external +[WFSiriSettings isHeySiriEnabled]
0000000217d8f244 (__TEXT,__text) non-external +[WFSiriSettings isSiriEnabled]
0000000217d8f13c (__TEXT,__text) non-external +[WFSiriSettings localizedTriggerPhraseWithMessage:]
0000000217d8ef6c (__TEXT,__text) non-external +[WFSiriSettings localizedTriggerPhrase]
0000000217d8f654 (__TEXT,__text) non-external -[WFAppContentLocation(Icon) icon]
0000000217d8f28c (__TEXT,__text) non-external -[WFColor(CocoaScripting) scriptingRGBColorDescriptor]
0000000217d8f4f4 (__TEXT,__text) non-external -[WFContentLocation(Icon) icon]
0000000217d91c00 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics .cxx_destruct]
0000000217d91c4c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics appIconFormat]
0000000217d91cd0 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics copyWithZone:]
0000000217d91c14 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics cornerRadius]
0000000217d91c40 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics floatingViewConfiguration]
0000000217d91cd4 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics initWithViewWidth:layoutMargins:]
0000000217d91c2c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics interitemSpacing]
0000000217d91c0c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics itemsPerBanner]
0000000217d91c24 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics lineSpacing]
0000000217d91c48 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics scaledValueForValue:]
0000000217d91c34 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics sectionInset]
0000000217d91c7c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowGlyphDimension]
0000000217d91cb4 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowGlyphSize]
0000000217d91c54 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowIconToLabelMargin]
0000000217d91c78 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowPlusGlyphSize]
0000000217d91c1c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowSize]
0000000217d8f750 (__TEXT,__text) non-external -[WFLibraryRunCoordinator .cxx_destruct]
0000000217d90274 (__TEXT,__text) non-external -[WFLibraryRunCoordinator accessibilityAnnounce:]
0000000217d8f84c (__TEXT,__text) non-external -[WFLibraryRunCoordinator completionHandler]
0000000217d8f860 (__TEXT,__text) non-external -[WFLibraryRunCoordinator currentlyRunningAction]
0000000217d8f870 (__TEXT,__text) non-external -[WFLibraryRunCoordinator database]
0000000217d90eb4 (__TEXT,__text) non-external -[WFLibraryRunCoordinator dealloc]
