00007ffb0ac1d289 (__TEXT,__text) non-external +[GDBiomeStreamStoreErasure iterateStream:startTime:endTime:maxEvents:lastN:reversed:body:]
00007ffb0ac1da7a (__TEXT,__text) non-external +[GDEmbedding supportsSecureCoding]
00007ffb0ac1cf16 (__TEXT,__text) non-external +[GDInteractionStoreShim contactFromCDContact:]
00007ffb0ac1c285 (__TEXT,__text) non-external +[GDInteractionStoreShim interactionFromCDInteraction:]
00007ffb0ac1c8e2 (__TEXT,__text) non-external +[GDInteractionStoreShim interactionHistoryEnumeratorFromStore:]
00007ffb0ac1c92f (__TEXT,__text) non-external +[GDInteractionStoreShim interactionHistoryEnumeratorFromStore:predicate:sortDescriptor:]
00007ffb0ac1c813 (__TEXT,__text) non-external +[GDInteractionStoreShim interactionHistoryEnumeratorWithPredicate:sortDescriptor:]
00007ffb0ac1c778 (__TEXT,__text) non-external +[GDInteractionStoreShim interactionHistoryEnumerator]
00007ffb0ac1c44e (__TEXT,__text) non-external +[GDInteractionStoreShim interactionHistoryFromStore:]
00007ffb0ac1ba28 (__TEXT,__text) non-external +[GDScreenTimeCategory categoryForBundleId:]
00007ffb0ac1b7f6 (__TEXT,__text) non-external -[GDCFBurstTrie dealloc]
00007ffb0ac1b683 (__TEXT,__text) non-external -[GDCFBurstTrie initWithPath:]
00007ffb0ac1b835 (__TEXT,__text) non-external -[GDCFBurstTrie payloadForString:]
00007ffb0ac1b97b (__TEXT,__text) non-external -[GDCFBurstTrie payloadForString:range:]
00007ffb0ac1b9d7 (__TEXT,__text) non-external -[GDCFBurstTrie payloadForUTF8String:length:]
00007ffb0ac1ba16 (__TEXT,__text) non-external -[GDCFBurstTrie runBlockWithTrie:]
00007ffb0ac1bd16 (__TEXT,__text) non-external -[GDContact .cxx_destruct]
00007ffb0ac1bd02 (__TEXT,__text) non-external -[GDContact contactType]
00007ffb0ac1bd0c (__TEXT,__text) non-external -[GDContact displayName]
00007ffb0ac1bcf8 (__TEXT,__text) non-external -[GDContact handle]
00007ffb0ac1bc3c (__TEXT,__text) non-external -[GDContact initWithHandle:]
00007ffb0ac1bc53 (__TEXT,__text) non-external -[GDContact initWithHandle:contactType:displayName:]
00007ffb0ac1da52 (__TEXT,__text) non-external -[GDEmbedding .cxx_destruct]
00007ffb0ac1d663 (__TEXT,__text) non-external -[GDEmbedding encodeWithCoder:]
00007ffb0ac1da2f (__TEXT,__text) non-external -[GDEmbedding ids]
00007ffb0ac1d711 (__TEXT,__text) non-external -[GDEmbedding initWithCoder:]
