0000000253e9c3d8 (__TEXT,__text) non-external +[MTAppIntentsProvider sharedInstance]
0000000253e9d2c0 (__TEXT,__text) non-external +[MTReportingUtilities isOverrideAlarm:]
0000000253e9b66c (__TEXT,__text) non-external +[MTSessionUtilities logDebug:]
0000000253f0c9a0 (__TEXT,__text) non-external +[MTSessionUtilities logDebug:].cold.1
0000000253e9b5f4 (__TEXT,__text) non-external +[MTSessionUtilities logError:]
0000000253f0c928 (__TEXT,__text) non-external +[MTSessionUtilities logError:].cold.1
0000000253e9b51c (__TEXT,__text) non-external +[MTSessionUtilities logInfo:]
0000000253e9b710 (__TEXT,__text) non-external +[MTSessionUtilities mtSBUIIsSystemApertureEnabled]
0000000253e9b45c (__TEXT,__text) non-external +[MTStopwatchUtilities _timeAdjustedFor30fpsDisplay:]
0000000253e9b2f0 (__TEXT,__text) non-external +[MTStopwatchUtilities decodeStopwatchesFromDictionary:]
0000000253e9b26c (__TEXT,__text) non-external +[MTStopwatchUtilities encodedDictionaryForStopwatches:]
0000000253e9b1a4 (__TEXT,__text) non-external +[MockDateProvider mockDate]
0000000253e9b120 (__TEXT,__text) non-external -[DefaultDateProvider date]
0000000253e9b12c (__TEXT,__text) non-external -[DefaultDateProvider updateDate:]
0000000253e9c6e4 (__TEXT,__text) non-external -[MTAppIntentsProvider .cxx_destruct]
0000000253e9c698 (__TEXT,__text) non-external -[MTAppIntentsProvider delegate]
0000000253e9c5b8 (__TEXT,__text) non-external -[MTAppIntentsProvider didAddNewWorldClockWithNameWithManager:name:]
0000000253e9c628 (__TEXT,__text) non-external -[MTAppIntentsProvider didRemoveWorldClockWithNameWithManager:name:]
0000000253e9c554 (__TEXT,__text) non-external -[MTAppIntentsProvider didSelectTabWithManager:tab:]
0000000253e9c4b8 (__TEXT,__text) non-external -[MTAppIntentsProvider init]
0000000253e9c6d0 (__TEXT,__text) non-external -[MTAppIntentsProvider manager]
0000000253e9c6c4 (__TEXT,__text) non-external -[MTAppIntentsProvider setDelegate:]
0000000253e9c6d8 (__TEXT,__text) non-external -[MTAppIntentsProvider setManager:]
0000000253e9c394 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator .cxx_destruct]
0000000253e9c384 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator currentInterval]
0000000253e9c34c (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator defaults]
0000000253e9c1d4 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator eraseLocalDefaults]
0000000253e9bf3c (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator generateStopwatchFromDefaults]
0000000253e9b800 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator initWithDefaults:manager:]
0000000253e9c374 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator isTimerRunning]
0000000253e9b92c (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator loadInitialState]
0000000253e9c360 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator manager]
0000000253e9b9d8 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator migrateLegacyStopwatch]
0000000253e9befc (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator needsMigration]
0000000253e9c38c (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator setCurrentInterval:]
0000000253e9c354 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator setDefaults:]
0000000253e9c37c (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator setIsTimerRunning:]
0000000253e9c368 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator setManager:]
0000000253e9cd6c (__TEXT,__text) non-external -[MTReportsManager .cxx_destruct]
0000000253e9c988 (__TEXT,__text) non-external -[MTReportsManager didCreateLiveActivityForAlarm:withId:date:]
0000000253e9cbe0 (__TEXT,__text) non-external -[MTReportsManager didDuckPlaybackForAttentionAwarenessWithId:]
0000000253e9c85c (__TEXT,__text) non-external -[MTReportsManager didPostNotificationForAlarm:fullNotificationId:shortNotificationId:]
0000000253e9cb18 (__TEXT,__text) non-external -[MTReportsManager didPostToneAlertWithIdentifier:]
0000000253e9ca2c (__TEXT,__text) non-external -[MTReportsManager didRenderSceneForAlarm:withType:]
0000000253e9c900 (__TEXT,__text) non-external -[MTReportsManager didRetrieveDeliveredNotificationForAlarm:date:]
0000000253e9cab4 (__TEXT,__text) non-external -[MTReportsManager didShowCoversheetForIdentifier:]
0000000253e9ccf4 (__TEXT,__text) non-external -[MTReportsManager didStopSoundPlaybackWithId:]
0000000253e9cb7c (__TEXT,__text) non-external -[MTReportsManager didTearDownToneAlertWithIdentifier:]
0000000253e9cc44 (__TEXT,__text) non-external -[MTReportsManager didTriggerSoundPlaybackWithId:]
0000000253e9cca8 (__TEXT,__text) non-external -[MTReportsManager didUpdateAudioReporterId:]
0000000253e9c724 (__TEXT,__text) non-external -[MTReportsManager init]
0000000253e9c7f8 (__TEXT,__text) non-external -[MTReportsManager processDismissedAlarm:]
0000000253e9c794 (__TEXT,__text) non-external -[MTReportsManager processFiredAlarm:]
0000000253e9cd58 (__TEXT,__text) non-external -[MTReportsManager reporterProxy]
0000000253e9cd60 (__TEXT,__text) non-external -[MTReportsManager setReporterProxy:]
0000000253e9b71c (__TEXT,__text) non-external -[MTSound(MTSound_Activities) tlAlertConfigurationForCategory:]
0000000253e9b114 (__TEXT,__text) non-external -[MTStopwatchStorage .cxx_destruct]
0000000253e9a904 (__TEXT,__text) non-external -[MTStopwatchStorage createStopWatch:withCompletion:source:]
0000000253e9aa4c (__TEXT,__text) non-external -[MTStopwatchStorage deleteStopwatch:withCompletion:source:]
0000000253e9aaf0 (__TEXT,__text) non-external -[MTStopwatchStorage didAddLap:forStopwatch:withCompletion:source:]
0000000253e9ac1c (__TEXT,__text) non-external -[MTStopwatchStorage didClearAllLapsForStopwatch:withCompletion:source:]
0000000253e9ae08 (__TEXT,__text) non-external -[MTStopwatchStorage didLapLapTimerForStopwatch:withCompletion:source:]
0000000253e9ad64 (__TEXT,__text) non-external -[MTStopwatchStorage didPauseLapTimerForStopwatch:withCompletion:source:]
0000000253e9aeac (__TEXT,__text) non-external -[MTStopwatchStorage didResetLapTimerForStopwatch:withCompletion:source:]
0000000253e9af50 (__TEXT,__text) non-external -[MTStopwatchStorage didResumeLapTimerForStopwatch:withCompletion:source:]
0000000253e9acc0 (__TEXT,__text) non-external -[MTStopwatchStorage didStartLapTimerForStopwatch:withCompletion:source:]
0000000253e9abb8 (__TEXT,__text) non-external -[MTStopwatchStorage getStopwatchesWitchCompletion:]
0000000253e9a860 (__TEXT,__text) non-external -[MTStopwatchStorage init]
0000000253e9a8b4 (__TEXT,__text) non-external -[MTStopwatchStorage localSetup]
0000000253e9b038 (__TEXT,__text) non-external -[MTStopwatchStorage registerObserver:]
0000000253e9b108 (__TEXT,__text) non-external -[MTStopwatchStorage setStorageProxy:]
0000000253e9aff4 (__TEXT,__text) non-external -[MTStopwatchStorage setSystemReady]
0000000253e9b100 (__TEXT,__text) non-external -[MTStopwatchStorage storageProxy]
0000000253e9b09c (__TEXT,__text) non-external -[MTStopwatchStorage unregisterObserver:]
0000000253e9a9a8 (__TEXT,__text) non-external -[MTStopwatchStorage updateStopwatch:withCompletion:source:]
0000000253e9d2b4 (__TEXT,__text) non-external -[MTStopwatchViewModel .cxx_destruct]
0000000253e9cf70 (__TEXT,__text) non-external -[MTStopwatchViewModel addLap:]
0000000253e9cfc4 (__TEXT,__text) non-external -[MTStopwatchViewModel clearAllLaps]
0000000253e9d15c (__TEXT,__text) non-external -[MTStopwatchViewModel getStopwatch]
0000000253e9cd78 (__TEXT,__text) non-external -[MTStopwatchViewModel initWithStopwatch:manager:delegate:dateProvider:registerForNotifications:broadcastUpdates:]
0000000253e9cf2c (__TEXT,__text) non-external -[MTStopwatchViewModel invalidateDisplayLink]
0000000253e9d008 (__TEXT,__text) non-external -[MTStopwatchViewModel lapLapTimer]
0000000253e9d04c (__TEXT,__text) non-external -[MTStopwatchViewModel pauseLapTimer]
0000000253e9d090 (__TEXT,__text) non-external -[MTStopwatchViewModel resetLapTimer]
0000000253e9d0d4 (__TEXT,__text) non-external -[MTStopwatchViewModel resumeLapTimer]
0000000253e9d1f8 (__TEXT,__text) non-external -[MTStopwatchViewModel runningTotalForLap:]
0000000253e9d2a8 (__TEXT,__text) non-external -[MTStopwatchViewModel setViewModel:]
0000000253e9d248 (__TEXT,__text) non-external -[MTStopwatchViewModel sourceIdentifier]
0000000253e9d118 (__TEXT,__text) non-external -[MTStopwatchViewModel startLapTimer]
0000000253e9ce84 (__TEXT,__text) non-external -[MTStopwatchViewModel updateStopwatch:]
0000000253e9d1b4 (__TEXT,__text) non-external -[MTStopwatchViewModel updateTime]
