00007ffc05437a5f (__TEXT,__text) non-external +[MTAppIntentsProvider sharedInstance]
00007ffc05436ce1 (__TEXT,__text) non-external +[MTSessionUtilities logDebug:]
00007ffc0547a39a (__TEXT,__text) non-external +[MTSessionUtilities logDebug:].cold.1
00007ffc05436c74 (__TEXT,__text) non-external +[MTSessionUtilities logError:]
00007ffc0547a330 (__TEXT,__text) non-external +[MTSessionUtilities logError:].cold.1
00007ffc05436bbc (__TEXT,__text) non-external +[MTSessionUtilities logInfo:]
00007ffc05436d7f (__TEXT,__text) non-external +[MTSessionUtilities mtSBUIIsSystemApertureEnabled]
00007ffc05436ac8 (__TEXT,__text) non-external +[MTStopwatchUtilities _timeAdjustedFor30fpsDisplay:]
00007ffc05436967 (__TEXT,__text) non-external +[MTStopwatchUtilities decodeStopwatchesFromDictionary:]
00007ffc054368e5 (__TEXT,__text) non-external +[MTStopwatchUtilities encodedDictionaryForStopwatches:]
00007ffc054367f7 (__TEXT,__text) non-external +[MockDateProvider mockDate]
00007ffc0543676e (__TEXT,__text) non-external -[DefaultDateProvider date]
00007ffc05436787 (__TEXT,__text) non-external -[DefaultDateProvider updateDate:]
00007ffc05437d19 (__TEXT,__text) non-external -[MTAppIntentsProvider .cxx_destruct]
00007ffc05437cd7 (__TEXT,__text) non-external -[MTAppIntentsProvider delegate]
00007ffc05437c01 (__TEXT,__text) non-external -[MTAppIntentsProvider didAddNewWorldClockWithNameWithManager:name:]
00007ffc05437c6c (__TEXT,__text) non-external -[MTAppIntentsProvider didRemoveWorldClockWithNameWithManager:name:]
00007ffc05437ba2 (__TEXT,__text) non-external -[MTAppIntentsProvider didSelectTabWithManager:tab:]
00007ffc05437aec (__TEXT,__text) non-external -[MTAppIntentsProvider init]
00007ffc05437cfe (__TEXT,__text) non-external -[MTAppIntentsProvider manager]
00007ffc05437ced (__TEXT,__text) non-external -[MTAppIntentsProvider setDelegate:]
00007ffc05437d08 (__TEXT,__text) non-external -[MTAppIntentsProvider setManager:]
00007ffc05437a37 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator .cxx_destruct]
00007ffc05437a21 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator currentInterval]
00007ffc054379d8 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator defaults]
00007ffc0543783a (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator eraseLocalDefaults]
00007ffc0543748f (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator generateStopwatchFromDefaults]
00007ffc05436d98 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator initWithDefaults:manager:]
00007ffc05437a0e (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator isTimerRunning]
00007ffc05436ec3 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator loadInitialState]
00007ffc054379f3 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator manager]
00007ffc05436f8d (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator migrateLegacyStopwatch]
00007ffc0543744e (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator needsMigration]
00007ffc05437a2c (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator setCurrentInterval:]
00007ffc054379e2 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator setDefaults:]
00007ffc05437a18 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator setIsTimerRunning:]
00007ffc054379fd (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator setManager:]
00007ffc0543675e (__TEXT,__text) non-external -[MTStopwatchStorage .cxx_destruct]
00007ffc05435f85 (__TEXT,__text) non-external -[MTStopwatchStorage createStopWatch:withCompletion:source:]
00007ffc054360bf (__TEXT,__text) non-external -[MTStopwatchStorage deleteStopwatch:withCompletion:source:]
00007ffc0543615c (__TEXT,__text) non-external -[MTStopwatchStorage didAddLap:forStopwatch:withCompletion:source:]
00007ffc05436286 (__TEXT,__text) non-external -[MTStopwatchStorage didClearAllLapsForStopwatch:withCompletion:source:]
00007ffc0543645d (__TEXT,__text) non-external -[MTStopwatchStorage didLapLapTimerForStopwatch:withCompletion:source:]
00007ffc054363c0 (__TEXT,__text) non-external -[MTStopwatchStorage didPauseLapTimerForStopwatch:withCompletion:source:]
00007ffc054364fa (__TEXT,__text) non-external -[MTStopwatchStorage didResetLapTimerForStopwatch:withCompletion:source:]
00007ffc05436597 (__TEXT,__text) non-external -[MTStopwatchStorage didResumeLapTimerForStopwatch:withCompletion:source:]
00007ffc05436323 (__TEXT,__text) non-external -[MTStopwatchStorage didStartLapTimerForStopwatch:withCompletion:source:]
00007ffc0543621d (__TEXT,__text) non-external -[MTStopwatchStorage getStopwatchesWitchCompletion:]
00007ffc05435f00 (__TEXT,__text) non-external -[MTStopwatchStorage init]
00007ffc05435f4c (__TEXT,__text) non-external -[MTStopwatchStorage localSetup]
00007ffc05436671 (__TEXT,__text) non-external -[MTStopwatchStorage registerObserver:]
