00000001caae7314 (__TEXT,__text) non-external +[RVMenuItem lookupTextForText:]
00000001caae57c0 (__TEXT,__text) non-external +[RVPopoverPresenter closeAll]
00000001caae9cf0 (__TEXT,__text) non-external +[RVPresenter sharedPresenter]
00000001caae752c (__TEXT,__text) non-external +[RVTranslateMenuItem _isServiceAvailableForItem:presentingContext:]
00000001caae74a0 (__TEXT,__text) non-external +[RVTranslateMenuItem isAvailableForItem:presentingContext:]
00000001caae7544 (__TEXT,__text) non-external +[RVTranslateMenuItem translateTextForItem:]
00000001caae8a48 (__TEXT,__text) non-external -[RVGestureDelegate .cxx_destruct]
00000001caae8b14 (__TEXT,__text) non-external -[RVGestureDelegate actualGestureDelegate]
00000001caae8aec (__TEXT,__text) non-external -[RVGestureDelegate item]
00000001caae8ac4 (__TEXT,__text) non-external -[RVGestureDelegate lookupFlavor]
00000001caae8b00 (__TEXT,__text) non-external -[RVGestureDelegate presenter]
00000001caae9030 (__TEXT,__text) non-external -[RVGestureDelegate recognizerDidCancelAnimation:]
00000001caae8c10 (__TEXT,__text) non-external -[RVGestureDelegate recognizerDidCompleteAnimation:]
00000001caae8b20 (__TEXT,__text) non-external -[RVGestureDelegate recognizerDidDismissAnimation:]
00000001caae9150 (__TEXT,__text) non-external -[RVGestureDelegate recognizerDidUpdateAnimation:]
00000001caae9214 (__TEXT,__text) non-external -[RVGestureDelegate recognizerWillBeginAnimation:]
00000001caae8b0c (__TEXT,__text) non-external -[RVGestureDelegate setActualGestureDelegate:]
00000001caae8ae4 (__TEXT,__text) non-external -[RVGestureDelegate setItem:]
00000001caae8abc (__TEXT,__text) non-external -[RVGestureDelegate setLookupFlavor:]
00000001caae8af8 (__TEXT,__text) non-external -[RVGestureDelegate setPresenter:]
00000001caae8ad0 (__TEXT,__text) non-external -[RVGestureDelegate setSpecializedController:]
00000001caae8ad8 (__TEXT,__text) non-external -[RVGestureDelegate specializedController]
00000001caae6e7c (__TEXT,__text) non-external -[RVMenuItem .cxx_destruct]
00000001caae7018 (__TEXT,__text) non-external -[RVMenuItem _rvMenuItemAction]
00000001caae6f1c (__TEXT,__text) non-external -[RVMenuItem forceLookup]
00000001caae6f2c (__TEXT,__text) non-external -[RVMenuItem image]
00000001caae7194 (__TEXT,__text) non-external -[RVMenuItem initWithTitle:presenter:item:documentContext:presentingContext:options:]
00000001caae6f0c (__TEXT,__text) non-external -[RVMenuItem setForceLookup:]
00000001caae6fc4 (__TEXT,__text) non-external -[RVMenuItem tagForType]
00000001caae5324 (__TEXT,__text) non-external -[RVPopoverPresenter .cxx_destruct]
00000001caae55f0 (__TEXT,__text) non-external -[RVPopoverPresenter close]
00000001caae55f8 (__TEXT,__text) non-external -[RVPopoverPresenter customPopoverForItem:presentingContext:content:]
