00007ffb065cb840 (__TEXT,__text) non-external +[STKAnimatedStickerUtilities downSampledHeicsDataFromData:maxLength:]
00007ffb065ccd4a (__TEXT,__text) non-external +[STKFrameTimeCalculator createFramesFromImages:durations:]
00007ffb065cd76d (__TEXT,__text) non-external +[STKImageData UTITypeForData:]
00007ffb065cd7e8 (__TEXT,__text) non-external +[STKImageData UTTypeForData:]
00007ffb065cda82 (__TEXT,__text) non-external +[STKImageData supportsASTC]
00007ffb065cd449 (__TEXT,__text) non-external +[STKInternalSettings allowCachedGenmojiResultsSettingsValue]
00007ffb065cd354 (__TEXT,__text) non-external +[STKInternalSettings allowCachedGenmojiResults]
00007ffb065cd47e (__TEXT,__text) non-external +[STKInternalSettings autoPopulateDebugPromptsSettingsValue]
00007ffb065cd36f (__TEXT,__text) non-external +[STKInternalSettings autoPopulateDebugPrompts]
00007ffb065cd5d5 (__TEXT,__text) non-external +[STKInternalSettings boolForKey:withDefaultValue:]
00007ffb065cd4b3 (__TEXT,__text) non-external +[STKInternalSettings bypassPersonCheckSettingsValue]
00007ffb065cd38a (__TEXT,__text) non-external +[STKInternalSettings bypassPersonCheck]
00007ffb065cd5bc (__TEXT,__text) non-external +[STKInternalSettings defaultsKeyForKey:]
00007ffb065cd240 (__TEXT,__text) non-external +[STKInternalSettings defaults]
00007ffb065cd51d (__TEXT,__text) non-external +[STKInternalSettings disableImageSafetySettingsValue]
00007ffb065cd3c0 (__TEXT,__text) non-external +[STKInternalSettings disableImageSafety]
00007ffb065cd4e8 (__TEXT,__text) non-external +[STKInternalSettings disablePromptSafetySettingsValue]
00007ffb065cd3a5 (__TEXT,__text) non-external +[STKInternalSettings disablePromptSafety]
00007ffb065cd67c (__TEXT,__text) non-external +[STKInternalSettings floatForKey:withDefaultValue:]
00007ffb065cd414 (__TEXT,__text) non-external +[STKInternalSettings runVGFRemoveBackgroundSettingsValue]
00007ffb065cd336 (__TEXT,__text) non-external +[STKInternalSettings runVGFRemoveBackground]
00007ffb065cd2ac (__TEXT,__text) non-external +[STKInternalSettings settingsValueForKey:]
00007ffb065cd552 (__TEXT,__text) non-external +[STKInternalSettings showCameraSettingsValue]
00007ffb065cd3db (__TEXT,__text) non-external +[STKInternalSettings showCamera]
00007ffb065cd587 (__TEXT,__text) non-external +[STKInternalSettings showDisambiguationUISettingsValue]
00007ffb065cd3f6 (__TEXT,__text) non-external +[STKInternalSettings showDisambiguationUI]
00007ffb065cc056 (__TEXT,__text) non-external +[STKLexiconChecker englishLexiconCheck:]
00007ffb065cc9c3 (__TEXT,__text) non-external +[STKPreDeclare createEmojiStrikeWithImage:metadata:]
00007ffb065ccbbb (__TEXT,__text) non-external -[SKIFrame .cxx_destruct]
00007ffb065ccb46 (__TEXT,__text) non-external -[SKIFrame comparisonForTimeInterval:]
00007ffb065ccb7f (__TEXT,__text) non-external -[SKIFrame duration]
00007ffb065ccb07 (__TEXT,__text) non-external -[SKIFrame end]
00007ffb065ccb95 (__TEXT,__text) non-external -[SKIFrame image]
00007ffb065cca6a (__TEXT,__text) non-external -[SKIFrame initWithStart:duration:image:]
00007ffb065ccb8a (__TEXT,__text) non-external -[SKIFrame setDuration:]
00007ffb065ccbb0 (__TEXT,__text) non-external -[SKIFrame setEnd:]
00007ffb065ccb9f (__TEXT,__text) non-external -[SKIFrame setImage:]
00007ffb065ccb74 (__TEXT,__text) non-external -[SKIFrame setStart:]
00007ffb065ccb69 (__TEXT,__text) non-external -[SKIFrame start]
00007ffb065cd230 (__TEXT,__text) non-external -[STKFrameTimeCalculator .cxx_destruct]
00007ffb065cd206 (__TEXT,__text) non-external -[STKFrameTimeCalculator duration]
00007ffb065cd1d7 (__TEXT,__text) non-external -[STKFrameTimeCalculator frameCount]
00007ffb065cd1eb (__TEXT,__text) non-external -[STKFrameTimeCalculator frames]
00007ffb065ccf14 (__TEXT,__text) non-external -[STKFrameTimeCalculator imageForDate:playbackStartDate:]
00007ffb065ccbcb (__TEXT,__text) non-external -[STKFrameTimeCalculator initWithImages:durations:]
00007ffb065cd21c (__TEXT,__text) non-external -[STKFrameTimeCalculator lastFrameIndex]
00007ffb065cd211 (__TEXT,__text) non-external -[STKFrameTimeCalculator setDuration:]
00007ffb065cd1e1 (__TEXT,__text) non-external -[STKFrameTimeCalculator setFrameCount:]
00007ffb065cd1f5 (__TEXT,__text) non-external -[STKFrameTimeCalculator setFrames:]
00007ffb065cd226 (__TEXT,__text) non-external -[STKFrameTimeCalculator setLastFrameIndex:]
00007ffb065cf8a5 (__TEXT,__text) non-external -[STKImageData .cxx_destruct]
00007ffb065cede3 (__TEXT,__text) non-external -[STKImageData MIMEType]
00007ffb065cee33 (__TEXT,__text) non-external -[STKImageData UTIType]
00007ffb065ce7a1 (__TEXT,__text) non-external -[STKImageData _defaultDurationsWithMaxCount:]
00007ffb065cf046 (__TEXT,__text) non-external -[STKImageData _initializeProperties]
