00007ffa18c2b32f (__TEXT,__text) non-external +[LNAppConnectionListener sharedListener]
00007ffa18c2ad98 (__TEXT,__text) non-external -[LNAppConnectionListener .cxx_destruct]
00007ffa18c2ad69 (__TEXT,__text) non-external -[LNAppConnectionListener appContext]
00007ffa18c2afb7 (__TEXT,__text) non-external -[LNAppConnectionListener cleanUp:]
00007ffa18c2ad84 (__TEXT,__text) non-external -[LNAppConnectionListener clientConnections]
00007ffa18c2a649 (__TEXT,__text) non-external -[LNAppConnectionListener handleAppleEvent:withReplyEvent:]
00007ffa18c2a570 (__TEXT,__text) non-external -[LNAppConnectionListener init]
00007ffa18c2aaa8 (__TEXT,__text) non-external -[LNAppConnectionListener listener:shouldAcceptNewConnection:]
00007ffa18c2ad73 (__TEXT,__text) non-external -[LNAppConnectionListener setAppContext:]
00007ffa18c2ad8e (__TEXT,__text) non-external -[LNAppConnectionListener xpcListener]
00007ffa18c2b84e (__TEXT,__text) non-external -[LNAppContextWrapper .cxx_destruct]
00007ffa18c2b844 (__TEXT,__text) non-external -[LNAppContextWrapper appContext]
00007ffa18c2b703 (__TEXT,__text) non-external -[LNAppContextWrapper init]
00007ffa18c2b76b (__TEXT,__text) non-external -[LNAppContextWrapper performAction:options:delegate:auditToken:completionHandler:]
00007ffa18c2c794 (__TEXT,__text) non-external -[LNClientConnection .cxx_destruct]
00007ffa18c2c776 (__TEXT,__text) non-external -[LNClientConnection appContext]
00007ffa18c2b9c3 (__TEXT,__text) non-external -[LNClientConnection dealloc]
00007ffa18c2c78a (__TEXT,__text) non-external -[LNClientConnection executorRequests]
00007ffa18c2c570 (__TEXT,__text) non-external -[LNClientConnection fetchActionAppContextFromAction:completionHandler:]
00007ffa18c2c63d (__TEXT,__text) non-external -[LNClientConnection fetchActionForAutoShortcutPhrase:completionHandler:]
00007ffa18c2c349 (__TEXT,__text) non-external -[LNClientConnection fetchActionOutputValueWithIdentifier:completionHandler:]
00007ffa18c2be05 (__TEXT,__text) non-external -[LNClientConnection fetchDestinationMDMAccountIdentifierForAction:completionHandler:]
00007ffa18c2baf5 (__TEXT,__text) non-external -[LNClientConnection fetchDisplayRepresentationForActions:completionHandler:]
00007ffa18c2ba58 (__TEXT,__text) non-external -[LNClientConnection fetchMetadataWithCompletionHandler:]
00007ffa18c2c192 (__TEXT,__text) non-external -[LNClientConnection fetchOptionsDefaultValuesForAction:completionHandler:]
00007ffa18c2bfb3 (__TEXT,__text) non-external -[LNClientConnection fetchOptionsForActionMetadata:parameterMetadata:searchTerm:localeIdentifier:completionHandler:]
00007ffa18c2c258 (__TEXT,__text) non-external -[LNClientConnection fetchParameterOptionDefaultValueForActionMetadata:parameterIdentifier:completionHandler:]
00007ffa18c2c104 (__TEXT,__text) non-external -[LNClientConnection fetchStructuredDataWithTypeIdentifier:forEntityIdentifiers:completionHandler:]
00007ffa18c2c455 (__TEXT,__text) non-external -[LNClientConnection fetchSuggestedActionsForStartWorkoutAction:completionHandler:]
00007ffa18c2c3cf (__TEXT,__text) non-external -[LNClientConnection fetchSuggestedActionsWithSiriLanguageCode:completionHandler:]
00007ffa18c2c4db (__TEXT,__text) non-external -[LNClientConnection fetchSuggestedFocusActionsForActionMetadata:suggestionContext:completionHandler:]
00007ffa18c2bc01 (__TEXT,__text) non-external -[LNClientConnection fetchViewActionsWithCompletionHandler:]
00007ffa18c2bb7b (__TEXT,__text) non-external -[LNClientConnection fetchViewEntitiesWithInteractionIDs:completionHandler:]
00007ffa18c2c6c3 (__TEXT,__text) non-external -[LNClientConnection getListenerEndpointWithCompletionHandler:]
00007ffa18c2b85e (__TEXT,__text) non-external -[LNClientConnection initWithConnection:appContext:]
00007ffa18c2be8b (__TEXT,__text) non-external -[LNClientConnection performAction:options:executor:completionHandler:]
