00007ff90f6b86a4 (__TEXT,__text) non-external +[SPSafariPlatformSupport sharedPlatformSupport]
00007ff90f6bc1f2 (__TEXT,__text) non-external +[SPSystemAutoFillRemoteViewController requestViewControllerWithRemoteAppID:remoteLocalizedAppName:remoteUnlocalizedAppName:externallyVerifiedAndApprovedSharedWebCredentialsDomains:autoFillMode:explicitAutoFillMode:completion:]
00007ff90f6b7b66 (__TEXT,__text) non-external -[SPAutoFillAuthorizationRemoteViewController credentialSelected:]
00007ff90f6b7a8e (__TEXT,__text) non-external -[SPAutoFillAuthorizationRemoteViewController exportedInterface]
00007ff90f6b7bd3 (__TEXT,__text) non-external -[SPAutoFillAuthorizationRemoteViewController oneTimeCodeSelected:]
00007ff90f6b7c40 (__TEXT,__text) non-external -[SPAutoFillAuthorizationRemoteViewController requestAuthorizationForSelectedCredential]
00007ff90f6b7c7d (__TEXT,__text) non-external -[SPAutoFillAuthorizationRemoteViewController requestAuthorizationForSelectedOneTimeCode]
00007ff90f6b7afa (__TEXT,__text) non-external -[SPAutoFillAuthorizationRemoteViewController serviceViewControllerInterface]
00007ff90f6b7cba (__TEXT,__text) non-external -[SPCompletionListRemoteViewController exportedInterface]
00007ff90f6b7d92 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController fillSelectedCredential:]
00007ff90f6b7e43 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController fillSelectedOneTimeCode:]
00007ff90f6b7f61 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController resizeRemoteWindow:]
00007ff90f6b7d26 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController serviceViewControllerInterface]
00007ff90f6b7dff (__TEXT,__text) non-external -[SPCompletionListRemoteViewController showAuthenticationSheetForSelectedCredential]
00007ff90f6b7eb0 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController showAuthenticationSheetForSelectedOneTimeCode]
00007ff90f6b801c (__TEXT,__text) non-external -[SPCompletionListRemoteViewController showExternalCredentialAuthenticationWithIdentifier:]
00007ff90f6b7faf (__TEXT,__text) non-external -[SPCompletionListRemoteViewController showExternalCredentialListWithIdentifier:]
00007ff90f6b7ef4 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController showOtherPasswordsSelected:]
