00007ff910abb0b9 (__TEXT,__text) non-external +[DCLocalization localizedStringForKey:value:table:]
00007ff910ab6648 (__TEXT,__text) non-external +[DCNotesSPI scanWasDeleted:]
00007ff910ab9794 (__TEXT,__text) non-external +[ICDocCamImageFilters bradleyAdaptiveThreshold:]
00007ff910ac2942 (__TEXT,__text) non-external +[ICDocCamImageFilters bradleyAdaptiveThreshold:].cold.1
00007ff910aba1ab (__TEXT,__text) non-external +[ICDocCamImageFilters bradleyAdaptiveThreshold:orientation:]
00007ff910aba261 (__TEXT,__text) non-external +[ICDocCamImageFilters bradleyAdaptiveThresholdWithBlur:orientation:]
00007ff910aba470 (__TEXT,__text) non-external +[ICDocCamImageFilters colorDocument:orientation:]
00007ff910ab9b89 (__TEXT,__text) non-external +[ICDocCamImageFilters convertImageToGrayScale:]
00007ff910aba786 (__TEXT,__text) non-external +[ICDocCamImageFilters filteredImage:imageFilterType:]
00007ff910aba7fd (__TEXT,__text) non-external +[ICDocCamImageFilters filteredImage:orientation:imageFilterType:]
00007ff910aba12a (__TEXT,__text) non-external +[ICDocCamImageFilters grayscale:orientation:]
00007ff910aba5fb (__TEXT,__text) non-external +[ICDocCamImageFilters grayscaleDocument:orientation:]
00007ff910ab91a8 (__TEXT,__text) non-external +[ICDocCamImageFilters imageFilterNames]
00007ff910ab94a2 (__TEXT,__text) non-external +[ICDocCamImageFilters imageFilterTypeFromName:]
00007ff910ab952d (__TEXT,__text) non-external +[ICDocCamImageFilters imageFilterTypeFromNonLocalizedName:]
00007ff910aba8e4 (__TEXT,__text) non-external +[ICDocCamImageFilters imageWithRGBColorspaceFromImage:]
00007ff910ab95b8 (__TEXT,__text) non-external +[ICDocCamImageFilters localizedImageFilterNameForName:]
00007ff910ab95e9 (__TEXT,__text) non-external +[ICDocCamImageFilters localizedImageFilterNameForType:]
00007ff910ab96b0 (__TEXT,__text) non-external +[ICDocCamImageFilters nonLocalizedImageFilterNameForType:]
00007ff910ab9325 (__TEXT,__text) non-external +[ICDocCamImageFilters nonLocalizedImageFilterNames]
00007ff910abaa76 (__TEXT,__text) non-external +[ICDocCamImageFilters perspectiveCorrectedCIImageFromCIImage:imageQuad:]
00007ff910abad03 (__TEXT,__text) non-external +[ICDocCamImageFilters perspectiveCorrectedImageFromImage:imageQuad:]
00007ff910abae86 (__TEXT,__text) non-external +[ICDocCamImageFilters perspectiveCorrectedImageFromImage:normalizedImageQuad:]
00007ff910ab970c (__TEXT,__text) non-external +[ICDocCamImageFilters sharedCoreImageContext]
00007ff910ab9e53 (__TEXT,__text) non-external +[ICDocCamImageFilters whiteboardAndSaturation:orientation:]
00007ff910ab9cef (__TEXT,__text) non-external +[ICDocCamImageFilters whiteboardFilter:orientation:]
00007ff910abc3e9 (__TEXT,__text) non-external +[ICDocCamImageQuad quadFromCGRect:]
00007ff910abcd06 (__TEXT,__text) non-external +[ICDocCamImageQuad supportsSecureCoding]
00007ff910ab8d75 (__TEXT,__text) non-external +[NSAffineTransform(CGAffineTransform) transformFromCGAffineTransform:]
00007ff910ab72a8 (__TEXT,__text) non-external +[NSImage(DCUtilities) dc_aspectFitImageFrameForViewWithFrame:imageSize:]
00007ff910ab71bf (__TEXT,__text) non-external +[NSImage(DCUtilities) dc_imageWithCGImage:]
00007ff910ab70af (__TEXT,__text) non-external +[NSImage(DCUtilities) dc_imageWithCGImage:scale:orientation:]
00007ff910ab71e3 (__TEXT,__text) non-external +[NSImage(DCUtilities) dc_orientationMetadataFromImageOrientation:]
