
/Volumes/macOS Mojave/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface (for architecture x86_64):
00000000000052c4 (__TEXT,__text) non-external +[IOSurface supportsSecureCoding]
000000000000ad43 (__TEXT,__text) non-external +[IOSurfaceDebugDescription surfaceDescriptions]
0000000000006eb1 (__TEXT,__text) non-external +[IOSurfaceSharedEvent supportsSecureCoding]
0000000000005494 (__TEXT,__text) non-external -[IOSurface _cfTypeID]
0000000000005cfd (__TEXT,__text) non-external -[IOSurface allAttachments]
000000000000555a (__TEXT,__text) non-external -[IOSurface allocationSize]
0000000000005dc3 (__TEXT,__text) non-external -[IOSurface allowsPixelSizeCasting]
0000000000005ca6 (__TEXT,__text) non-external -[IOSurface attachmentForKey:]
0000000000005ba8 (__TEXT,__text) non-external -[IOSurface baseAddressOfPlaneAtIndex:]
00000000000055ed (__TEXT,__text) non-external -[IOSurface baseAddress]
00000000000058f6 (__TEXT,__text) non-external -[IOSurface bytesPerElementOfPlaneAtIndex:]
00000000000055ae (__TEXT,__text) non-external -[IOSurface bytesPerElement]
0000000000005810 (__TEXT,__text) non-external -[IOSurface bytesPerRowOfPlaneAtIndex:]
0000000000005599 (__TEXT,__text) non-external -[IOSurface bytesPerRow]
00000000000032e1 (__TEXT,__text) non-external -[IOSurface dealloc]
0000000000005dae (__TEXT,__text) non-external -[IOSurface decrementUseCount]
0000000000005ac2 (__TEXT,__text) non-external -[IOSurface elementHeightOfPlaneAtIndex:]
00000000000055d8 (__TEXT,__text) non-external -[IOSurface elementHeight]
00000000000059dc (__TEXT,__text) non-external -[IOSurface elementWidthOfPlaneAtIndex:]
00000000000055c3 (__TEXT,__text) non-external -[IOSurface elementWidth]
0000000000005331 (__TEXT,__text) non-external -[IOSurface encodeWithCoder:]
000000000000549e (__TEXT,__text) non-external -[IOSurface hash]
000000000000572a (__TEXT,__text) non-external -[IOSurface heightOfPlaneAtIndex:]
0000000000005584 (__TEXT,__text) non-external -[IOSurface height]
0000000000005d99 (__TEXT,__text) non-external -[IOSurface incrementUseCount]
00000000000052cf (__TEXT,__text) non-external -[IOSurface initWithClientBuffer:]
00000000000053c9 (__TEXT,__text) non-external -[IOSurface initWithCoder:]
00000000000016ee (__TEXT,__text) non-external -[IOSurface initWithMachPort:]
00000000000035ca (__TEXT,__text) non-external -[IOSurface initWithProperties:]
0000000000004512 (__TEXT,__text) non-external -[IOSurface initWithSurfaceID:]
0000000000005d67 (__TEXT,__text) non-external -[IOSurface isDisplayable]
00000000000054b6 (__TEXT,__text) non-external -[IOSurface isEqual:]
0000000000005d4e (__TEXT,__text) non-external -[IOSurface isInUse]
0000000000005d80 (__TEXT,__text) non-external -[IOSurface isSysMemOnly]
0000000000005d39 (__TEXT,__text) non-external -[IOSurface localUseCount]
0000000000005526 (__TEXT,__text) non-external -[IOSurface lockWithOptions:seed:]
0000000000005602 (__TEXT,__text) non-external -[IOSurface pixelFormat]
000000000000562c (__TEXT,__text) non-external -[IOSurface planeCount]
0000000000005df6 (__TEXT,__text) non-external -[IOSurface protectionOptions]
0000000000005e57 (__TEXT,__text) non-external -[IOSurface registryID]
0000000000005d22 (__TEXT,__text) non-external -[IOSurface removeAllAttachments]
0000000000005cce (__TEXT,__text) non-external -[IOSurface removeAttachmentForKey:]
0000000000005617 (__TEXT,__text) non-external -[IOSurface seed]
0000000000005ce6 (__TEXT,__text) non-external -[IOSurface setAllAttachments:]
0000000000005c8e (__TEXT,__text) non-external -[IOSurface setAttachment:forKey:]
0000000000005ddc (__TEXT,__text) non-external -[IOSurface setPurgeable:oldState:]
0000000000005e27 (__TEXT,__text) non-external -[IOSurface setTimestamp:atIndex:]
0000000000005e0b (__TEXT,__text) non-external -[IOSurface supportsProtectionOptions:]
0000000000005e3f (__TEXT,__text) non-external -[IOSurface timestampAtIndex:]
0000000000005540 (__TEXT,__text) non-external -[IOSurface unlockWithOptions:seed:]
0000000000005644 (__TEXT,__text) non-external -[IOSurface widthOfPlaneAtIndex:]
000000000000556f (__TEXT,__text) non-external -[IOSurface width]
000000000000acce (__TEXT,__text) non-external -[IOSurfaceRemoteRemoteClient .cxx_destruct]
0000000000009196 (__TEXT,__text) non-external -[IOSurfaceRemoteRemoteClient _addClient:]
00000000000096a1 (__TEXT,__text) non-external -[IOSurfaceRemoteRemoteClient _getClient:]
00000000000090b6 (__TEXT,__text) non-external -[IOSurfaceRemoteRemoteClient _handleError:]
00000000000096e2 (__TEXT,__text) non-external -[IOSurfaceRemoteRemoteClient _handleMessage:]
0000000000009419 (__TEXT,__text) non-external -[IOSurfaceRemoteRemoteClient _removeClient:]
0000000000008e23 (__TEXT,__text) non-external -[IOSurfaceRemoteRemoteClient dealloc]
0000000000009078 (__TEXT,__text) non-external -[IOSurfaceRemoteRemoteClient description]
000000000000acaa (__TEXT,__text) non-external -[IOSurfaceRemoteRemoteClient disconnectedHandler]
000000000000ac85 (__TEXT,__text) non-external -[IOSurfaceRemoteRemoteClient disconnectedQueue]
0000000000008b7f (__TEXT,__text) non-external -[IOSurfaceRemoteRemoteClient initWithRemoteConnection:logQueue:logBlock:disconnectedQueue:disconnectedHandler:]
000000000000abf2 (__TEXT,__text) non-external -[IOSurfaceRemoteRemoteClient ioSurfaceClients]
000000000000ac61 (__TEXT,__text) non-external -[IOSurfaceRemoteRemoteClient logBlock]
000000000000ac3c (__TEXT,__text) non-external -[IOSurfaceRemoteRemoteClient logQueue]
000000000000abd2 (__TEXT,__text) non-external -[IOSurfaceRemoteRemoteClient pid]
000000000000ac17 (__TEXT,__text) non-external -[IOSurfaceRemoteRemoteClient remoteConnection]
000000000000acbd (__TEXT,__text) non-external -[IOSurfaceRemoteRemoteClient setDisconnectedHandler:]
000000000000ac96 (__TEXT,__text) non-external -[IOSurfaceRemoteRemoteClient setDisconnectedQueue:]
000000000000ac03 (__TEXT,__text) non-external -[IOSurfaceRemoteRemoteClient setIoSurfaceClients:]
000000000000ac74 (__TEXT,__text) non-external -[IOSurfaceRemoteRemoteClient setLogBlock:]
000000000000ac4d (__TEXT,__text) non-external -[IOSurfaceRemoteRemoteClient setLogQueue:]
000000000000abe2 (__TEXT,__text) non-external -[IOSurfaceRemoteRemoteClient setPid:]
000000000000ac28 (__TEXT,__text) non-external -[IOSurfaceRemoteRemoteClient setRemoteConnection:]
0000000000008b1b (__TEXT,__text) non-external -[IOSurfaceRemoteServer .cxx_destruct]
00000000000084a4 (__TEXT,__text) non-external -[IOSurfaceRemoteServer _handleClientConnection:]
0000000000008861 (__TEXT,__text) non-external -[IOSurfaceRemoteServer _handleClientDisconnected:]
0000000000008af6 (__TEXT,__text) non-external -[IOSurfaceRemoteServer clients]
00000000000083ee (__TEXT,__text) non-external -[IOSurfaceRemoteServer dealloc]
000000000000809c (__TEXT,__text) non-external -[IOSurfaceRemoteServer initWithListener:options:]
0000000000008a63 (__TEXT,__text) non-external -[IOSurfaceRemoteServer listener]
0000000000008ad2 (__TEXT,__text) non-external -[IOSurfaceRemoteServer logBlock]
0000000000008aad (__TEXT,__text) non-external -[IOSurfaceRemoteServer logQueue]
0000000000008a88 (__TEXT,__text) non-external -[IOSurfaceRemoteServer queue]
0000000000008b07 (__TEXT,__text) non-external -[IOSurfaceRemoteServer setClients:]
0000000000008a74 (__TEXT,__text) non-external -[IOSurfaceRemoteServer setListener:]
0000000000008ae5 (__TEXT,__text) non-external -[IOSurfaceRemoteServer setLogBlock:]
0000000000008abe (__TEXT,__text) non-external -[IOSurfaceRemoteServer setLogQueue:]
0000000000008a99 (__TEXT,__text) non-external -[IOSurfaceRemoteServer setQueue:]
000000000000846f (__TEXT,__text) non-external -[IOSurfaceRemoteServer shutdown]
000000000000722f (__TEXT,__text) non-external -[IOSurfaceSharedEvent dealloc]
00000000000070c4 (__TEXT,__text) non-external -[IOSurfaceSharedEvent encodeWithCoder:]
00000000000074a5 (__TEXT,__text) non-external -[IOSurfaceSharedEvent eventPort]
00000000000074b5 (__TEXT,__text) non-external -[IOSurfaceSharedEvent globalTraceObjectID]
0000000000007164 (__TEXT,__text) non-external -[IOSurfaceSharedEvent initWithCoder:]
0000000000006ff5 (__TEXT,__text) non-external -[IOSurfaceSharedEvent initWithMachPort:]
0000000000006ebc (__TEXT,__text) non-external -[IOSurfaceSharedEvent init]
00000000000073b9 (__TEXT,__text) non-external -[IOSurfaceSharedEvent notifyListener:atValue:block:]
00000000000072a2 (__TEXT,__text) non-external -[IOSurfaceSharedEvent setSignaledValue:]
000000000000731d (__TEXT,__text) non-external -[IOSurfaceSharedEvent signaledValue]
000000000000767f (__TEXT,__text) non-external -[IOSurfaceSharedEventListener dealloc]
00000000000074da (__TEXT,__text) non-external -[IOSurfaceSharedEventListener initWithDispatchQueue:]
00000000000074c6 (__TEXT,__text) non-external -[IOSurfaceSharedEventListener init]
000000000000b568 (__TEXT,__text) non-external -[_IOSurfaceDebugDescription allocationSize]
000000000000b38c (__TEXT,__text) non-external -[_IOSurfaceDebugDescription dealloc]
000000000000b3f8 (__TEXT,__text) non-external -[_IOSurfaceDebugDescription description]
000000000000b5ac (__TEXT,__text) non-external -[_IOSurfaceDebugDescription height]
000000000000b2be (__TEXT,__text) non-external -[_IOSurfaceDebugDescription initWithBasicInfo:layoutInfo:name:]
000000000000b5bd (__TEXT,__text) non-external -[_IOSurfaceDebugDescription name]
000000000000b58a (__TEXT,__text) non-external -[_IOSurfaceDebugDescription pixelFormat]
000000000000b579 (__TEXT,__text) non-external -[_IOSurfaceDebugDescription surfaceID]
000000000000b557 (__TEXT,__text) non-external -[_IOSurfaceDebugDescription virtualAddress]
000000000000b59b (__TEXT,__text) non-external -[_IOSurfaceDebugDescription width]
000000000000fcac (__TEXT,__gcc_except_tab) non-external GCC_except_table0
000000000000fd28 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
000000000000fcc4 (__TEXT,__gcc_except_tab) non-external GCC_except_table6
                 (undefined) external _CFArrayAppendValue (from CoreFoundation)
                 (undefined) external _CFArrayApplyFunction (from CoreFoundation)
                 (undefined) external _CFArrayCreate (from CoreFoundation)
                 (undefined) external _CFArrayCreateCopy (from CoreFoundation)
                 (undefined) external _CFArrayCreateMutable (from CoreFoundation)
                 (undefined) external _CFArrayGetCount (from CoreFoundation)
                 (undefined) external _CFArrayGetTypeID (from CoreFoundation)
                 (undefined) external _CFBooleanGetValue (from CoreFoundation)
                 (undefined) external _CFBundleCopyBundleURL (from CoreFoundation)
                 (undefined) external _CFBundleGetMainBundle (from CoreFoundation)
                 (undefined) external _CFDataCreate (from CoreFoundation)
                 (undefined) external _CFDataGetBytePtr (from CoreFoundation)
                 (undefined) external _CFDataGetLength (from CoreFoundation)
                 (undefined) external _CFDataGetTypeID (from CoreFoundation)
                 (undefined) external _CFDictionaryAddValue (from CoreFoundation)
                 (undefined) external _CFDictionaryApplyFunction (from CoreFoundation)
                 (undefined) external _CFDictionaryCreate (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateCopy (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutable (from CoreFoundation)
                 (undefined) external _CFDictionaryGetCount (from CoreFoundation)
                 (undefined) external _CFDictionaryGetTypeID (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValue (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValueIfPresent (from CoreFoundation)
                 (undefined) external _CFDictionaryRemoveValue (from CoreFoundation)
                 (undefined) external _CFDictionarySetValue (from CoreFoundation)
                 (undefined) external _CFEqual (from CoreFoundation)
                 (undefined) external _CFGetAllocator (from CoreFoundation)
                 (undefined) external _CFGetRetainCount (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _CFNumberCreate (from CoreFoundation)
                 (undefined) external _CFNumberGetType (from CoreFoundation)
                 (undefined) external _CFNumberGetTypeID (from CoreFoundation)
                 (undefined) external _CFNumberGetValue (from CoreFoundation)
                 (undefined) external _CFNumberIsFloatType (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _CFSetAddValue (from CoreFoundation)
                 (undefined) external _CFSetApplyFunction (from CoreFoundation)
                 (undefined) external _CFSetCreateCopy (from CoreFoundation)
