00007ffd08659e77 (__TEXT,__text) non-external +[GPDataConversionUtils convertFloat16ToFloat32:]
00007ffd0865c156 (__TEXT,__text) non-external +[GPExportablePhotoAsset(NSSecureCoding) supportsSecureCoding]
00007ffd0865733d (__TEXT,__text) non-external +[GPGenerationRecipeData(NSSecureCoding) supportsSecureCoding]
00007ffd0865a474 (__TEXT,__text) non-external +[GPImageEditionViewController isAvailable]
00007ffd08657077 (__TEXT,__text) non-external +[GPPromptElement supportsSecureCoding]
00007ffd0865c5b0 (__TEXT,__text) non-external +[MADService(Generative_Playground) getEmbeddingVectorDimension:]
00007ffd0865a04b (__TEXT,__text) non-external -[GPAppleConnectTokenProvider .cxx_destruct]
00007ffd0865a030 (__TEXT,__text) non-external -[GPAppleConnectTokenProvider authenticatingProtocol]
00007ffd08659f8e (__TEXT,__text) non-external -[GPAppleConnectTokenProvider initWithAuthenticatingProtocol:]
00007ffd0865a03a (__TEXT,__text) non-external -[GPAppleConnectTokenProvider setAuthenticatingProtocol:]
00007ffd0865a010 (__TEXT,__text) non-external -[GPAppleConnectTokenProvider setupTokenWithCompletion:]
00007ffd0865a026 (__TEXT,__text) non-external -[GPAppleConnectTokenProvider token]
00007ffd0865c33d (__TEXT,__text) non-external -[GPExportablePhotoAsset(NSSecureCoding) encodeWithCoder:]
00007ffd0865c161 (__TEXT,__text) non-external -[GPExportablePhotoAsset(NSSecureCoding) initWithCoder:]
00007ffd086573d5 (__TEXT,__text) non-external -[GPGenerationRecipeData(NSSecureCoding) encodeWithCoder:]
00007ffd08657348 (__TEXT,__text) non-external -[GPGenerationRecipeData(NSSecureCoding) initWithCoder:]
00007ffd0865a790 (__TEXT,__text) non-external -[GPImageEditionViewController .cxx_destruct]
00007ffd0865a6f6 (__TEXT,__text) non-external -[GPImageEditionViewController delegate]
00007ffd0865a723 (__TEXT,__text) non-external -[GPImageEditionViewController generatedAssets]
00007ffd0865a76b (__TEXT,__text) non-external -[GPImageEditionViewController generationViewController]
00007ffd0865a61c (__TEXT,__text) non-external -[GPImageEditionViewController imageEditionViewController:didCreate:]
00007ffd0865a57b (__TEXT,__text) non-external -[GPImageEditionViewController imageGenerationViewControllerWantsToShowGrid:]
00007ffd0865a48d (__TEXT,__text) non-external -[GPImageEditionViewController imagePlaygroundViewController:didCreateImageAt:]
00007ffd0865a493 (__TEXT,__text) non-external -[GPImageEditionViewController imagePlaygroundViewControllerDidCancel:]
00007ffd0865a181 (__TEXT,__text) non-external -[GPImageEditionViewController initWithStyle:]
00007ffd0865a07e (__TEXT,__text) non-external -[GPImageEditionViewController init]
00007ffd0865a74a (__TEXT,__text) non-external -[GPImageEditionViewController isLoadingRecipe]
00007ffd0865a424 (__TEXT,__text) non-external -[GPImageEditionViewController localizedCreateButtonTitle]
00007ffd0865a223 (__TEXT,__text) non-external -[GPImageEditionViewController recipe]
00007ffd0865a70f (__TEXT,__text) non-external -[GPImageEditionViewController setDelegate:]
00007ffd0865a739 (__TEXT,__text) non-external -[GPImageEditionViewController setGeneratedAssets:]
00007ffd0865a77c (__TEXT,__text) non-external -[GPImageEditionViewController setGenerationViewController:]
00007ffd0865a75b (__TEXT,__text) non-external -[GPImageEditionViewController setIsLoadingRecipe:]
00007ffd0865a273 (__TEXT,__text) non-external -[GPImageEditionViewController setRecipe:]
00007ffd0865a32c (__TEXT,__text) non-external -[GPImageEditionViewController setSourceImage:]
00007ffd0865a3da (__TEXT,__text) non-external -[GPImageEditionViewController setSourceImageIsSketch:]
00007ffd0865a1d7 (__TEXT,__text) non-external -[GPImageEditionViewController setStyle:]
00007ffd0865a395 (__TEXT,__text) non-external -[GPImageEditionViewController sourceImageIsSketch]
00007ffd0865a2dc (__TEXT,__text) non-external -[GPImageEditionViewController sourceImage]
00007ffd0865a193 (__TEXT,__text) non-external -[GPImageEditionViewController style]
00007ffd0865c56f (__TEXT,__text) non-external -[GPMagicPaperState frame]
00007ffd0865c4f1 (__TEXT,__text) non-external -[GPMagicPaperState initWithFrame:isEditing:]
00007ffd0865c59d (__TEXT,__text) non-external -[GPMagicPaperState isEditing]
00007ffd0865c587 (__TEXT,__text) non-external -[GPMagicPaperState setFrame:]
00007ffd0865c5a7 (__TEXT,__text) non-external -[GPMagicPaperState setIsEditing:]
