00000001ea839d54 (__TEXT,__text) non-external +[LNAppConnectionListener sharedListener]
00000001ea83e8e0 (__TEXT,__text) non-external +[LNClientConnection currentAuditToken]
00000001ea838f18 (__TEXT,__text) non-external +[LNUserActivityHelper associateAppIntentWithUserActivity:completionHandler:]
00000001ea83e8ec (__TEXT,__text) non-external -[CSSearchableItemAttributeSet(Temporary) setCachedViewDataSafe:]
00000001ea838f24 (__TEXT,__text) non-external -[LNAppConnectionListener .cxx_destruct]
00000001ea838f90 (__TEXT,__text) non-external -[LNAppConnectionListener appContext]
00000001ea839484 (__TEXT,__text) non-external -[LNAppConnectionListener cleanUp:]
00000001ea838f7c (__TEXT,__text) non-external -[LNAppConnectionListener clientConnections]
00000001ea8395c4 (__TEXT,__text) non-external -[LNAppConnectionListener handleAppleEvent:withReplyEvent:]
00000001ea839c88 (__TEXT,__text) non-external -[LNAppConnectionListener init]
00000001ea838f98 (__TEXT,__text) non-external -[LNAppConnectionListener listener:shouldAcceptNewConnection:]
00000001ea839c30 (__TEXT,__text) non-external -[LNAppConnectionListener listenerEndpoint]
00000001ea838f84 (__TEXT,__text) non-external -[LNAppConnectionListener setAppContext:]
00000001ea838f74 (__TEXT,__text) non-external -[LNAppConnectionListener xpcListener]
00000001ea83a8d4 (__TEXT,__text) non-external -[LNAppContextWrapper .cxx_destruct]
00000001ea83a8e0 (__TEXT,__text) non-external -[LNAppContextWrapper appContext]
00000001ea83a9e0 (__TEXT,__text) non-external -[LNAppContextWrapper init]
00000001ea83a8e8 (__TEXT,__text) non-external -[LNAppContextWrapper performAction:options:reportingProgress:delegate:auditToken:completionHandler:]
00000001ea83aa58 (__TEXT,__text) non-external -[LNClientConnection .cxx_destruct]
00000001ea83aacc (__TEXT,__text) non-external -[LNClientConnection appContext]
00000001ea83e6c4 (__TEXT,__text) non-external -[LNClientConnection dealloc]
00000001ea83e594 (__TEXT,__text) non-external -[LNClientConnection enqueuePerformActionOperation:]
00000001ea83b74c (__TEXT,__text) non-external -[LNClientConnection fetchActionAppContextFromAction:completionHandler:]
00000001ea83b344 (__TEXT,__text) non-external -[LNClientConnection fetchActionForAppShortcutIdentifier:completionHandler:]
00000001ea83b548 (__TEXT,__text) non-external -[LNClientConnection fetchActionForAutoShortcutPhrase:completionHandler:]
00000001ea83bf80 (__TEXT,__text) non-external -[LNClientConnection fetchActionOutputValueWithIdentifier:completionHandler:]
00000001ea83ab90 (__TEXT,__text) non-external -[LNClientConnection fetchAppShortcutParametersWithCompletionHandler:]
00000001ea83d1c4 (__TEXT,__text) non-external -[LNClientConnection fetchDestinationMDMAccountIdentifierForAction:completionHandler:]
