00000001b782fd10 (__TEXT,__text) non-external +[NAAddToSafariReadingListActivityFactory createAddToSafariReadingListActivity]
00000001b782fcec (__TEXT,__text) non-external -[ADInterstitialAd(Bridge) na_missedOpportunityToFill]
00000001b782fcbc (__TEXT,__text) non-external -[ADInterstitialAd(Bridge) na_setDisplayed:]
00000001b782fcc8 (__TEXT,__text) non-external -[ADInterstitialAd(Bridge) na_setLastErrorCode:]
00000001b782f0c0 (__TEXT,__text) non-external -[NAActivity _bundleIdentifierForActivityImageCreation]
00000001b782f070 (__TEXT,__text) non-external -[NAActivity _systemImageName]
00000001b78308cc (__TEXT,__text) non-external -[NAArticleLinkPresentationSource .cxx_destruct]
00000001b782fe28 (__TEXT,__text) non-external -[NAArticleLinkPresentationSource activityViewControllerLinkPresentationMetadata:]
00000001b78308c4 (__TEXT,__text) non-external -[NAArticleLinkPresentationSource contentURL]
00000001b783079c (__TEXT,__text) non-external -[NAArticleLinkPresentationSource deviceScreenScaleFromPotentialBackgroundThread]
00000001b782fd18 (__TEXT,__text) non-external -[NAArticleLinkPresentationSource initWithHeadline:]
00000001b7830180 (__TEXT,__text) non-external -[NAArticleLinkPresentationSource linkPresentationImageFromHeadline:]
00000001b78308b4 (__TEXT,__text) non-external -[NAArticleLinkPresentationSource linkPresentationImage]
00000001b782ffd8 (__TEXT,__text) non-external -[NAArticleLinkPresentationSource titleFromHeadline:]
00000001b78308ac (__TEXT,__text) non-external -[NAArticleLinkPresentationSource title]
00000001b7830648 (__TEXT,__text) non-external -[NAArticleLinkPresentationSource urlFromHeadline:]
00000001b78308bc (__TEXT,__text) non-external -[NAArticleLinkPresentationSource url]
00000001b782f32c (__TEXT,__text) non-external -[NAChannelLinkPresentationSource .cxx_destruct]
00000001b782f1fc (__TEXT,__text) non-external -[NAChannelLinkPresentationSource activityViewControllerLinkPresentationMetadata:]
00000001b782f110 (__TEXT,__text) non-external -[NAChannelLinkPresentationSource initWithChannel:]
00000001b782f31c (__TEXT,__text) non-external -[NAChannelLinkPresentationSource title]
00000001b782f324 (__TEXT,__text) non-external -[NAChannelLinkPresentationSource url]
00000001b782d290 (__TEXT,__text) non-external -[NAEndOfArticleCollectionView _visibleBounds]
00000001b782fc60 (__TEXT,__text) non-external -[NAIssueLinkPresentationSource .cxx_destruct]
00000001b782f490 (__TEXT,__text) non-external -[NAIssueLinkPresentationSource activityViewControllerLinkPresentationMetadata:]
00000001b782f37c (__TEXT,__text) non-external -[NAIssueLinkPresentationSource initWithIssue:]
00000001b782f6cc (__TEXT,__text) non-external -[NAIssueLinkPresentationSource linkPresentationImageFromIssue:]
00000001b782fc50 (__TEXT,__text) non-external -[NAIssueLinkPresentationSource linkPresentationImage]
00000001b782f6bc (__TEXT,__text) non-external -[NAIssueLinkPresentationSource subtitleFromIssue:]
00000001b782fc48 (__TEXT,__text) non-external -[NAIssueLinkPresentationSource subtitle]
00000001b782f6ac (__TEXT,__text) non-external -[NAIssueLinkPresentationSource titleFromIssue:]
00000001b782fc40 (__TEXT,__text) non-external -[NAIssueLinkPresentationSource title]
00000001b782fbc4 (__TEXT,__text) non-external -[NAIssueLinkPresentationSource urlFromIssue:]
00000001b782fc58 (__TEXT,__text) non-external -[NAIssueLinkPresentationSource url]
00000001b782f010 (__TEXT,__text) non-external -[NANowPlayingIndicatorView .cxx_destruct]
00000001b782ddac (__TEXT,__text) non-external -[NANowPlayingIndicatorView _bufferTimerFired]
00000001b782ef24 (__TEXT,__text) non-external -[NANowPlayingIndicatorView _fixedSeedValueForBarIndex:]
00000001b782eef8 (__TEXT,__text) non-external -[NANowPlayingIndicatorView _randomSeedValueForBar]
00000001b782de84 (__TEXT,__text) non-external -[NANowPlayingIndicatorView _reloadLevelViews]
00000001b782db08 (__TEXT,__text) non-external -[NANowPlayingIndicatorView _removeAllAnimations:]
00000001b782ee78 (__TEXT,__text) non-external -[NANowPlayingIndicatorView _seedValueForBarIndex:]
00000001b782e184 (__TEXT,__text) non-external -[NANowPlayingIndicatorView _updateLevelAnimations]
00000001b782efd0 (__TEXT,__text) non-external -[NANowPlayingIndicatorView bounceStyle]
00000001b782ef48 (__TEXT,__text) non-external -[NANowPlayingIndicatorView canBecomeFocused]
00000001b782d7b0 (__TEXT,__text) non-external -[NANowPlayingIndicatorView drawRect:]
00000001b782d470 (__TEXT,__text) non-external -[NANowPlayingIndicatorView initWithFrame:]
00000001b782ef50 (__TEXT,__text) non-external -[NANowPlayingIndicatorView interLevelSpacing]
00000001b782d5bc (__TEXT,__text) non-external -[NANowPlayingIndicatorView layoutSubviews]
00000001b782ef70 (__TEXT,__text) non-external -[NANowPlayingIndicatorView levelCornerRadius]
00000001b782f000 (__TEXT,__text) non-external -[NANowPlayingIndicatorView levelGuttersColor]
00000001b782ef80 (__TEXT,__text) non-external -[NANowPlayingIndicatorView levelWidth]
00000001b782ef90 (__TEXT,__text) non-external -[NANowPlayingIndicatorView maximumLevelHeight]
00000001b782efa0 (__TEXT,__text) non-external -[NANowPlayingIndicatorView minimumLevelHeight]
00000001b782efb0 (__TEXT,__text) non-external -[NANowPlayingIndicatorView numberOfLevels]
00000001b782efc0 (__TEXT,__text) non-external -[NANowPlayingIndicatorView playbackState]
00000001b782efe0 (__TEXT,__text) non-external -[NANowPlayingIndicatorView setBounceStyle:]
00000001b782ef60 (__TEXT,__text) non-external -[NANowPlayingIndicatorView setInterLevelSpacing:]
00000001b782db0c (__TEXT,__text) non-external -[NANowPlayingIndicatorView setLevelCornerRadius:]
00000001b782de04 (__TEXT,__text) non-external -[NANowPlayingIndicatorView setLevelGuttersColor:]
00000001b782dc74 (__TEXT,__text) non-external -[NANowPlayingIndicatorView setLevelWidth:]
00000001b782dc9c (__TEXT,__text) non-external -[NANowPlayingIndicatorView setMaximumLevelHeight:]
00000001b782dcc4 (__TEXT,__text) non-external -[NANowPlayingIndicatorView setMinimumLevelHeight:]
00000001b782dcec (__TEXT,__text) non-external -[NANowPlayingIndicatorView setNumberOfLevels:]
00000001b782dd14 (__TEXT,__text) non-external -[NANowPlayingIndicatorView setPlaybackState:]
00000001b782dddc (__TEXT,__text) non-external -[NANowPlayingIndicatorView setShowsLevelGutters:]
00000001b782eff0 (__TEXT,__text) non-external -[NANowPlayingIndicatorView showsLevelGutters]
00000001b782d910 (__TEXT,__text) non-external -[NANowPlayingIndicatorView sizeThatFits:]
00000001b782d974 (__TEXT,__text) non-external -[NANowPlayingIndicatorView tintColorDidChange]
00000001b782f064 (__TEXT,__text) non-external -[PDFPage(Bridge) na_thumbnailOfSize:forBox:]
00000001b782fd04 (__TEXT,__text) non-external -[PDFView(Bridge) na_documentScrollView]
00000001b782fcf8 (__TEXT,__text) non-external -[PDFView(Bridge) na_setBackgroundImage:forPage:]
00000001b782f370 (__TEXT,__text) non-external -[UIActivityItemsConfiguration(NABridge) initNAWithActivityItemSources:]
                 (undefined) external _CACurrentMediaTime (from QuartzCore)
                 (undefined) external _CATransform3DMakeScale (from QuartzCore)
                 (undefined) external _CATransform3DTranslate (from QuartzCore)
                 (undefined) external _CGAffineTransformMakeTranslation (from CoreGraphics)
                 (undefined) external _CGRectContainsPoint (from CoreGraphics)
                 (undefined) external _CGRectContainsRect (from CoreGraphics)
                 (undefined) external _CGRectEqualToRect (from CoreGraphics)
