000000025788f3d8 (__TEXT,__text) non-external +[MTAppIntentsProvider sharedInstance]
00000002578902c0 (__TEXT,__text) non-external +[MTReportingUtilities isOverrideAlarm:]
000000025788e66c (__TEXT,__text) non-external +[MTSessionUtilities logDebug:]
00000002578ff9c0 (__TEXT,__text) non-external +[MTSessionUtilities logDebug:].cold.1
000000025788e5f4 (__TEXT,__text) non-external +[MTSessionUtilities logError:]
00000002578ff948 (__TEXT,__text) non-external +[MTSessionUtilities logError:].cold.1
000000025788e51c (__TEXT,__text) non-external +[MTSessionUtilities logInfo:]
000000025788e710 (__TEXT,__text) non-external +[MTSessionUtilities mtSBUIIsSystemApertureEnabled]
000000025788e45c (__TEXT,__text) non-external +[MTStopwatchUtilities _timeAdjustedFor30fpsDisplay:]
000000025788e2f0 (__TEXT,__text) non-external +[MTStopwatchUtilities decodeStopwatchesFromDictionary:]
000000025788e26c (__TEXT,__text) non-external +[MTStopwatchUtilities encodedDictionaryForStopwatches:]
000000025788e1a4 (__TEXT,__text) non-external +[MockDateProvider mockDate]
000000025788e120 (__TEXT,__text) non-external -[DefaultDateProvider date]
000000025788e12c (__TEXT,__text) non-external -[DefaultDateProvider updateDate:]
000000025788f6e4 (__TEXT,__text) non-external -[MTAppIntentsProvider .cxx_destruct]
000000025788f698 (__TEXT,__text) non-external -[MTAppIntentsProvider delegate]
000000025788f5b8 (__TEXT,__text) non-external -[MTAppIntentsProvider didAddNewWorldClockWithNameWithManager:name:]
000000025788f628 (__TEXT,__text) non-external -[MTAppIntentsProvider didRemoveWorldClockWithNameWithManager:name:]
000000025788f554 (__TEXT,__text) non-external -[MTAppIntentsProvider didSelectTabWithManager:tab:]
000000025788f4b8 (__TEXT,__text) non-external -[MTAppIntentsProvider init]
000000025788f6d0 (__TEXT,__text) non-external -[MTAppIntentsProvider manager]
000000025788f6c4 (__TEXT,__text) non-external -[MTAppIntentsProvider setDelegate:]
000000025788f6d8 (__TEXT,__text) non-external -[MTAppIntentsProvider setManager:]
000000025788f394 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator .cxx_destruct]
000000025788f384 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator currentInterval]
000000025788f34c (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator defaults]
000000025788f1d4 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator eraseLocalDefaults]
000000025788ef3c (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator generateStopwatchFromDefaults]
000000025788e800 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator initWithDefaults:manager:]
000000025788f374 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator isTimerRunning]
000000025788e92c (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator loadInitialState]
000000025788f360 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator manager]
000000025788e9d8 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator migrateLegacyStopwatch]
000000025788eefc (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator needsMigration]
000000025788f38c (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator setCurrentInterval:]
000000025788f354 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator setDefaults:]
000000025788f37c (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator setIsTimerRunning:]
000000025788f368 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator setManager:]
000000025788fd6c (__TEXT,__text) non-external -[MTReportsManager .cxx_destruct]
000000025788f988 (__TEXT,__text) non-external -[MTReportsManager didCreateLiveActivityForAlarm:withId:date:]
000000025788fbe0 (__TEXT,__text) non-external -[MTReportsManager didDuckPlaybackForAttentionAwarenessWithId:]
000000025788f85c (__TEXT,__text) non-external -[MTReportsManager didPostNotificationForAlarm:fullNotificationId:shortNotificationId:]
000000025788fb18 (__TEXT,__text) non-external -[MTReportsManager didPostToneAlertWithIdentifier:]
000000025788fa2c (__TEXT,__text) non-external -[MTReportsManager didRenderSceneForAlarm:withType:]
