000000024d189490 (__TEXT,__text) non-external +[TTSVBSettings sharedInstance]
000000024d18910c (__TEXT,__text) non-external +[TTSVBSiriTTSTrainerAudioQualityHelper assessAudioForBuffers:]
000000024d187e3c (__TEXT,__text) non-external +[TTSVBSiriTTSTrainingWrapper isSiriTrainingAvailable]
000000024d187e7c (__TEXT,__text) non-external +[TTSVBSiriTTSTrainingWrapper siriTTSTrainingBundle]
000000024d18965c (__TEXT,__text) non-external -[TTSVBSettings .cxx_destruct]
000000024d18963c (__TEXT,__text) non-external -[TTSVBSettings allowAppUsageDuringCalls]
000000024d1895a0 (__TEXT,__text) non-external -[TTSVBSettings allowAppUsage]
000000024d189648 (__TEXT,__text) non-external -[TTSVBSettings defaults]
000000024d189524 (__TEXT,__text) non-external -[TTSVBSettings init]
000000024d1895e8 (__TEXT,__text) non-external -[TTSVBSettings setAllowAppUsage:]
000000024d189644 (__TEXT,__text) non-external -[TTSVBSettings setAllowAppUsageDuringCalls:]
000000024d189650 (__TEXT,__text) non-external -[TTSVBSettings setDefaults:]
000000024d18c360 (__TEXT,__text) non-external -[TTSVBSiriTTSTrainerSession .cxx_destruct]
000000024d18c2b8 (__TEXT,__text) non-external -[TTSVBSiriTTSTrainerSession _replyQueue:]
000000024d18c34c (__TEXT,__text) non-external -[TTSVBSiriTTSTrainerSession calloutQueue]
000000024d18bd58 (__TEXT,__text) non-external -[TTSVBSiriTTSTrainerSession cancelTask:replyOnQueue:completionHandler:]
000000024d18c0d0 (__TEXT,__text) non-external -[TTSVBSiriTTSTrainerSession cancelTaskWithID:replyOnQueue:completionHandler:]
000000024d18badc (__TEXT,__text) non-external -[TTSVBSiriTTSTrainerSession discardTrainingTasksReplyOnQueue:completionHandler:]
000000024d18a36c (__TEXT,__text) non-external -[TTSVBSiriTTSTrainerSession fetchTrainingScriptsWithLocaleID:scriptType:replyOnQueue:completion:]
000000024d189aa8 (__TEXT,__text) non-external -[TTSVBSiriTTSTrainerSession getAllAvailableLocales]
000000024d18b588 (__TEXT,__text) non-external -[TTSVBSiriTTSTrainerSession getAllTasksReplyOnQueue:statusHandler:]
000000024d18abbc (__TEXT,__text) non-external -[TTSVBSiriTTSTrainerSession getTaskByID:replyOnQueue:statusHandler:]
000000024d18b030 (__TEXT,__text) non-external -[TTSVBSiriTTSTrainerSession getTasksByIDs:replyOnQueue:statusHandler:]
000000024d189668 (__TEXT,__text) non-external -[TTSVBSiriTTSTrainerSession init]
000000024d189f48 (__TEXT,__text) non-external -[TTSVBSiriTTSTrainerSession installAsset:progress:completion:]
000000024d189818 (__TEXT,__text) non-external -[TTSVBSiriTTSTrainerSession installableTrainingAssetsForLocaleID:]
000000024d189be0 (__TEXT,__text) non-external -[TTSVBSiriTTSTrainerSession installedTrainingAssetsForLocaleID:]
000000024d18c324 (__TEXT,__text) non-external -[TTSVBSiriTTSTrainerSession session]
000000024d18c354 (__TEXT,__text) non-external -[TTSVBSiriTTSTrainerSession setCalloutQueue:]
