00000001e5e0b52c (__TEXT,__text) non-external +[LNAppConnectionListener sharedListener]
00000001e5e13bf8 (__TEXT,__text) non-external +[LNClientConnection currentAuditToken]
00000001e5e13b8c (__TEXT,__text) non-external +[LNClientConnection performWithoutTimeout:]
00000001e5e0d108 (__TEXT,__text) non-external +[LNProcessInstanceRegistryClient sharedInstance]
00000001e5e0ae5c (__TEXT,__text) non-external +[LNUserActivityHelper associateAppIntentWithUserActivity:completionHandler:]
00000001e5e14bd0 (__TEXT,__text) non-external -[CSSearchableItemAttributeSet(Temporary) setCachedViewDataSafe:]
00000001e5e0ae68 (__TEXT,__text) non-external -[LNAppConnectionListener handleAppleEvent:withReplyEvent:]
00000001e5e0b4d4 (__TEXT,__text) non-external -[LNAppConnectionListener listenerEndpoint]
00000001e5e0c29c (__TEXT,__text) non-external -[LNAppContextWrapper .cxx_destruct]
00000001e5e0c2a8 (__TEXT,__text) non-external -[LNAppContextWrapper appContext]
00000001e5e0c3a8 (__TEXT,__text) non-external -[LNAppContextWrapper init]
00000001e5e0c2b0 (__TEXT,__text) non-external -[LNAppContextWrapper performAction:options:reportingProgress:delegate:auditToken:completionHandler:]
00000001e5e0d19c (__TEXT,__text) non-external -[LNClientConnection .cxx_destruct]
00000001e5e0d244 (__TEXT,__text) non-external -[LNClientConnection appContext]
00000001e5e138c0 (__TEXT,__text) non-external -[LNClientConnection clientConnectionQueue]
00000001e5e0d200 (__TEXT,__text) non-external -[LNClientConnection connectionListener]
00000001e5e0dc54 (__TEXT,__text) non-external -[LNClientConnection createAsyncIteratorForSequence:options:completionHandler:]
00000001e5e1394c (__TEXT,__text) non-external -[LNClientConnection dealloc]
00000001e5e1375c (__TEXT,__text) non-external -[LNClientConnection enqueuePerformActionOperation:]
00000001e5e0eaa4 (__TEXT,__text) non-external -[LNClientConnection exportTransientEntities:withConfiguration:completionHandler:]
00000001e5e1016c (__TEXT,__text) non-external -[LNClientConnection fetchActionAppContextFromAction:completionHandler:]
00000001e5e0fd3c (__TEXT,__text) non-external -[LNClientConnection fetchActionForAppShortcutIdentifier:completionHandler:]
