00007ffc0716dfad (__TEXT,__text) non-external +[TDVHomeButtonHandler handlerWithCompletion:]
00007ffc07172028 (__TEXT,__text) non-external -[ADTransparencyViewController .cxx_destruct]
00007ffc071701e3 (__TEXT,__text) non-external -[ADTransparencyViewController _closeViewController:]
00007ffc0716e787 (__TEXT,__text) non-external -[ADTransparencyViewController _commonInit]
00007ffc071716c7 (__TEXT,__text) non-external -[ADTransparencyViewController _hideErrorMessage]
00007ffc07171e17 (__TEXT,__text) non-external -[ADTransparencyViewController _postDismissedNotification]
00007ffc07171745 (__TEXT,__text) non-external -[ADTransparencyViewController _reportTransparencyViewControllerEventWithType:withCompletionHandler:]
00007ffc07170320 (__TEXT,__text) non-external -[ADTransparencyViewController _showErrorMessage:]
00007ffc0716f2e7 (__TEXT,__text) non-external -[ADTransparencyViewController configureWebView]
00007ffc07171eb2 (__TEXT,__text) non-external -[ADTransparencyViewController delegate]
00007ffc0717010c (__TEXT,__text) non-external -[ADTransparencyViewController errorDelegate]
00007ffc07171f73 (__TEXT,__text) non-external -[ADTransparencyViewController errorLabel]
00007ffc0716e0d9 (__TEXT,__text) non-external -[ADTransparencyViewController initWithTransparencyDetails:]
00007ffc07171fe2 (__TEXT,__text) non-external -[ADTransparencyViewController isiPad]
00007ffc07171f98 (__TEXT,__text) non-external -[ADTransparencyViewController myWebView]
00007ffc07172003 (__TEXT,__text) non-external -[ADTransparencyViewController notificationObserver]
00007ffc0716e73c (__TEXT,__text) non-external -[ADTransparencyViewController preferredInterfaceOrientationForPresentation]
00007ffc0716f0f7 (__TEXT,__text) non-external -[ADTransparencyViewController prepareRenderingPayload]
00007ffc07170066 (__TEXT,__text) non-external -[ADTransparencyViewController presentViewDelegate]
00007ffc0716fc23 (__TEXT,__text) non-external -[ADTransparencyViewController renderWebView]
00007ffc07171f0a (__TEXT,__text) non-external -[ADTransparencyViewController renderingStatusForLocationPermission]
00007ffc07171f1b (__TEXT,__text) non-external -[ADTransparencyViewController renderingStatusForPAPermission]
00007ffc0716e52e (__TEXT,__text) non-external -[ADTransparencyViewController requestViewWithTransparencyDetails:]
00007ffc07171ec3 (__TEXT,__text) non-external -[ADTransparencyViewController setDelegate:]
00007ffc07171f84 (__TEXT,__text) non-external -[ADTransparencyViewController setErrorLabel:]
00007ffc07171ff3 (__TEXT,__text) non-external -[ADTransparencyViewController setIsiPad:]
00007ffc07171fa9 (__TEXT,__text) non-external -[ADTransparencyViewController setMyWebView:]
00007ffc07172014 (__TEXT,__text) non-external -[ADTransparencyViewController setNotificationObserver:]
00007ffc07171f3d (__TEXT,__text) non-external -[ADTransparencyViewController setTransparencyDetails:]
00007ffc07171f5f (__TEXT,__text) non-external -[ADTransparencyViewController setTransparencyDetailsData:]
00007ffc07171fce (__TEXT,__text) non-external -[ADTransparencyViewController setTransparencyNavBar:]
00007ffc0716e3eb (__TEXT,__text) non-external -[ADTransparencyViewController setupMacCatalyst]
00007ffc07171f4e (__TEXT,__text) non-external -[ADTransparencyViewController transparencyDetailsData]
00007ffc07171ed7 (__TEXT,__text) non-external -[ADTransparencyViewController transparencyDetailsUnavailableMessage]
00007ffc07171f2c (__TEXT,__text) non-external -[ADTransparencyViewController transparencyDetails]
00007ffc07171fbd (__TEXT,__text) non-external -[ADTransparencyViewController transparencyNavBar]
00007ffc07171ee8 (__TEXT,__text) non-external -[ADTransparencyViewController transparencyRendererPayload]
00007ffc07171ef9 (__TEXT,__text) non-external -[ADTransparencyViewController transparencyRendererURL]
00007ffc0716e1a8 (__TEXT,__text) non-external -[ADTransparencyViewController viewDidAppear:]
