00007fff7aa271ab (__TEXT,__text) non-external +[SVAudioSession sharedSession]
00007fff7aa28f75 (__TEXT,__text) non-external +[SVPlayerLayer defaultActionForKey:]
00007fff7aa27a81 (__TEXT,__text) non-external +[SVVideoPlayButton playImage]
00007fff7aa29f1c (__TEXT,__text) non-external -[NSObject(SVAXElementOcclusion) svax_shouldBeOccluded]
00007fff7aa29ee9 (__TEXT,__text) non-external -[SVAudioSession .cxx_destruct]
00007fff7aa275d8 (__TEXT,__text) non-external -[SVAudioSession activateAudioSessionCategory]
00007fff7aa2729a (__TEXT,__text) non-external -[SVAudioSession addInterestForPlayer:withMode:]
00007fff7aa29baf (__TEXT,__text) non-external -[SVAudioSession canDeactivateAudioSession]
00007fff7aa29bf5 (__TEXT,__text) non-external -[SVAudioSession deactivateAudioSessionCategory]
00007fff7aa29d1d (__TEXT,__text) non-external -[SVAudioSession desiredAudioSessionConfiguration]
00007fff7aa27200 (__TEXT,__text) non-external -[SVAudioSession init]
00007fff7aa2769d (__TEXT,__text) non-external -[SVAudioSession isAudioSessionActive]
00007fff7aa274d3 (__TEXT,__text) non-external -[SVAudioSession needsToSetupAudioSessionCategory]
00007fff7aa29edf (__TEXT,__text) non-external -[SVAudioSession playbackController]
00007fff7aa273cd (__TEXT,__text) non-external -[SVAudioSession players]
00007fff7aa299c3 (__TEXT,__text) non-external -[SVAudioSession registerPlaybackControlForPlayer:withMode:]
00007fff7aa29a32 (__TEXT,__text) non-external -[SVAudioSession removeInterestForPlayer:]
00007fff7aa273c3 (__TEXT,__text) non-external -[SVAudioSession semaphore]
00007fff7aa276ed (__TEXT,__text) non-external -[SVAudioSession setAudioSessionActive:]
00007fff7aa273d7 (__TEXT,__text) non-external -[SVAudioSession setupAudioSessionCategory]
00007fff7aa276a7 (__TEXT,__text) non-external -[SVAudioSession shouldActivateAudioSession]
00007fff7aa2a4ef (__TEXT,__text) non-external -[SVAudioSessionConfiguration .cxx_destruct]
00007fff7aa2a49b (__TEXT,__text) non-external -[SVAudioSessionConfiguration category]
00007fff7aa2a2ce (__TEXT,__text) non-external -[SVAudioSessionConfiguration initWithCategory:mode:policy:]
00007fff7aa2a373 (__TEXT,__text) non-external -[SVAudioSessionConfiguration isEqualToConfiguration:]
00007fff7aa2a4bb (__TEXT,__text) non-external -[SVAudioSessionConfiguration mode]
00007fff7aa2a4db (__TEXT,__text) non-external -[SVAudioSessionConfiguration routeSharingPolicy]
00007fff7aa2a4ac (__TEXT,__text) non-external -[SVAudioSessionConfiguration setCategory:]
00007fff7aa2a4cc (__TEXT,__text) non-external -[SVAudioSessionConfiguration setMode:]
00007fff7aa2a4e5 (__TEXT,__text) non-external -[SVAudioSessionConfiguration setRouteSharingPolicy:]
00007fff7aa26daa (__TEXT,__text) non-external -[SVButton .cxx_destruct]
00007fff7aa26f7d (__TEXT,__text) non-external -[SVButton _privateButtonTapped]
00007fff7aa2682a (__TEXT,__text) non-external -[SVButton initWithFrame:]
00007fff7aa26b01 (__TEXT,__text) non-external -[SVButton onTouchUpInside:]
00007fff7aa26dbd (__TEXT,__text) non-external -[SVButton pointInside:withEvent:]
00007fff7aa2691c (__TEXT,__text) non-external -[SVButton setTouchInsets:]
00007fff7aa26f4b (__TEXT,__text) non-external -[SVButton touchInsets]
00007fff7aa26fee (__TEXT,__text) non-external -[SVButton touchUpInsideBlock]
00007fff7aa283bb (__TEXT,__text) non-external -[SVImageLayer .cxx_destruct]
00007fff7aa28397 (__TEXT,__text) non-external -[SVImageLayer identifier]
00007fff7aa28386 (__TEXT,__text) non-external -[SVImageLayer image]
00007fff7aa283aa (__TEXT,__text) non-external -[SVImageLayer setIdentifier:]
00007fff7aa282fa (__TEXT,__text) non-external -[SVImageLayer setImage:]
00007fff7aa277b4 (__TEXT,__text) non-external -[SVKeyValueObserver .cxx_destruct]
00007fff7aa2719a (__TEXT,__text) non-external -[SVKeyValueObserver change]
00007fff7aa276f6 (__TEXT,__text) non-external -[SVKeyValueObserver dealloc]
00007fff7aa27001 (__TEXT,__text) non-external -[SVKeyValueObserver initWithKeyPath:ofObject:withOptions:change:]
00007fff7aa277a3 (__TEXT,__text) non-external -[SVKeyValueObserver keyPath]
00007fff7aa2778d (__TEXT,__text) non-external -[SVKeyValueObserver object]
00007fff7aa2710b (__TEXT,__text) non-external -[SVKeyValueObserver observeValueForKeyPath:ofObject:change:context:]
00007fff7aa282f0 (__TEXT,__text) non-external -[SVKeyValueObserver options]
00007fff7aa29982 (__TEXT,__text) non-external -[SVLooper .cxx_destruct]
00007fff7aa29978 (__TEXT,__text) non-external -[SVLooper durationObserver]
00007fff7aa296ea (__TEXT,__text) non-external -[SVLooper initWithPlayer:]
00007fff7aa2996e (__TEXT,__text) non-external -[SVLooper player]
00007fff7aa28812 (__TEXT,__text) non-external -[SVMediaPlaybackController .cxx_destruct]
00007fff7aa287eb (__TEXT,__text) non-external -[SVMediaPlaybackController currentlyPlaying]
00007fff7aa283ec (__TEXT,__text) non-external -[SVMediaPlaybackController init]
00007fff7aa284c5 (__TEXT,__text) non-external -[SVMediaPlaybackController registerPlayer:]
00007fff7aa28801 (__TEXT,__text) non-external -[SVMediaPlaybackController setCurrentlyPlaying:]
00007fff7aa287e1 (__TEXT,__text) non-external -[SVMediaPlaybackController timeControlStatusObservers]
00007fff7aa2876f (__TEXT,__text) non-external -[SVMediaPlaybackController unregisterPlayer:]
00007fff7aa28452 (__TEXT,__text) non-external -[SVMediaPlaybackController updateCurrentlyPlaying:]
00007fff7aa299aa (__TEXT,__text) non-external -[SVNonAnimatingDelegate actionForLayer:forKey:]
00007fff7aa278f7 (__TEXT,__text) non-external -[SVPlayer audioMode]
00007fff7aa27882 (__TEXT,__text) non-external -[SVPlayer dealloc]
00007fff7aa277e5 (__TEXT,__text) non-external -[SVPlayer initWithAudioMode:]
00007fff7aa2a292 (__TEXT,__text) non-external -[SVPlayerItemObserver .cxx_destruct]
00007fff7aa2a248 (__TEXT,__text) non-external -[SVPlayerItemObserver changeBlock]
00007fff7aa29fc5 (__TEXT,__text) non-external -[SVPlayerItemObserver initWithPlayer:]
00007fff7aa2a268 (__TEXT,__text) non-external -[SVPlayerItemObserver item]
00007fff7aa2a288 (__TEXT,__text) non-external -[SVPlayerItemObserver observer]
00007fff7aa2a259 (__TEXT,__text) non-external -[SVPlayerItemObserver onChange:]
00007fff7aa2a27e (__TEXT,__text) non-external -[SVPlayerItemObserver player]
00007fff7aa2a1a0 (__TEXT,__text) non-external -[SVPlayerItemObserver setItem:]
00007fff7aa29675 (__TEXT,__text) non-external -[SVPlayerLayer .cxx_destruct]
00007fff7aa29653 (__TEXT,__text) non-external -[SVPlayerLayer currentPlaybackKind]
00007fff7aa2949c (__TEXT,__text) non-external -[SVPlayerLayer dealloc]
00007fff7aa28a8a (__TEXT,__text) non-external -[SVPlayerLayer initWithCoder:]
00007fff7aa28a3e (__TEXT,__text) non-external -[SVPlayerLayer initWithLayer:]
00007fff7aa289f2 (__TEXT,__text) non-external -[SVPlayerLayer init]
00007fff7aa28838 (__TEXT,__text) non-external -[SVPlayerLayer initialize]
