00007ff9109f80b9 (__TEXT,__text) non-external +[DCLocalization localizedStringForKey:value:table:]
00007ff9109f3648 (__TEXT,__text) non-external +[DCNotesSPI scanWasDeleted:]
00007ff9109f6794 (__TEXT,__text) non-external +[ICDocCamImageFilters bradleyAdaptiveThreshold:]
00007ff9109ff942 (__TEXT,__text) non-external +[ICDocCamImageFilters bradleyAdaptiveThreshold:].cold.1
00007ff9109f71ab (__TEXT,__text) non-external +[ICDocCamImageFilters bradleyAdaptiveThreshold:orientation:]
00007ff9109f7261 (__TEXT,__text) non-external +[ICDocCamImageFilters bradleyAdaptiveThresholdWithBlur:orientation:]
00007ff9109f7470 (__TEXT,__text) non-external +[ICDocCamImageFilters colorDocument:orientation:]
00007ff9109f6b89 (__TEXT,__text) non-external +[ICDocCamImageFilters convertImageToGrayScale:]
00007ff9109f7786 (__TEXT,__text) non-external +[ICDocCamImageFilters filteredImage:imageFilterType:]
00007ff9109f77fd (__TEXT,__text) non-external +[ICDocCamImageFilters filteredImage:orientation:imageFilterType:]
00007ff9109f712a (__TEXT,__text) non-external +[ICDocCamImageFilters grayscale:orientation:]
00007ff9109f75fb (__TEXT,__text) non-external +[ICDocCamImageFilters grayscaleDocument:orientation:]
00007ff9109f61a8 (__TEXT,__text) non-external +[ICDocCamImageFilters imageFilterNames]
00007ff9109f64a2 (__TEXT,__text) non-external +[ICDocCamImageFilters imageFilterTypeFromName:]
00007ff9109f652d (__TEXT,__text) non-external +[ICDocCamImageFilters imageFilterTypeFromNonLocalizedName:]
00007ff9109f78e4 (__TEXT,__text) non-external +[ICDocCamImageFilters imageWithRGBColorspaceFromImage:]
00007ff9109f65b8 (__TEXT,__text) non-external +[ICDocCamImageFilters localizedImageFilterNameForName:]
00007ff9109f65e9 (__TEXT,__text) non-external +[ICDocCamImageFilters localizedImageFilterNameForType:]
00007ff9109f66b0 (__TEXT,__text) non-external +[ICDocCamImageFilters nonLocalizedImageFilterNameForType:]
00007ff9109f6325 (__TEXT,__text) non-external +[ICDocCamImageFilters nonLocalizedImageFilterNames]
00007ff9109f7a76 (__TEXT,__text) non-external +[ICDocCamImageFilters perspectiveCorrectedCIImageFromCIImage:imageQuad:]
00007ff9109f7d03 (__TEXT,__text) non-external +[ICDocCamImageFilters perspectiveCorrectedImageFromImage:imageQuad:]
00007ff9109f7e86 (__TEXT,__text) non-external +[ICDocCamImageFilters perspectiveCorrectedImageFromImage:normalizedImageQuad:]
00007ff9109f670c (__TEXT,__text) non-external +[ICDocCamImageFilters sharedCoreImageContext]
00007ff9109f6e53 (__TEXT,__text) non-external +[ICDocCamImageFilters whiteboardAndSaturation:orientation:]
00007ff9109f6cef (__TEXT,__text) non-external +[ICDocCamImageFilters whiteboardFilter:orientation:]
00007ff9109f93e9 (__TEXT,__text) non-external +[ICDocCamImageQuad quadFromCGRect:]
00007ff9109f9d06 (__TEXT,__text) non-external +[ICDocCamImageQuad supportsSecureCoding]
