00007ffb0156be0f (__TEXT,__text) non-external +[LNAppConnectionListener sharedListener]
00007ffb01573201 (__TEXT,__text) non-external +[LNClientConnection currentAuditToken]
00007ffb0157321a (__TEXT,__text) non-external +[LNClientConnection performWithoutTimeout:]
00007ffb0156d4a0 (__TEXT,__text) non-external +[LNProcessInstanceRegistryClient sharedInstance]
00007ffb0156b69e (__TEXT,__text) non-external +[LNUserActivityHelper associateAppIntentWithUserActivity:completionHandler:]
00007ffb01573f89 (__TEXT,__text) non-external -[CSSearchableItemAttributeSet(Temporary) setCachedViewDataSafe:]
00007ffb0156b707 (__TEXT,__text) non-external -[LNAppConnectionListener handleAppleEvent:withReplyEvent:]
00007ffb0156b6b7 (__TEXT,__text) non-external -[LNAppConnectionListener listenerEndpoint]
00007ffb0156cd64 (__TEXT,__text) non-external -[LNAppContextWrapper .cxx_destruct]
00007ffb0156cd5a (__TEXT,__text) non-external -[LNAppContextWrapper appContext]
00007ffb0156cbfe (__TEXT,__text) non-external -[LNAppContextWrapper init]
00007ffb0156cc66 (__TEXT,__text) non-external -[LNAppContextWrapper performAction:options:reportingProgress:delegate:auditToken:completionHandler:]
00007ffb0157041d (__TEXT,__text) non-external -[LNClientConnection .cxx_destruct]
00007ffb015703df (__TEXT,__text) non-external -[LNClientConnection appContext]
00007ffb01570407 (__TEXT,__text) non-external -[LNClientConnection connectionListener]
00007ffb0156fff9 (__TEXT,__text) non-external -[LNClientConnection createAsyncIteratorForSequence:options:completionHandler:]
00007ffb0156d6a9 (__TEXT,__text) non-external -[LNClientConnection dealloc]
00007ffb0156d73e (__TEXT,__text) non-external -[LNClientConnection enqueuePerformActionOperation:]
00007ffb0156f6f9 (__TEXT,__text) non-external -[LNClientConnection exportTransientEntities:withConfiguration:completionHandler:]
00007ffb0156eddb (__TEXT,__text) non-external -[LNClientConnection fetchActionAppContextFromAction:completionHandler:]
00007ffb0156ef8f (__TEXT,__text) non-external -[LNClientConnection fetchActionForAppShortcutIdentifier:completionHandler:]
00007ffb0156eeb5 (__TEXT,__text) non-external -[LNClientConnection fetchActionForAutoShortcutPhrase:completionHandler:]
00007ffb0156e96d (__TEXT,__text) non-external -[LNClientConnection fetchActionOutputValueWithIdentifier:completionHandler:]
00007ffb0156f206 (__TEXT,__text) non-external -[LNClientConnection fetchAppShortcutParametersWithCompletionHandler:]
00007ffb0156e2dd (__TEXT,__text) non-external -[LNClientConnection fetchDestinationMDMAccountIdentifierForAction:completionHandler:]
00007ffb0156d850 (__TEXT,__text) non-external -[LNClientConnection fetchDisplayRepresentationForActions:completionHandler:]
00007ffb0156f44f (__TEXT,__text) non-external -[LNClientConnection fetchEntityURL:completionHandler:]
00007ffb0156e7b0 (__TEXT,__text) non-external -[LNClientConnection fetchOptionsDefaultValuesForAction:completionHandler:]
00007ffb0156e532 (__TEXT,__text) non-external -[LNClientConnection fetchOptionsForAction:actionMetadata:parameterMetadata:optionsProviderReference:searchTerm:localeIdentifier:completionHandler:]
