00007ffc19e2eafe (__TEXT,__text) non-external +[MTAppIntentsProvider sharedInstance]
00007ffc19e2f952 (__TEXT,__text) non-external +[MTReportingUtilities isOverrideAlarm:]
00007ffc19e2dca1 (__TEXT,__text) non-external +[MTSessionUtilities logDebug:]
00007ffc19e89e9a (__TEXT,__text) non-external +[MTSessionUtilities logDebug:].cold.1
00007ffc19e2dc34 (__TEXT,__text) non-external +[MTSessionUtilities logError:]
00007ffc19e89e30 (__TEXT,__text) non-external +[MTSessionUtilities logError:].cold.1
00007ffc19e2db7c (__TEXT,__text) non-external +[MTSessionUtilities logInfo:]
00007ffc19e2dd3f (__TEXT,__text) non-external +[MTSessionUtilities mtSBUIIsSystemApertureEnabled]
00007ffc19e2da88 (__TEXT,__text) non-external +[MTStopwatchUtilities _timeAdjustedFor30fpsDisplay:]
00007ffc19e2d927 (__TEXT,__text) non-external +[MTStopwatchUtilities decodeStopwatchesFromDictionary:]
00007ffc19e2d8a5 (__TEXT,__text) non-external +[MTStopwatchUtilities encodedDictionaryForStopwatches:]
00007ffc19e2d7b7 (__TEXT,__text) non-external +[MockDateProvider mockDate]
00007ffc19e2d72e (__TEXT,__text) non-external -[DefaultDateProvider date]
00007ffc19e2d747 (__TEXT,__text) non-external -[DefaultDateProvider updateDate:]
00007ffc19e2edb8 (__TEXT,__text) non-external -[MTAppIntentsProvider .cxx_destruct]
00007ffc19e2ed76 (__TEXT,__text) non-external -[MTAppIntentsProvider delegate]
00007ffc19e2eca0 (__TEXT,__text) non-external -[MTAppIntentsProvider didAddNewWorldClockWithNameWithManager:name:]
00007ffc19e2ed0b (__TEXT,__text) non-external -[MTAppIntentsProvider didRemoveWorldClockWithNameWithManager:name:]
00007ffc19e2ec41 (__TEXT,__text) non-external -[MTAppIntentsProvider didSelectTabWithManager:tab:]
00007ffc19e2eb8b (__TEXT,__text) non-external -[MTAppIntentsProvider init]
00007ffc19e2ed9d (__TEXT,__text) non-external -[MTAppIntentsProvider manager]
00007ffc19e2ed8c (__TEXT,__text) non-external -[MTAppIntentsProvider setDelegate:]
00007ffc19e2eda7 (__TEXT,__text) non-external -[MTAppIntentsProvider setManager:]
00007ffc19e2ead6 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator .cxx_destruct]
00007ffc19e2eac0 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator currentInterval]
00007ffc19e2ea77 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator defaults]
00007ffc19e2e8d9 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator eraseLocalDefaults]
00007ffc19e2e52e (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator generateStopwatchFromDefaults]
00007ffc19e2de37 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator initWithDefaults:manager:]
00007ffc19e2eaad (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator isTimerRunning]
00007ffc19e2df62 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator loadInitialState]
00007ffc19e2ea92 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator manager]
00007ffc19e2e02c (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator migrateLegacyStopwatch]
00007ffc19e2e4ed (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator needsMigration]
00007ffc19e2eacb (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator setCurrentInterval:]
00007ffc19e2ea81 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator setDefaults:]
