00007ffa0ec3e318 (__TEXT,__text) non-external +[NEArticleLinkPresentationSource deviceScreenScaleFromPotentialBackgroundThread]
00007ffa0ec40607 (__TEXT,__text) non-external +[NESportsEventLinkPresentationSource iconItemProviderForSportsEvent:tagImageProvider:]
00007ffa0ec4041a (__TEXT,__text) non-external +[NESportsEventLinkPresentationSource imageItemProviderForSportsEvent:tagImageProvider:]
00007ffa0ec4039f (__TEXT,__text) non-external +[NESportsEventLinkPresentationSource titleFromSportsEvent:]
00007ffa0ec403b4 (__TEXT,__text) non-external +[NESportsEventLinkPresentationSource urlFromSportsEvent:]
00007ffa0ec3ea5d (__TEXT,__text) non-external +[NESportsTagLinkPresentationSource iconItemProviderForSportsTag:tagImageProvider:]
00007ffa0ec3e863 (__TEXT,__text) non-external +[NESportsTagLinkPresentationSource imageItemProviderForSportsTag:tagImageProvider:]
00007ffa0ec3efd8 (__TEXT,__text) non-external +[TSRTRoutineManager fetchMostFrequentLocationWithCompletion:]
00007ffa0ec3ef40 (__TEXT,__text) non-external +[TSRTRoutineManager parseLocation:]
00007ffa0ec3dc88 (__TEXT,__text) non-external +[UIFontDescriptor(NewsFeed) ts_fontSystemFontDesignTraitKey]
00007ffa0ec3dc74 (__TEXT,__text) non-external +[UIFontDescriptor(NewsFeed) ts_fontSystemFontGradeTraitKey]
00007ffa0ec40ec7 (__TEXT,__text) non-external +[UIVisualEffect(NewsFeed) ne_visualEffectsForDailyBriefing]
00007ffa0ec3ef1c (__TEXT,__text) non-external -[AVPlayerViewController(Bridge) ne_isPictureInPictureActive]
00007ffa0ec3ef0a (__TEXT,__text) non-external -[AVPlayerViewController(Bridge) ne_isPictureInPicturePossible]
00007ffa0ec3eee6 (__TEXT,__text) non-external -[AVPlayerViewController(Bridge) ne_startPictureInPicture]
00007ffa0ec3eef8 (__TEXT,__text) non-external -[AVPlayerViewController(Bridge) ne_stopPictureInPicture]
00007ffa0ec3e41a (__TEXT,__text) non-external -[NEArticleLinkPresentationSource .cxx_destruct]
00007ffa0ec3e3fc (__TEXT,__text) non-external -[NEArticleLinkPresentationSource headline]
00007ffa0ec3dc9c (__TEXT,__text) non-external -[NEArticleLinkPresentationSource initWithHeadline:articleURL:selectedText:]
00007ffa0ec3dd66 (__TEXT,__text) non-external -[NEArticleLinkPresentationSource linkMetadata]
00007ffa0ec3e410 (__TEXT,__text) non-external -[NEArticleLinkPresentationSource selectedText]
00007ffa0ec3e028 (__TEXT,__text) non-external -[NEArticleLinkPresentationSource thumbnailImageProviderFromHeadline:]
00007ffa0ec3deab (__TEXT,__text) non-external -[NEArticleLinkPresentationSource titleFromHeadline:]
00007ffa0ec3e406 (__TEXT,__text) non-external -[NEArticleLinkPresentationSource url]
00007ffa0ec3f8b5 (__TEXT,__text) non-external -[NEChannelLinkPresentationSource .cxx_destruct]
00007ffa0ec3f710 (__TEXT,__text) non-external -[NEChannelLinkPresentationSource initWithChannel:]
00007ffa0ec3f7ea (__TEXT,__text) non-external -[NEChannelLinkPresentationSource linkMetadata]
00007ffa0ec3f8a1 (__TEXT,__text) non-external -[NEChannelLinkPresentationSource title]
00007ffa0ec3f8ab (__TEXT,__text) non-external -[NEChannelLinkPresentationSource url]
00007ffa0ec3dc64 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource .cxx_destruct]
00007ffa0ec3d8aa (__TEXT,__text) non-external -[NEIssueLinkPresentationSource imageItemProviderFromIssue:]
00007ffa0ec3d650 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource initWithIssue:]
00007ffa0ec3dc5a (__TEXT,__text) non-external -[NEIssueLinkPresentationSource issue]
00007ffa0ec3d6bb (__TEXT,__text) non-external -[NEIssueLinkPresentationSource linkMetadata]
00007ffa0ec3d895 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource subtitleFromIssue:]
00007ffa0ec3d880 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource titleFromIssue:]
00007ffa0ec3dbf4 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource urlFromIssue:]
00007ffa0ec3fcca (__TEXT,__text) non-external -[NELinkMetadataSource .cxx_destruct]
00007ffa0ec3fbfe (__TEXT,__text) non-external -[NELinkMetadataSource _linkPresentationImageFromImage:]
00007ffa0ec3f8dd (__TEXT,__text) non-external -[NELinkMetadataSource initWithTitle:url:image:]
00007ffa0ec3fa55 (__TEXT,__text) non-external -[NELinkMetadataSource initWithTitle:url:imageProvider:iconProvider:]
00007ffa0ec3fa78 (__TEXT,__text) non-external -[NELinkMetadataSource initWithTitle:url:imageProvider:iconProvider:selectedText:]
00007ffa0ec3fcc0 (__TEXT,__text) non-external -[NELinkMetadataSource linkMetadata]
00007ffa0ec4007e (__TEXT,__text) non-external -[NEPuzzleHubLinkPresentationSource .cxx_destruct]
00007ffa0ec3fcec (__TEXT,__text) non-external -[NEPuzzleHubLinkPresentationSource initWithTitle:tag:]
00007ffa0ec3fd85 (__TEXT,__text) non-external -[NEPuzzleHubLinkPresentationSource linkMetadata]
00007ffa0ec40074 (__TEXT,__text) non-external -[NEPuzzleHubLinkPresentationSource tag]
00007ffa0ec4006a (__TEXT,__text) non-external -[NEPuzzleHubLinkPresentationSource title]
00007ffa0ec40eb7 (__TEXT,__text) non-external -[NEPuzzleLinkPresentationSource .cxx_destruct]
00007ffa0ec40b52 (__TEXT,__text) non-external -[NEPuzzleLinkPresentationSource imageItemProviderFromPuzzle:]
