00007ffa1497c65c (__TEXT,__text) non-external +[NEArticleLinkPresentationSource deviceScreenScaleFromPotentialBackgroundThread]
00007ffa1497eb54 (__TEXT,__text) non-external +[NESportsEventLinkPresentationSource iconItemProviderForSportsEvent:tagImageProvider:]
00007ffa1497e967 (__TEXT,__text) non-external +[NESportsEventLinkPresentationSource imageItemProviderForSportsEvent:tagImageProvider:]
00007ffa1497e8ec (__TEXT,__text) non-external +[NESportsEventLinkPresentationSource titleFromSportsEvent:]
00007ffa1497e901 (__TEXT,__text) non-external +[NESportsEventLinkPresentationSource urlFromSportsEvent:]
00007ffa1497cda1 (__TEXT,__text) non-external +[NESportsTagLinkPresentationSource iconItemProviderForSportsTag:tagImageProvider:]
00007ffa1497cba7 (__TEXT,__text) non-external +[NESportsTagLinkPresentationSource imageItemProviderForSportsTag:tagImageProvider:]
00007ffa1497d31c (__TEXT,__text) non-external +[TSRTRoutineManager fetchMostFrequentLocationWithCompletion:]
00007ffa1497d284 (__TEXT,__text) non-external +[TSRTRoutineManager parseLocation:]
00007ffa1497bfcc (__TEXT,__text) non-external +[UIFontDescriptor(NewsFeed) ts_fontLegibilityWeightAttributeName]
00007ffa1497bfb8 (__TEXT,__text) non-external +[UIFontDescriptor(NewsFeed) ts_fontSystemFontDesignTraitKey]
00007ffa1497bfa4 (__TEXT,__text) non-external +[UIFontDescriptor(NewsFeed) ts_fontSystemFontGradeTraitKey]
00007ffa1497eda2 (__TEXT,__text) non-external +[UIVisualEffect(NewsFeed) ne_visualEffectsForDailyBriefing]
00007ffa1497d260 (__TEXT,__text) non-external -[AVPlayerViewController(Bridge) ne_isPictureInPictureActive]
00007ffa1497d24e (__TEXT,__text) non-external -[AVPlayerViewController(Bridge) ne_isPictureInPicturePossible]
00007ffa1497d22a (__TEXT,__text) non-external -[AVPlayerViewController(Bridge) ne_startPictureInPicture]
00007ffa1497d23c (__TEXT,__text) non-external -[AVPlayerViewController(Bridge) ne_stopPictureInPicture]
00007ffa1497c75e (__TEXT,__text) non-external -[NEArticleLinkPresentationSource .cxx_destruct]
00007ffa1497c740 (__TEXT,__text) non-external -[NEArticleLinkPresentationSource headline]
00007ffa1497bfe0 (__TEXT,__text) non-external -[NEArticleLinkPresentationSource initWithHeadline:articleURL:selectedText:]
00007ffa1497c0aa (__TEXT,__text) non-external -[NEArticleLinkPresentationSource linkMetadata]
00007ffa1497c754 (__TEXT,__text) non-external -[NEArticleLinkPresentationSource selectedText]
00007ffa1497c36c (__TEXT,__text) non-external -[NEArticleLinkPresentationSource thumbnailImageProviderFromHeadline:]
00007ffa1497c1ef (__TEXT,__text) non-external -[NEArticleLinkPresentationSource titleFromHeadline:]
00007ffa1497c74a (__TEXT,__text) non-external -[NEArticleLinkPresentationSource url]
00007ffa1497dbf9 (__TEXT,__text) non-external -[NEChannelLinkPresentationSource .cxx_destruct]
00007ffa1497da54 (__TEXT,__text) non-external -[NEChannelLinkPresentationSource initWithChannel:]
00007ffa1497db2e (__TEXT,__text) non-external -[NEChannelLinkPresentationSource linkMetadata]
00007ffa1497dbe5 (__TEXT,__text) non-external -[NEChannelLinkPresentationSource title]
00007ffa1497dbef (__TEXT,__text) non-external -[NEChannelLinkPresentationSource url]
00007ffa1497bf94 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource .cxx_destruct]
00007ffa1497bbda (__TEXT,__text) non-external -[NEIssueLinkPresentationSource imageItemProviderFromIssue:]
00007ffa1497b980 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource initWithIssue:]
00007ffa1497bf8a (__TEXT,__text) non-external -[NEIssueLinkPresentationSource issue]
00007ffa1497b9eb (__TEXT,__text) non-external -[NEIssueLinkPresentationSource linkMetadata]
00007ffa1497bbc5 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource subtitleFromIssue:]
00007ffa1497bbb0 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource titleFromIssue:]
00007ffa1497bf24 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource urlFromIssue:]
00007ffa1497e00e (__TEXT,__text) non-external -[NELinkMetadataSource .cxx_destruct]
00007ffa1497df42 (__TEXT,__text) non-external -[NELinkMetadataSource _linkPresentationImageFromImage:]
00007ffa1497dc21 (__TEXT,__text) non-external -[NELinkMetadataSource initWithTitle:url:image:]
00007ffa1497dd99 (__TEXT,__text) non-external -[NELinkMetadataSource initWithTitle:url:imageProvider:iconProvider:]
