00000002037e5d3c (__TEXT,__text) non-external +[CLLocationManager(WeatherCore) wc_authorizationStatus]
00000002037e66b4 (__TEXT,__text) non-external +[MobileGestaltBridge isIPad]
00000002037e5d30 (__TEXT,__text) non-external +[NSLocale(WeatherCore) wc_setPreferredTemperatureUnit:]
00000002037e5364 (__TEXT,__text) non-external +[NSUbiquitousKeyValueStore(WeatherCore) wc_sharedInstance]
00000002037e5d50 (__TEXT,__text) non-external +[NSUserDefaults(WeatherCore) wc_userDefaultsWithSuiteName:backupDisabled:]
00000002037e4b74 (__TEXT,__text) non-external +[RDCachedData(Swizzling) swizzleCacheDirPath]
00000002037e4c74 (__TEXT,__text) non-external +[RDCachedData(Swizzling) wc_getCacheDirPath]
00000002037e5de4 (__TEXT,__text) non-external +[WCDefaultCity cityFromAlCity:]
00000002037e4d0c (__TEXT,__text) non-external +[WCDistributedNotificationCenter defaultCenter]
00000002037e6548 (__TEXT,__text) non-external -[NPSManagerBridge init]
00000002037e6580 (__TEXT,__text) non-external -[NPSManagerBridge synchronizeUserDefaultsDomain:keys:container:appGroupContainer:]
00000002037e6584 (__TEXT,__text) non-external -[NSArray(WeatherCore) wc_allObjectsPassTest:]
00000002037e61e4 (__TEXT,__text) non-external -[NSDate(WeatherCore) wc_timeIntervalUntilNow]
00000002037e5408 (__TEXT,__text) non-external -[NSUbiquitousKeyValueStore(WeatherCore) wc_synchronizeWithCompletionHandler:]
00000002037e6fa4 (__TEXT,__text) non-external -[WCCloudMigrator .cxx_destruct]
00000002037e6f9c (__TEXT,__text) non-external -[WCCloudMigrator deviceLookup]
00000002037e6cc4 (__TEXT,__text) non-external -[WCCloudMigrator eraseStoreIfNeeded:]
00000002037e66c0 (__TEXT,__text) non-external -[WCCloudMigrator init]
00000002037e6778 (__TEXT,__text) non-external -[WCCloudMigrator migrateStore:toStore:completionBlock:]
00000002037e6728 (__TEXT,__text) non-external -[WCCloudMigrator storeRequiresMigration:]
00000002037e6158 (__TEXT,__text) non-external -[WCDefaultCity .cxx_destruct]
00000002037e6118 (__TEXT,__text) non-external -[WCDefaultCity countryName]
00000002037e6138 (__TEXT,__text) non-external -[WCDefaultCity countryOverride]
00000002037e5fa4 (__TEXT,__text) non-external -[WCDefaultCity description]
00000002037e60e8 (__TEXT,__text) non-external -[WCDefaultCity latitude]
00000002037e60b8 (__TEXT,__text) non-external -[WCDefaultCity localeCode]
00000002037e60d8 (__TEXT,__text) non-external -[WCDefaultCity longitude]
00000002037e60f8 (__TEXT,__text) non-external -[WCDefaultCity name]
00000002037e6120 (__TEXT,__text) non-external -[WCDefaultCity setCountryName:]
00000002037e6140 (__TEXT,__text) non-external -[WCDefaultCity setCountryOverride:]
00000002037e60f0 (__TEXT,__text) non-external -[WCDefaultCity setLatitude:]
00000002037e60c0 (__TEXT,__text) non-external -[WCDefaultCity setLocaleCode:]
00000002037e60e0 (__TEXT,__text) non-external -[WCDefaultCity setLongitude:]
00000002037e6100 (__TEXT,__text) non-external -[WCDefaultCity setName:]
00000002037e60d0 (__TEXT,__text) non-external -[WCDefaultCity setTimeZone:]
