0000000260338bd4 (__TEXT,__text) non-external +[CLLocationManager(WeatherCore) wc_authorizationStatus]
0000000260338bc8 (__TEXT,__text) non-external +[NSLocale(WeatherCore) wc_setPreferredTemperatureUnit:]
000000026033821c (__TEXT,__text) non-external +[NSUbiquitousKeyValueStore(WeatherCore) wc_sharedInstance]
000000026057b64c (__TEXT,__text) non-external +[NSUbiquitousKeyValueStore(WeatherCore) wc_sharedInstance].cold.1
0000000260338bf0 (__TEXT,__text) non-external +[NSUserDefaults(WeatherCore) wc_userDefaultsWithSuiteName:backupDisabled:]
0000000260339424 (__TEXT,__text) non-external +[WCAccountStoreBridge account]
0000000260338be8 (__TEXT,__text) non-external +[WCCapabilities isSeedBuild]
0000000260339f78 (__TEXT,__text) non-external +[WCCloudMigrator isRunningInTheWeatherAppProcess]
0000000260338c84 (__TEXT,__text) non-external +[WCDefaultCity cityFromAlCity:]
000000026033ab50 (__TEXT,__text) non-external +[WCDefaultCityManager isGreenTea]
0000000260337be8 (__TEXT,__text) non-external +[WCDistributedNotificationCenter defaultCenter]
000000026057b638 (__TEXT,__text) non-external +[WCDistributedNotificationCenter defaultCenter].cold.1
00000002603395dc (__TEXT,__text) non-external +[WCMobileGestaltBridge _getStringAnswer:]
00000002603395d0 (__TEXT,__text) non-external +[WCMobileGestaltBridge buildVersion]
00000002603395ac (__TEXT,__text) non-external +[WCMobileGestaltBridge isIPad]
00000002603395b8 (__TEXT,__text) non-external +[WCMobileGestaltBridge marketingProductName]
00000002603395c4 (__TEXT,__text) non-external +[WCMobileGestaltBridge productVersion]
00000002603393e8 (__TEXT,__text) non-external -[NPSManagerBridge init]
0000000260339420 (__TEXT,__text) non-external -[NPSManagerBridge synchronizeUserDefaultsDomain:keys:container:appGroupContainer:]
000000026033947c (__TEXT,__text) non-external -[NSArray(WeatherCore) wc_allObjectsPassTest:]
0000000260339084 (__TEXT,__text) non-external -[NSDate(WeatherCore) wc_timeIntervalUntilNow]
00000002603382b0 (__TEXT,__text) non-external -[NSUbiquitousKeyValueStore(WeatherCore) wc_synchronizeWithCompletionHandler:]
0000000260339ff0 (__TEXT,__text) non-external -[WCCloudMigrator .cxx_destruct]
0000000260339fe8 (__TEXT,__text) non-external -[WCCloudMigrator deviceLookup]
0000000260339c54 (__TEXT,__text) non-external -[WCCloudMigrator eraseStoreIfNeeded:]
00000002603395e4 (__TEXT,__text) non-external -[WCCloudMigrator init]
00000002603396f8 (__TEXT,__text) non-external -[WCCloudMigrator migrateStore:toStore:completionBlock:]
00000002603396a8 (__TEXT,__text) non-external -[WCCloudMigrator storeRequiresMigration:]
0000000260338ff8 (__TEXT,__text) non-external -[WCDefaultCity .cxx_destruct]
0000000260338fb8 (__TEXT,__text) non-external -[WCDefaultCity countryName]
0000000260338fd8 (__TEXT,__text) non-external -[WCDefaultCity countryOverride]
0000000260338e44 (__TEXT,__text) non-external -[WCDefaultCity description]
0000000260338f88 (__TEXT,__text) non-external -[WCDefaultCity latitude]
0000000260338f58 (__TEXT,__text) non-external -[WCDefaultCity localeCode]
0000000260338f78 (__TEXT,__text) non-external -[WCDefaultCity longitude]
0000000260338f98 (__TEXT,__text) non-external -[WCDefaultCity name]
0000000260338fc0 (__TEXT,__text) non-external -[WCDefaultCity setCountryName:]
0000000260338fe0 (__TEXT,__text) non-external -[WCDefaultCity setCountryOverride:]
0000000260338f90 (__TEXT,__text) non-external -[WCDefaultCity setLatitude:]
0000000260338f60 (__TEXT,__text) non-external -[WCDefaultCity setLocaleCode:]
0000000260338f80 (__TEXT,__text) non-external -[WCDefaultCity setLongitude:]
0000000260338fa0 (__TEXT,__text) non-external -[WCDefaultCity setName:]
0000000260338f70 (__TEXT,__text) non-external -[WCDefaultCity setTimeZone:]
0000000260338fd0 (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedCountryName:]
0000000260338ff0 (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedCountryOverride:]
0000000260338fb0 (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedName:]
0000000260338f68 (__TEXT,__text) non-external -[WCDefaultCity timeZone]
0000000260338fc8 (__TEXT,__text) non-external -[WCDefaultCity unlocalizedCountryName]
0000000260338fe8 (__TEXT,__text) non-external -[WCDefaultCity unlocalizedCountryOverride]
0000000260338fa8 (__TEXT,__text) non-external -[WCDefaultCity unlocalizedName]
000000026033ab7c (__TEXT,__text) non-external -[WCDefaultCityManager .cxx_destruct]
000000026033ab60 (__TEXT,__text) non-external -[WCDefaultCityManager dataSynchronizationLock]
000000026033a18c (__TEXT,__text) non-external -[WCDefaultCityManager defaultCities]
000000026033a1f8 (__TEXT,__text) non-external -[WCDefaultCityManager defaultCityForLocalTimeZone]
000000026033a004 (__TEXT,__text) non-external -[WCDefaultCityManager initDeferLoading:]
0000000260339ffc (__TEXT,__text) non-external -[WCDefaultCityManager init]
000000026033a38c (__TEXT,__text) non-external -[WCDefaultCityManager reloadDefaultCities]
000000026033ab68 (__TEXT,__text) non-external -[WCDefaultCityManager reloadQueue]
000000026033ab54 (__TEXT,__text) non-external -[WCDefaultCityManager setDefaultCities:]
000000026033ab70 (__TEXT,__text) non-external -[WCDefaultCityManager setReloadQueue:]
0000000260338bbc (__TEXT,__text) non-external -[WCDeviceLookup .cxx_destruct]
0000000260338bb4 (__TEXT,__text) non-external -[WCDeviceLookup accountStore]
0000000260338414 (__TEXT,__text) non-external -[WCDeviceLookup checkAllDevicesRunningMinimumiOSVersion:macOSVersion:orInactiveForTimeInterval:completionHandler:]
00000002603383ac (__TEXT,__text) non-external -[WCDeviceLookup init]
0000000260338210 (__TEXT,__text) non-external -[WCDistributedNotificationCenter .cxx_destruct]
00000002603380c0 (__TEXT,__text) non-external -[WCDistributedNotificationCenter _notifyObserversOfPreferencesChange]
0000000260337eb0 (__TEXT,__text) non-external -[WCDistributedNotificationCenter addObserver:]
00000002603381f4 (__TEXT,__text) non-external -[WCDistributedNotificationCenter dataSynchronizationLock]
