00000001ea329e44 (__TEXT,__text) non-external +[LNAppConnectionListener sharedListener]
00000001ea32e9d0 (__TEXT,__text) non-external +[LNClientConnection currentAuditToken]
00000001ea329008 (__TEXT,__text) non-external +[LNUserActivityHelper associateAppIntentWithUserActivity:completionHandler:]
00000001ea32e9dc (__TEXT,__text) non-external -[CSSearchableItemAttributeSet(Temporary) setCachedViewDataSafe:]
00000001ea329014 (__TEXT,__text) non-external -[LNAppConnectionListener .cxx_destruct]
00000001ea329080 (__TEXT,__text) non-external -[LNAppConnectionListener appContext]
00000001ea329574 (__TEXT,__text) non-external -[LNAppConnectionListener cleanUp:]
00000001ea32906c (__TEXT,__text) non-external -[LNAppConnectionListener clientConnections]
00000001ea3296b4 (__TEXT,__text) non-external -[LNAppConnectionListener handleAppleEvent:withReplyEvent:]
00000001ea329d78 (__TEXT,__text) non-external -[LNAppConnectionListener init]
00000001ea329088 (__TEXT,__text) non-external -[LNAppConnectionListener listener:shouldAcceptNewConnection:]
00000001ea329d20 (__TEXT,__text) non-external -[LNAppConnectionListener listenerEndpoint]
00000001ea329074 (__TEXT,__text) non-external -[LNAppConnectionListener setAppContext:]
00000001ea329064 (__TEXT,__text) non-external -[LNAppConnectionListener xpcListener]
00000001ea32a9c4 (__TEXT,__text) non-external -[LNAppContextWrapper .cxx_destruct]
00000001ea32a9d0 (__TEXT,__text) non-external -[LNAppContextWrapper appContext]
00000001ea32aad0 (__TEXT,__text) non-external -[LNAppContextWrapper init]
00000001ea32a9d8 (__TEXT,__text) non-external -[LNAppContextWrapper performAction:options:reportingProgress:delegate:auditToken:completionHandler:]
00000001ea32ab48 (__TEXT,__text) non-external -[LNClientConnection .cxx_destruct]
00000001ea32abbc (__TEXT,__text) non-external -[LNClientConnection appContext]
00000001ea32e7b4 (__TEXT,__text) non-external -[LNClientConnection dealloc]
00000001ea32e684 (__TEXT,__text) non-external -[LNClientConnection enqueuePerformActionOperation:]
00000001ea32b83c (__TEXT,__text) non-external -[LNClientConnection fetchActionAppContextFromAction:completionHandler:]
00000001ea32b434 (__TEXT,__text) non-external -[LNClientConnection fetchActionForAppShortcutIdentifier:completionHandler:]
00000001ea32b638 (__TEXT,__text) non-external -[LNClientConnection fetchActionForAutoShortcutPhrase:completionHandler:]
00000001ea32c070 (__TEXT,__text) non-external -[LNClientConnection fetchActionOutputValueWithIdentifier:completionHandler:]
00000001ea32ac80 (__TEXT,__text) non-external -[LNClientConnection fetchAppShortcutParametersWithCompletionHandler:]
00000001ea32d2b4 (__TEXT,__text) non-external -[LNClientConnection fetchDestinationMDMAccountIdentifierForAction:completionHandler:]
00000001ea32e0b4 (__TEXT,__text) non-external -[LNClientConnection fetchDisplayRepresentationForActions:completionHandler:]
00000001ea32e2b8 (__TEXT,__text) non-external -[LNClientConnection fetchMetadataWithCompletionHandler:]
00000001ea32c67c (__TEXT,__text) non-external -[LNClientConnection fetchOptionsDefaultValuesForAction:completionHandler:]
00000001ea32cb44 (__TEXT,__text) non-external -[LNClientConnection fetchOptionsForAction:actionMetadata:parameterMetadata:optionsProviderReference:searchTerm:localeIdentifier:completionHandler:]
00000001ea32c29c (__TEXT,__text) non-external -[LNClientConnection fetchParameterOptionDefaultValueForAction:actionMetadata:parameterIdentifier:completionHandler:]
00000001ea32b230 (__TEXT,__text) non-external -[LNClientConnection fetchStateForAppIntentIdentifiers:completionHandler:]
00000001ea32c930 (__TEXT,__text) non-external -[LNClientConnection fetchStructuredDataWithTypeIdentifier:forEntityIdentifiers:completionHandler:]
00000001ea32bc68 (__TEXT,__text) non-external -[LNClientConnection fetchSuggestedActionsForStartWorkoutAction:completionHandler:]
00000001ea32be6c (__TEXT,__text) non-external -[LNClientConnection fetchSuggestedActionsWithSiriLanguageCode:completionHandler:]
00000001ea32ba40 (__TEXT,__text) non-external -[LNClientConnection fetchSuggestedFocusActionsForActionMetadata:suggestionContext:completionHandler:]
