00000002716dd2c4 (__TEXT,__text) non-external +[NSTextField(WFAlertTextField) usesSuggestions]
00000002716dbe68 (__TEXT,__text) non-external +[WFAppKitAlertPresenter presentAlert:window:]
00000002716dc728 (__TEXT,__text) non-external +[WFAppKitAlertPresenter presentAlert:withUserInterface:]
00000002716ddd38 (__TEXT,__text) non-external +[WFContentItemProxy previewRetrievalQueue]
00000002716def40 (__TEXT,__text) non-external +[WFPlatterConfiguration defaultConfiguration]
00000002716e0bd0 (__TEXT,__text) non-external +[WFQuickActionSurfaceStatus availabilityOfSurface:]
00000002716e0c68 (__TEXT,__text) non-external +[WFQuickActionSurfaceStatus sharedStatus]
00000002716df774 (__TEXT,__text) non-external -[NSLayoutConstraint(Workflow) wf_withPriority:]
00000002716dd1cc (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) alertAutocapitalizationType]
00000002716dd1ec (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) alertClearButtonMode]
00000002716dd1b8 (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) alertReturnKeyType]
00000002716dd1e0 (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) alertTextInputMode]
00000002716dd2b8 (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) placeholder]
00000002716dd1c8 (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) setAlertAutocapitalizationType:]
00000002716dd1e8 (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) setAlertClearButtonMode:]
00000002716dd1b4 (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) setAlertReturnKeyType:]
00000002716dd1dc (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) setAlertTextInputMode:]
00000002716dd2b4 (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) setPlaceholder:]
00000002716dd1fc (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) setSuggestions:]
00000002716dd2bc (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) setText:]
00000002716dd2ac (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) suggestions]
00000002716dd2c0 (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) text]
00000002716e18d0 (__TEXT,__text) non-external -[WFAction(ChronoServices) setWidgetFamily:]
00000002716e1810 (__TEXT,__text) non-external -[WFAction(ChronoServices) widgetFamily]
00000002716dcb6c (__TEXT,__text) non-external -[WFActionUserInterface .cxx_destruct]
00000002716dcbec (__TEXT,__text) non-external -[WFActionUserInterface attribution]
00000002716dcc7c (__TEXT,__text) non-external -[WFActionUserInterface cancelPresentationWithCompletionHandler:]
00000002716dcc00 (__TEXT,__text) non-external -[WFActionUserInterface delegate]
00000002716dced8 (__TEXT,__text) non-external -[WFActionUserInterface initWithUserInterfaceType:attribution:]
00000002716dce44 (__TEXT,__text) non-external -[WFActionUserInterface presentationAnchor]
00000002716dcbdc (__TEXT,__text) non-external -[WFActionUserInterface runningContext]
00000002716dcbf4 (__TEXT,__text) non-external -[WFActionUserInterface setDelegate:]
00000002716dcbd0 (__TEXT,__text) non-external -[WFActionUserInterface setRunningContext:]
00000002716dcdd4 (__TEXT,__text) non-external -[WFActionUserInterface setWindow:]
00000002716dcc2c (__TEXT,__text) non-external -[WFActionUserInterface userInterfaceType]
00000002716dcc34 (__TEXT,__text) non-external -[WFActionUserInterface windowWillClose:]
00000002716dcbe4 (__TEXT,__text) non-external -[WFActionUserInterface window]
00000002716dc860 (__TEXT,__text) non-external -[WFActionUserInterfaceListener .cxx_destruct]
00000002716dc874 (__TEXT,__text) non-external -[WFActionUserInterfaceListener actionInterface]
00000002716dcb64 (__TEXT,__text) non-external -[WFActionUserInterfaceListener initWithUserInterfaceType:actionClassName:classNamesByType:]
00000002716dc884 (__TEXT,__text) non-external -[WFActionUserInterfaceListener initWithUserInterfaceType:actionClassName:classNamesByType:attribution:]
00000002716dbe38 (__TEXT,__text) non-external -[WFBackdropView makeBackingLayer]
00000002716dadb0 (__TEXT,__text) non-external -[WFConcreteAppKitUserInterface .cxx_destruct]
00000002716daf48 (__TEXT,__text) non-external -[WFConcreteAppKitUserInterface actionUserInterface:showViewControllerInPlatter:]
00000002716dae1c (__TEXT,__text) non-external -[WFConcreteAppKitUserInterface actionUserInterfaceListener]
00000002716dae50 (__TEXT,__text) non-external -[WFConcreteAppKitUserInterface dismissPlatterForActionUserInterface:completionHandler:]
00000002716db2d4 (__TEXT,__text) non-external -[WFConcreteAppKitUserInterface dismissPresentedContentWithCompletionHandler:]
00000002716db668 (__TEXT,__text) non-external -[WFConcreteAppKitUserInterface initWithWindow:]
00000002716db594 (__TEXT,__text) non-external -[WFConcreteAppKitUserInterface isRunningWithExternalUI]
00000002716db59c (__TEXT,__text) non-external -[WFConcreteAppKitUserInterface isRunningWithSiriUI]
00000002716db58c (__TEXT,__text) non-external -[WFConcreteAppKitUserInterface isRunningWithToolKitClient]
00000002716db5a4 (__TEXT,__text) non-external -[WFConcreteAppKitUserInterface presentAlert:]
00000002716db12c (__TEXT,__text) non-external -[WFConcreteAppKitUserInterface presentationAnchorForActionUserInterface:]
00000002716dae08 (__TEXT,__text) non-external -[WFConcreteAppKitUserInterface presentedWindow]
00000002716db130 (__TEXT,__text) non-external -[WFConcreteAppKitUserInterface requestActionInterfacePresentationForActionClassName:classNamesByType:completionHandler:]
00000002716db27c (__TEXT,__text) non-external -[WFConcreteAppKitUserInterface requestAuthorizationWithConfiguration:completionHandler:]
00000002716dae10 (__TEXT,__text) non-external -[WFConcreteAppKitUserInterface setActionUserInterfaceListener:]
