00007ffc0c19ede2 (__TEXT,__text) non-external +[WFAutomatorVariableRegistry variableWithIdentifier:]
00007ffc0c19c60c (__TEXT,__text) non-external +[WFSiriSettings isHeySiriEnabled]
00007ffc0c19c5c0 (__TEXT,__text) non-external +[WFSiriSettings isSiriEnabled]
00007ffc0c19c658 (__TEXT,__text) non-external +[WFSiriSettings localizedTriggerPhraseWithMessage:]
00007ffc0c19c70f (__TEXT,__text) non-external +[WFSiriSettings localizedTriggerPhrase]
00007ffc0c19ccb4 (__TEXT,__text) non-external -[WFAppContentLocation(Icon) icon]
00007ffc0c19c8e5 (__TEXT,__text) non-external -[WFColor(CocoaScripting) scriptingRGBColorDescriptor]
00007ffc0c19cb39 (__TEXT,__text) non-external -[WFContentLocation(Icon) icon]
00007ffc0c19f720 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics .cxx_destruct]
00007ffc0c19f6ab (__TEXT,__text) non-external -[WFLibraryLayoutMetrics appIconFormat]
00007ffc0c19f622 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics copyWithZone:]
00007ffc0c19f701 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics cornerRadius]
00007ffc0c19f6b9 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics floatingViewConfiguration]
00007ffc0c19f3be (__TEXT,__text) non-external -[WFLibraryLayoutMetrics initWithViewWidth:layoutMargins:]
00007ffc0c19f6db (__TEXT,__text) non-external -[WFLibraryLayoutMetrics interitemSpacing]
00007ffc0c19f70c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics itemsPerBanner]
00007ffc0c19f716 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics itemsPerRow]
00007ffc0c19f6e6 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics lineSpacing]
00007ffc0c19f6b3 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics scaledValueForValue:]
00007ffc0c19f6c3 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics sectionInset]
00007ffc0c19f643 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowGlyphDimension]
00007ffc0c19f62d (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowGlyphSize]
00007ffc0c19f688 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowIconToLabelMargin]
00007ffc0c19f676 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowPlusGlyphSize]
