000000025a2441b8 (__TEXT,__text) non-external +[MTAppIntentsProvider sharedInstance]
000000025a245138 (__TEXT,__text) non-external +[MTReportingUtilities isOverrideAlarm:]
000000025a2433b0 (__TEXT,__text) non-external +[MTSessionUtilities logDebug:]
000000025a2b3f68 (__TEXT,__text) non-external +[MTSessionUtilities logDebug:].cold.1
000000025a243338 (__TEXT,__text) non-external +[MTSessionUtilities logError:]
000000025a2b3f14 (__TEXT,__text) non-external +[MTSessionUtilities logError:].cold.1
000000025a243260 (__TEXT,__text) non-external +[MTSessionUtilities logInfo:]
000000025a243454 (__TEXT,__text) non-external +[MTSessionUtilities mtSBUIIsSystemApertureEnabled]
000000025a2431a0 (__TEXT,__text) non-external +[MTStopwatchUtilities _timeAdjustedFor30fpsDisplay:]
000000025a243034 (__TEXT,__text) non-external +[MTStopwatchUtilities decodeStopwatchesFromDictionary:]
000000025a242fb0 (__TEXT,__text) non-external +[MTStopwatchUtilities encodedDictionaryForStopwatches:]
000000025a242eb0 (__TEXT,__text) non-external +[MockDateProvider mockDate]
000000025a242e28 (__TEXT,__text) non-external -[DefaultDateProvider date]
000000025a242e34 (__TEXT,__text) non-external -[DefaultDateProvider updateDate:]
000000025a244510 (__TEXT,__text) non-external -[MTAppIntentsProvider .cxx_destruct]
000000025a24448c (__TEXT,__text) non-external -[MTAppIntentsProvider delegate]
000000025a2443ac (__TEXT,__text) non-external -[MTAppIntentsProvider didAddNewWorldClockWithNameWithManager:name:]
000000025a24441c (__TEXT,__text) non-external -[MTAppIntentsProvider didRemoveWorldClockWithNameWithManager:name:]
000000025a244348 (__TEXT,__text) non-external -[MTAppIntentsProvider didSelectTabWithManager:tab:]
000000025a2442ac (__TEXT,__text) non-external -[MTAppIntentsProvider init]
000000025a2444c4 (__TEXT,__text) non-external -[MTAppIntentsProvider manager]
000000025a2444b8 (__TEXT,__text) non-external -[MTAppIntentsProvider setDelegate:]
000000025a2444cc (__TEXT,__text) non-external -[MTAppIntentsProvider setManager:]
000000025a244174 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator .cxx_destruct]
000000025a244164 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator currentInterval]
000000025a2440bc (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator defaults]
000000025a243f44 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator eraseLocalDefaults]
000000025a243cac (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator generateStopwatchFromDefaults]
000000025a243578 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator initWithDefaults:manager:]
000000025a244154 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator isTimerRunning]
000000025a2436a0 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator loadInitialState]
000000025a244108 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator manager]
000000025a24374c (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator migrateLegacyStopwatch]
000000025a243c6c (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator needsMigration]
000000025a24416c (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator setCurrentInterval:]
000000025a2440c4 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator setDefaults:]
000000025a24415c (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator setIsTimerRunning:]
000000025a244110 (__TEXT,__text) non-external -[MTLegacyStopwatchMigrator setManager:]
000000025a244bb8 (__TEXT,__text) non-external -[MTReportsManager .cxx_destruct]
000000025a2447a8 (__TEXT,__text) non-external -[MTReportsManager didCreateLiveActivityForAlarm:withId:date:]
000000025a2449f4 (__TEXT,__text) non-external -[MTReportsManager didDuckPlaybackForAttentionAwarenessWithId:]
000000025a244688 (__TEXT,__text) non-external -[MTReportsManager didPostNotificationForAlarm:fullNotificationId:shortNotificationId:]
000000025a24492c (__TEXT,__text) non-external -[MTReportsManager didPostToneAlertWithIdentifier:]
000000025a244844 (__TEXT,__text) non-external -[MTReportsManager didRenderSceneForAlarm:withType:]
000000025a244724 (__TEXT,__text) non-external -[MTReportsManager didRetrieveDeliveredNotificationForAlarm:date:]
000000025a2448c8 (__TEXT,__text) non-external -[MTReportsManager didShowCoversheetForIdentifier:]
000000025a244b08 (__TEXT,__text) non-external -[MTReportsManager didStopSoundPlaybackWithId:]
000000025a244990 (__TEXT,__text) non-external -[MTReportsManager didTearDownToneAlertWithIdentifier:]
000000025a244a58 (__TEXT,__text) non-external -[MTReportsManager didTriggerSoundPlaybackWithId:]
000000025a244abc (__TEXT,__text) non-external -[MTReportsManager didUpdateAudioReporterId:]
000000025a244550 (__TEXT,__text) non-external -[MTReportsManager init]
000000025a244624 (__TEXT,__text) non-external -[MTReportsManager processDismissedAlarm:]
000000025a2445c0 (__TEXT,__text) non-external -[MTReportsManager processFiredAlarm:]
000000025a244b6c (__TEXT,__text) non-external -[MTReportsManager reporterProxy]
000000025a244b74 (__TEXT,__text) non-external -[MTReportsManager setReporterProxy:]
000000025a243460 (__TEXT,__text) non-external -[MTSound(MTSound_Activities) tlAlertConfigurationForCategory:]
000000025a242e1c (__TEXT,__text) non-external -[MTStopwatchStorage .cxx_destruct]
000000025a242628 (__TEXT,__text) non-external -[MTStopwatchStorage createStopWatch:withCompletion:source:]
000000025a242760 (__TEXT,__text) non-external -[MTStopwatchStorage deleteStopwatch:withCompletion:source:]
000000025a2427fc (__TEXT,__text) non-external -[MTStopwatchStorage didAddLap:forStopwatch:withCompletion:source:]
000000025a24291c (__TEXT,__text) non-external -[MTStopwatchStorage didClearAllLapsForStopwatch:withCompletion:source:]
000000025a242af0 (__TEXT,__text) non-external -[MTStopwatchStorage didLapLapTimerForStopwatch:withCompletion:source:]
000000025a242a54 (__TEXT,__text) non-external -[MTStopwatchStorage didPauseLapTimerForStopwatch:withCompletion:source:]
000000025a242b8c (__TEXT,__text) non-external -[MTStopwatchStorage didResetLapTimerForStopwatch:withCompletion:source:]
000000025a242c28 (__TEXT,__text) non-external -[MTStopwatchStorage didResumeLapTimerForStopwatch:withCompletion:source:]
000000025a2429b8 (__TEXT,__text) non-external -[MTStopwatchStorage didStartLapTimerForStopwatch:withCompletion:source:]
000000025a2428b8 (__TEXT,__text) non-external -[MTStopwatchStorage getStopwatchesWitchCompletion:]
000000025a242584 (__TEXT,__text) non-external -[MTStopwatchStorage init]
000000025a2425d8 (__TEXT,__text) non-external -[MTStopwatchStorage localSetup]
000000025a242d08 (__TEXT,__text) non-external -[MTStopwatchStorage registerObserver:]
000000025a242dd8 (__TEXT,__text) non-external -[MTStopwatchStorage setStorageProxy:]
000000025a242cc4 (__TEXT,__text) non-external -[MTStopwatchStorage setSystemReady]
000000025a242dd0 (__TEXT,__text) non-external -[MTStopwatchStorage storageProxy]
000000025a242d6c (__TEXT,__text) non-external -[MTStopwatchStorage unregisterObserver:]
000000025a2426c4 (__TEXT,__text) non-external -[MTStopwatchStorage updateStopwatch:withCompletion:source:]
000000025a24512c (__TEXT,__text) non-external -[MTStopwatchViewModel .cxx_destruct]
