00007ffd17edad9b (__TEXT,__text) non-external +[TDVHomeButtonHandler handlerWithCompletion:]
00007ffd17edee00 (__TEXT,__text) non-external -[ADTransparencyViewController .cxx_destruct]
00007ffd17edcfba (__TEXT,__text) non-external -[ADTransparencyViewController _closeViewController:]
00007ffd17edb588 (__TEXT,__text) non-external -[ADTransparencyViewController _commonInit]
00007ffd17ede4a7 (__TEXT,__text) non-external -[ADTransparencyViewController _hideErrorMessage]
00007ffd17edebef (__TEXT,__text) non-external -[ADTransparencyViewController _postDismissedNotification]
00007ffd17ede528 (__TEXT,__text) non-external -[ADTransparencyViewController _reportTransparencyViewControllerEventWithType:withCompletionHandler:]
00007ffd17edd0f5 (__TEXT,__text) non-external -[ADTransparencyViewController _showErrorMessage:]
00007ffd17edc0d0 (__TEXT,__text) non-external -[ADTransparencyViewController configureWebView]
00007ffd17edec8a (__TEXT,__text) non-external -[ADTransparencyViewController delegate]
00007ffd17edcee4 (__TEXT,__text) non-external -[ADTransparencyViewController errorDelegate]
00007ffd17eded4b (__TEXT,__text) non-external -[ADTransparencyViewController errorLabel]
00007ffd17edaec7 (__TEXT,__text) non-external -[ADTransparencyViewController initWithTransparencyDetails:]
00007ffd17ededba (__TEXT,__text) non-external -[ADTransparencyViewController isiPad]
00007ffd17eded70 (__TEXT,__text) non-external -[ADTransparencyViewController myWebView]
00007ffd17ededdb (__TEXT,__text) non-external -[ADTransparencyViewController notificationObserver]
00007ffd17edb53d (__TEXT,__text) non-external -[ADTransparencyViewController preferredInterfaceOrientationForPresentation]
00007ffd17edbee0 (__TEXT,__text) non-external -[ADTransparencyViewController prepareRenderingPayload]
00007ffd17edce3e (__TEXT,__text) non-external -[ADTransparencyViewController presentViewDelegate]
00007ffd17edca22 (__TEXT,__text) non-external -[ADTransparencyViewController renderWebView]
00007ffd17edece2 (__TEXT,__text) non-external -[ADTransparencyViewController renderingStatusForLocationPermission]
00007ffd17edecf3 (__TEXT,__text) non-external -[ADTransparencyViewController renderingStatusForPAPermission]
00007ffd17edb31b (__TEXT,__text) non-external -[ADTransparencyViewController requestViewWithTransparencyDetails:]
00007ffd17edec9b (__TEXT,__text) non-external -[ADTransparencyViewController setDelegate:]
00007ffd17eded5c (__TEXT,__text) non-external -[ADTransparencyViewController setErrorLabel:]
00007ffd17ededcb (__TEXT,__text) non-external -[ADTransparencyViewController setIsiPad:]
00007ffd17eded81 (__TEXT,__text) non-external -[ADTransparencyViewController setMyWebView:]
00007ffd17ededec (__TEXT,__text) non-external -[ADTransparencyViewController setNotificationObserver:]
00007ffd17eded15 (__TEXT,__text) non-external -[ADTransparencyViewController setTransparencyDetails:]
00007ffd17eded37 (__TEXT,__text) non-external -[ADTransparencyViewController setTransparencyDetailsData:]
00007ffd17ededa6 (__TEXT,__text) non-external -[ADTransparencyViewController setTransparencyNavBar:]
00007ffd17edb1d7 (__TEXT,__text) non-external -[ADTransparencyViewController setupMacCatalyst]
00007ffd17eded26 (__TEXT,__text) non-external -[ADTransparencyViewController transparencyDetailsData]
00007ffd17edecaf (__TEXT,__text) non-external -[ADTransparencyViewController transparencyDetailsUnavailableMessage]
00007ffd17eded04 (__TEXT,__text) non-external -[ADTransparencyViewController transparencyDetails]
00007ffd17eded95 (__TEXT,__text) non-external -[ADTransparencyViewController transparencyNavBar]
00007ffd17edecc0 (__TEXT,__text) non-external -[ADTransparencyViewController transparencyRendererPayload]
00007ffd17edecd1 (__TEXT,__text) non-external -[ADTransparencyViewController transparencyRendererURL]
00007ffd17edaf96 (__TEXT,__text) non-external -[ADTransparencyViewController viewDidAppear:]
00007ffd17edb127 (__TEXT,__text) non-external -[ADTransparencyViewController viewDidDisappear:]
00007ffd17edaf33 (__TEXT,__text) non-external -[ADTransparencyViewController viewDidLoad]
00007ffd17edd679 (__TEXT,__text) non-external -[ADTransparencyViewController webView:decidePolicyForNavigationAction:decisionHandler:]
00007ffd17ede3f3 (__TEXT,__text) non-external -[ADTransparencyViewController webView:didFailNavigation:withError:]
00007ffd17ede44d (__TEXT,__text) non-external -[ADTransparencyViewController webView:didFailProvisionalNavigation:withError:]
00007ffd17edd61d (__TEXT,__text) non-external -[ADTransparencyViewController webView:didFinishNavigation:]
00007ffd17edac69 (__TEXT,__text) non-external -[NewsTransparencyViewController .cxx_destruct]
00007ffd17ed9753 (__TEXT,__text) non-external -[NewsTransparencyViewController _closeViewController:]
00007ffd17ed7fdd (__TEXT,__text) non-external -[NewsTransparencyViewController _commonInit]
00007ffd17ed96d2 (__TEXT,__text) non-external -[NewsTransparencyViewController _hideErrorMessage]
00007ffd17edaa8f (__TEXT,__text) non-external -[NewsTransparencyViewController _openDebugView:]
00007ffd17ed9124 (__TEXT,__text) non-external -[NewsTransparencyViewController _showErrorMessage:]
00007ffd17eda9cd (__TEXT,__text) non-external -[NewsTransparencyViewController debugDetailsViewControllerReady:]
