00000002781e5d20 (__TEXT,__text) non-external +[NSTextField(WFAlertTextField) usesSuggestions]
00000002781e48f8 (__TEXT,__text) non-external +[WFAppKitAlertPresenter presentAlert:window:]
00000002781e5184 (__TEXT,__text) non-external +[WFAppKitAlertPresenter presentAlert:withUserInterface:]
00000002781e6794 (__TEXT,__text) non-external +[WFContentItemProxy previewRetrievalQueue]
00000002781e799c (__TEXT,__text) non-external +[WFPlatterConfiguration defaultConfiguration]
00000002781e962c (__TEXT,__text) non-external +[WFQuickActionSurfaceStatus availabilityOfSurface:]
00000002781e96c4 (__TEXT,__text) non-external +[WFQuickActionSurfaceStatus sharedStatus]
00000002781e81d0 (__TEXT,__text) non-external -[NSLayoutConstraint(Workflow) wf_withPriority:]
00000002781e5c28 (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) alertAutocapitalizationType]
00000002781e5c48 (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) alertClearButtonMode]
00000002781e5c14 (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) alertReturnKeyType]
00000002781e5c3c (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) alertTextInputMode]
00000002781e5d14 (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) placeholder]
00000002781e5c24 (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) setAlertAutocapitalizationType:]
00000002781e5c44 (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) setAlertClearButtonMode:]
00000002781e5c10 (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) setAlertReturnKeyType:]
00000002781e5c38 (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) setAlertTextInputMode:]
00000002781e5d10 (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) setPlaceholder:]
00000002781e5c58 (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) setSuggestions:]
00000002781e5d18 (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) setText:]
00000002781e5d08 (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) suggestions]
00000002781e5d1c (__TEXT,__text) non-external -[NSTextField(WFAlertTextField) text]
00000002781ea32c (__TEXT,__text) non-external -[WFAction(ChronoServices) setWidgetFamily:]
00000002781ea26c (__TEXT,__text) non-external -[WFAction(ChronoServices) widgetFamily]
00000002781e55c8 (__TEXT,__text) non-external -[WFActionUserInterface .cxx_destruct]
