00000001c8a332d0 (__TEXT,__text) non-external +[RVMenuItem lookupTextForText:]
00000001c8a31764 (__TEXT,__text) non-external +[RVPopoverPresenter closeAll]
00000001c8a35cbc (__TEXT,__text) non-external +[RVPresenter sharedPresenter]
00000001c8a334e8 (__TEXT,__text) non-external +[RVTranslateMenuItem _isServiceAvailableForItem:presentingContext:]
00000001c8a3345c (__TEXT,__text) non-external +[RVTranslateMenuItem isAvailableForItem:presentingContext:]
00000001c8a33500 (__TEXT,__text) non-external +[RVTranslateMenuItem translateTextForItem:]
00000001c8a349e8 (__TEXT,__text) non-external -[RVGestureDelegate .cxx_destruct]
00000001c8a34ab4 (__TEXT,__text) non-external -[RVGestureDelegate actualGestureDelegate]
00000001c8a34a8c (__TEXT,__text) non-external -[RVGestureDelegate item]
00000001c8a34a64 (__TEXT,__text) non-external -[RVGestureDelegate lookupFlavor]
00000001c8a34aa0 (__TEXT,__text) non-external -[RVGestureDelegate presenter]
00000001c8a34fdc (__TEXT,__text) non-external -[RVGestureDelegate recognizerDidCancelAnimation:]
00000001c8a34bb0 (__TEXT,__text) non-external -[RVGestureDelegate recognizerDidCompleteAnimation:]
00000001c8a34ac0 (__TEXT,__text) non-external -[RVGestureDelegate recognizerDidDismissAnimation:]
00000001c8a350fc (__TEXT,__text) non-external -[RVGestureDelegate recognizerDidUpdateAnimation:]
00000001c8a351c0 (__TEXT,__text) non-external -[RVGestureDelegate recognizerWillBeginAnimation:]
00000001c8a34aac (__TEXT,__text) non-external -[RVGestureDelegate setActualGestureDelegate:]
00000001c8a34a84 (__TEXT,__text) non-external -[RVGestureDelegate setItem:]
00000001c8a34a5c (__TEXT,__text) non-external -[RVGestureDelegate setLookupFlavor:]
00000001c8a34a98 (__TEXT,__text) non-external -[RVGestureDelegate setPresenter:]
00000001c8a34a70 (__TEXT,__text) non-external -[RVGestureDelegate setSpecializedController:]
00000001c8a34a78 (__TEXT,__text) non-external -[RVGestureDelegate specializedController]
00000001c8a32e2c (__TEXT,__text) non-external -[RVMenuItem .cxx_destruct]
00000001c8a32fd8 (__TEXT,__text) non-external -[RVMenuItem _rvMenuItemAction]
00000001c8a32ecc (__TEXT,__text) non-external -[RVMenuItem forceLookup]
00000001c8a32edc (__TEXT,__text) non-external -[RVMenuItem image]
00000001c8a33154 (__TEXT,__text) non-external -[RVMenuItem initWithTitle:presenter:item:documentContext:presentingContext:options:]
00000001c8a32ebc (__TEXT,__text) non-external -[RVMenuItem setForceLookup:]
00000001c8a32f84 (__TEXT,__text) non-external -[RVMenuItem tagForType]
00000001c8a312d0 (__TEXT,__text) non-external -[RVPopoverPresenter .cxx_destruct]
00000001c8a3158c (__TEXT,__text) non-external -[RVPopoverPresenter close]
00000001c8a31594 (__TEXT,__text) non-external -[RVPopoverPresenter customPopoverForItem:presentingContext:content:]
00000001c8a313ec (__TEXT,__text) non-external -[RVPopoverPresenter gestureStarting]
00000001c8a3132c (__TEXT,__text) non-external -[RVPopoverPresenter gestureStopped:]
00000001c8a3146c (__TEXT,__text) non-external -[RVPopoverPresenter popoverWillClose:]
00000001c8a31508 (__TEXT,__text) non-external -[RVPopoverPresenter popoverWillShow:]
00000001c8a310a4 (__TEXT,__text) non-external -[RVPresenter .cxx_destruct]
00000001c8a340cc (__TEXT,__text) non-external -[RVPresenter animationControllerForItem:documentContext:presentingContext:options:]
00000001c8a31138 (__TEXT,__text) non-external -[RVPresenter contentChanged]
00000001c8a31134 (__TEXT,__text) non-external -[RVPresenter contentMoved]
00000001c8a352d4 (__TEXT,__text) non-external -[RVPresenter ddActionAvailableForUrl:ddResult:ddContext:]
00000001c8a355dc (__TEXT,__text) non-external -[RVPresenter ddActionContextFromDocumentContext:presentingContext:item:ddResult:]
00000001c8a33ab0 (__TEXT,__text) non-external -[RVPresenter lookupDataForItem:text:updatedOptions:options:]
00000001c8a337b0 (__TEXT,__text) non-external -[RVPresenter lookupMenuItemTitleForText:]
00000001c8a338b0 (__TEXT,__text) non-external -[RVPresenter menuItemExtractForText:]
00000001c8a321fc (__TEXT,__text) non-external -[RVPresenter menuItemsForItem:documentContext:presentingContext:options:]
00000001c8a31858 (__TEXT,__text) non-external -[RVPresenter revealItem:documentContext:presentingContext:options:]
00000001c8a35394 (__TEXT,__text) non-external -[RVPresenter revealOptionsFromClientOptions:withItem:triggerType:]
00000001c8a310fc (__TEXT,__text) non-external -[RVPresenter setViewControllerProvider:]
00000001c8a33d04 (__TEXT,__text) non-external -[RVPresenter taggedItems:]
00000001c8a336a4 (__TEXT,__text) non-external -[RVPresenter translateMenuItemTitleForItem:]
00000001c8a31240 (__TEXT,__text) non-external -[RVPresenter tryCloseAllPopoverForDDContext:]
00000001c8a31108 (__TEXT,__text) non-external -[RVPresenter viewControllerProvider]
00000001c8a2fff8 (__TEXT,__text) non-external -[RVPresentingContext .cxx_destruct]
00000001c8a3020c (__TEXT,__text) non-external -[RVPresentingContext completeHighlightingItem:]
00000001c8a30654 (__TEXT,__text) non-external -[RVPresentingContext drawAttributedStringItem:forRect:]
00000001c8a300c0 (__TEXT,__text) non-external -[RVPresentingContext highlightDelegate]
00000001c8a30298 (__TEXT,__text) non-external -[RVPresentingContext highlightItem:withProgress:]
00000001c8a300ec (__TEXT,__text) non-external -[RVPresentingContext highlightRangeChangedForItem:]
00000001c8a303f4 (__TEXT,__text) non-external -[RVPresentingContext highlightRectForAttributedStringItem:atLocation:options:]
00000001c8a30ff4 (__TEXT,__text) non-external -[RVPresentingContext initWithPointerLocationInView:inView:highlightDelegate:]
00000001c8a30d7c (__TEXT,__text) non-external -[RVPresentingContext itemRectInView]
00000001c8a30088 (__TEXT,__text) non-external -[RVPresentingContext itemRectsInView]
