00007ff90f312eb2 (__TEXT,__text) non-external +[SPSafariPlatformSupport sharedPlatformSupport]
00007ff90f312374 (__TEXT,__text) non-external -[SPAutoFillAuthorizationRemoteViewController credentialSelected:]
00007ff90f31229c (__TEXT,__text) non-external -[SPAutoFillAuthorizationRemoteViewController exportedInterface]
00007ff90f3123e1 (__TEXT,__text) non-external -[SPAutoFillAuthorizationRemoteViewController oneTimeCodeSelected:]
00007ff90f31244e (__TEXT,__text) non-external -[SPAutoFillAuthorizationRemoteViewController requestAuthorizationForSelectedCredential]
00007ff90f31248b (__TEXT,__text) non-external -[SPAutoFillAuthorizationRemoteViewController requestAuthorizationForSelectedOneTimeCode]
00007ff90f312308 (__TEXT,__text) non-external -[SPAutoFillAuthorizationRemoteViewController serviceViewControllerInterface]
00007ff90f3124c8 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController exportedInterface]
00007ff90f3125a0 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController fillSelectedCredential:]
00007ff90f312651 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController fillSelectedOneTimeCode:]
00007ff90f31276f (__TEXT,__text) non-external -[SPCompletionListRemoteViewController resizeRemoteWindow:]
00007ff90f312534 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController serviceViewControllerInterface]
00007ff90f31260d (__TEXT,__text) non-external -[SPCompletionListRemoteViewController showAuthenticationSheetForSelectedCredential]
00007ff90f3126be (__TEXT,__text) non-external -[SPCompletionListRemoteViewController showAuthenticationSheetForSelectedOneTimeCode]
00007ff90f31282a (__TEXT,__text) non-external -[SPCompletionListRemoteViewController showExternalCredentialAuthenticationWithIdentifier:]
00007ff90f3127bd (__TEXT,__text) non-external -[SPCompletionListRemoteViewController showExternalCredentialListWithIdentifier:]
00007ff90f312702 (__TEXT,__text) non-external -[SPCompletionListRemoteViewController showOtherPasswordsSelected:]
00007ff90f3128d7 (__TEXT,__text) non-external -[SPExternalCredentialAuthenticationRemoteViewController connectToExtensionWithIdentifier:completionHandler:]
00007ff90f312962 (__TEXT,__text) non-external -[SPExternalCredentialAuthenticationRemoteViewController credentialSelected:]
00007ff90f3128b7 (__TEXT,__text) non-external -[SPExternalCredentialAuthenticationRemoteViewController exportedInterface]
00007ff90f312897 (__TEXT,__text) non-external -[SPExternalCredentialAuthenticationRemoteViewController serviceViewControllerInterface]
00007ff90f312a0f (__TEXT,__text) non-external -[SPExternalCredentialListRemoteViewController connectToExtensionWithIdentifier:completionHandler:]
00007ff90f312a9a (__TEXT,__text) non-external -[SPExternalCredentialListRemoteViewController credentialSelected:]
00007ff90f3129ef (__TEXT,__text) non-external -[SPExternalCredentialListRemoteViewController exportedInterface]
00007ff90f3129cf (__TEXT,__text) non-external -[SPExternalCredentialListRemoteViewController serviceViewControllerInterface]
00007ff90f312c37 (__TEXT,__text) non-external -[SPOtherPasswordsRemoteViewController credentialSelected:]
00007ff90f312b5f (__TEXT,__text) non-external -[SPOtherPasswordsRemoteViewController exportedInterface]
00007ff90f312bcb (__TEXT,__text) non-external -[SPOtherPasswordsRemoteViewController serviceViewControllerInterface]
00007ff90f312e9f (__TEXT,__text) non-external -[SPRoundedWindow .cxx_destruct]
00007ff90f312da2 (__TEXT,__text) non-external -[SPRoundedWindow _cornerMask]
00007ff90f312e92 (__TEXT,__text) non-external -[SPRoundedWindow accessibilityIdentifier]
00007ff90f312ca4 (__TEXT,__text) non-external -[SPRoundedWindow initWithContentRect:styleMask:backing:defer:]
00007ff90f316728 (__TEXT,__text) non-external -[SPSafariPlatformSupport .cxx_destruct]
00007ff90f316691 (__TEXT,__text) non-external -[SPSafariPlatformSupport _addEnabledObserverToControl:]
00007ff90f316715 (__TEXT,__text) non-external -[SPSafariPlatformSupport _appCanSupportAutoFill]
00007ff90f315285 (__TEXT,__text) non-external -[SPSafariPlatformSupport _cleanUpAutoFillSession]
00007ff90f31510c (__TEXT,__text) non-external -[SPSafariPlatformSupport _dismissCompletionListWindowIfNecessary]
00007ff90f315ce5 (__TEXT,__text) non-external -[SPSafariPlatformSupport _dismissCurrentSheetWindow]
00007ff90f3146bd (__TEXT,__text) non-external -[SPSafariPlatformSupport _observeNotificationsForTextField:keyWindow:]
00007ff90f31663d (__TEXT,__text) non-external -[SPSafariPlatformSupport _removeEnabledObserverFromControl]
00007ff90f314247 (__TEXT,__text) non-external -[SPSafariPlatformSupport _setUpCompletionListViewControllerWithSetUpCompletionListViewController:]
00007ff90f315b7d (__TEXT,__text) non-external -[SPSafariPlatformSupport _showAutoFillAuthorizationControllerWithSetUpBlock:]
00007ff90f31339e (__TEXT,__text) non-external -[SPSafariPlatformSupport _textAlignmentOfPositioningView:]
00007ff90f314407 (__TEXT,__text) non-external -[SPSafariPlatformSupport _topLeftPointOfCompletionWindowInWindow:positioningRect:contentSize:textAlignment:]
00007ff90f313266 (__TEXT,__text) non-external -[SPSafariPlatformSupport _updatePasswordFieldContentLength:inWindow:]
00007ff90f3132be (__TEXT,__text) non-external -[SPSafariPlatformSupport _updateWindowVisibility:inWindow:]
00007ff90f314631 (__TEXT,__text) non-external -[SPSafariPlatformSupport completionListPreferredContentSizeDidUpdate]
00007ff90f3152b7 (__TEXT,__text) non-external -[SPSafariPlatformSupport credentialSelected:]
