00000001dddaded8 (__TEXT,__text) non-external +[LNAppConnectionListener sharedListener]
00000001dddb5714 (__TEXT,__text) non-external +[LNClientConnection currentAuditToken]
00000001dddb56a8 (__TEXT,__text) non-external +[LNClientConnection performWithoutTimeout:]
00000001dddaf4c0 (__TEXT,__text) non-external +[LNProcessInstanceRegistryClient sharedInstance]
00000001dddad808 (__TEXT,__text) non-external +[LNUserActivityHelper associateAppIntentWithUserActivity:completionHandler:]
00000001dddb6530 (__TEXT,__text) non-external -[CSSearchableItemAttributeSet(Temporary) setCachedViewDataSafe:]
00000001dddad814 (__TEXT,__text) non-external -[LNAppConnectionListener handleAppleEvent:withReplyEvent:]
00000001dddade80 (__TEXT,__text) non-external -[LNAppConnectionListener listenerEndpoint]
00000001dddaebb8 (__TEXT,__text) non-external -[LNAppContextWrapper .cxx_destruct]
00000001dddaebc4 (__TEXT,__text) non-external -[LNAppContextWrapper appContext]
00000001dddaecc4 (__TEXT,__text) non-external -[LNAppContextWrapper init]
00000001dddaebcc (__TEXT,__text) non-external -[LNAppContextWrapper performAction:options:reportingProgress:delegate:auditToken:completionHandler:]
00000001dddaf554 (__TEXT,__text) non-external -[LNClientConnection .cxx_destruct]
00000001dddaf5fc (__TEXT,__text) non-external -[LNClientConnection appContext]
00000001dddaf5b8 (__TEXT,__text) non-external -[LNClientConnection connectionListener]
00000001dddafb9c (__TEXT,__text) non-external -[LNClientConnection createAsyncIteratorForSequence:options:completionHandler:]
00000001dddb5468 (__TEXT,__text) non-external -[LNClientConnection dealloc]
00000001dddb5338 (__TEXT,__text) non-external -[LNClientConnection enqueuePerformActionOperation:]
00000001dddb09a0 (__TEXT,__text) non-external -[LNClientConnection exportTransientEntities:withConfiguration:completionHandler:]
00000001dddb1f84 (__TEXT,__text) non-external -[LNClientConnection fetchActionAppContextFromAction:completionHandler:]
00000001dddb1b7c (__TEXT,__text) non-external -[LNClientConnection fetchActionForAppShortcutIdentifier:completionHandler:]
00000001dddb1d80 (__TEXT,__text) non-external -[LNClientConnection fetchActionForAutoShortcutPhrase:completionHandler:]
00000001dddb29a0 (__TEXT,__text) non-external -[LNClientConnection fetchActionOutputValueWithIdentifier:completionHandler:]
00000001dddb14e0 (__TEXT,__text) non-external -[LNClientConnection fetchAppShortcutParametersWithCompletionHandler:]
00000001dddb3cd8 (__TEXT,__text) non-external -[LNClientConnection fetchDestinationMDMAccountIdentifierForAction:completionHandler:]
00000001dddb4fd4 (__TEXT,__text) non-external -[LNClientConnection fetchDisplayRepresentationForActions:completionHandler:]
00000001dddb1048 (__TEXT,__text) non-external -[LNClientConnection fetchEntityURL:completionHandler:]
00000001dddb3000 (__TEXT,__text) non-external -[LNClientConnection fetchOptionsDefaultValuesForAction:completionHandler:]
00000001dddb351c (__TEXT,__text) non-external -[LNClientConnection fetchOptionsForAction:actionMetadata:parameterMetadata:optionsProviderReference:searchTerm:localeIdentifier:completionHandler:]
00000001dddb2bcc (__TEXT,__text) non-external -[LNClientConnection fetchParameterOptionDefaultValueForAction:actionMetadata:parameterIdentifier:completionHandler:]
00000001dddb1978 (__TEXT,__text) non-external -[LNClientConnection fetchStateForAppIntentIdentifiers:completionHandler:]
00000001dddb3308 (__TEXT,__text) non-external -[LNClientConnection fetchStructuredDataWithTypeIdentifier:forEntityIdentifiers:completionHandler:]
00000001dddb23b0 (__TEXT,__text) non-external -[LNClientConnection fetchSuggestedActionsForStartWorkoutAction:completionHandler:]
