00007ffa1444b17f (__TEXT,__text) non-external -[CUICatalog(LIRepSelection) _LI_iconImageWithName:size:scale:idiom:subtype:gamut:layoutDirection:]
                 (undefined) external _CFArrayAppendValue (from CoreFoundation)
                 (undefined) external _CFArrayCreate (from CoreFoundation)
                 (undefined) external _CFArrayCreateMutable (from CoreFoundation)
                 (undefined) external _CFArrayGetCount (from CoreFoundation)
                 (undefined) external _CFArrayGetTypeID (from CoreFoundation)
                 (undefined) external _CFArrayGetValueAtIndex (from CoreFoundation)
                 (undefined) external _CFAutorelease (from CoreFoundation)
                 (undefined) external _CFBooleanGetTypeID (from CoreFoundation)
                 (undefined) external _CFBooleanGetValue (from CoreFoundation)
                 (undefined) external _CFBundleCopyBundleLocalizations (from CoreFoundation)
                 (undefined) external _CFBundleCopyBundleURL (from CoreFoundation)
                 (undefined) external _CFBundleCopyLocalizationsForPreferences (from CoreFoundation)
                 (undefined) external _CFBundleCopyResourceURL (from CoreFoundation)
                 (undefined) external _CFBundleCopyResourceURLForLocalization (from CoreFoundation)
                 (undefined) external _CFBundleGetIdentifier (from CoreFoundation)
                 (undefined) external _CFBundleGetInfoDictionary (from CoreFoundation)
                 (undefined) external _CFDataCreateWithBytesNoCopy (from CoreFoundation)
                 (undefined) external _CFDataGetBytePtr (from CoreFoundation)
                 (undefined) external _CFDataGetLength (from CoreFoundation)
                 (undefined) external _CFDictionaryApplyFunction (from CoreFoundation)
                 (undefined) external _CFDictionaryContainsKey (from CoreFoundation)
                 (undefined) external _CFDictionaryCreate (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutable (from CoreFoundation)
                 (undefined) external _CFDictionaryGetTypeID (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValue (from CoreFoundation)
                 (undefined) external _CFDictionarySetValue (from CoreFoundation)
                 (undefined) external _CFEqual (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _CFLocaleCopyCurrent (from CoreFoundation)
                 (undefined) external _CFLocaleCopyPreferredLanguages (from CoreFoundation)
                 (undefined) external _CFLocaleGetLanguageCharacterDirection (from CoreFoundation)
                 (undefined) external _CFLocaleGetValue (from CoreFoundation)
                 (undefined) external _CFNumberCreate (from CoreFoundation)
                 (undefined) external _CFNumberGetValue (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateWithStream (from CoreFoundation)
                 (undefined) external _CFReadStreamClose (from CoreFoundation)
                 (undefined) external _CFReadStreamCreateWithFile (from CoreFoundation)
                 (undefined) external _CFReadStreamOpen (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _CFSetAddValue (from CoreFoundation)
                 (undefined) external _CFSetContainsValue (from CoreFoundation)
                 (undefined) external _CFSetCreateMutable (from CoreFoundation)
                 (undefined) external _CFSetGetTypeID (from CoreFoundation)
                 (undefined) external _CFStringAppend (from CoreFoundation)
                 (undefined) external _CFStringCompare (from CoreFoundation)
                 (undefined) external _CFStringCreateMutable (from CoreFoundation)
                 (undefined) external _CFStringCreateMutableCopy (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFileSystemRepresentation (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFormat (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFormatAndArguments (from CoreFoundation)
                 (undefined) external _CFStringCreateWithSubstring (from CoreFoundation)
                 (undefined) external _CFStringFind (from CoreFoundation)
                 (undefined) external _CFStringFindAndReplace (from CoreFoundation)
                 (undefined) external _CFStringGetCString (from CoreFoundation)
                 (undefined) external _CFStringGetCharacterAtIndex (from CoreFoundation)
                 (undefined) external _CFStringGetLength (from CoreFoundation)
                 (undefined) external _CFStringGetTypeID (from CoreFoundation)
                 (undefined) external _CFStringHasPrefix (from CoreFoundation)
                 (undefined) external _CFURLCopyAbsoluteURL (from CoreFoundation)
                 (undefined) external _CFURLCopyFileSystemPath (from CoreFoundation)
                 (undefined) external _CFURLCopyResourcePropertyForKey (from CoreFoundation)
                 (undefined) external _CFURLCreateCopyAppendingPathComponent (from CoreFoundation)
                 (undefined) external _CFURLGetFileSystemRepresentation (from CoreFoundation)
                 (undefined) external _CGAffineTransformMakeTranslation (from CoreGraphics)
                 (undefined) external _CGBitmapAllocateData (from CoreGraphics)
                 (undefined) external _CGBitmapContextCreate (from CoreGraphics)
                 (undefined) external _CGBitmapContextCreateImage (from CoreGraphics)
                 (undefined) external _CGBitmapContextGetBytesPerRow (from CoreGraphics)
                 (undefined) external _CGBitmapContextGetData (from CoreGraphics)
                 (undefined) external _CGBitmapContextGetHeight (from CoreGraphics)
                 (undefined) external _CGBitmapContextGetWidth (from CoreGraphics)
                 (undefined) external _CGBitmapFreeData (from CoreGraphics)
                 (undefined) external _CGBitmapGetAlignedBytesPerRow (from CoreGraphics)
                 (undefined) external _CGBitmapGetFastestAlignment (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateDeviceRGB (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateWithName (from CoreGraphics)
                 (undefined) external _CGColorSpaceIsWideGamutRGB (from CoreGraphics)
                 (undefined) external _CGColorSpaceRelease (from CoreGraphics)
                 (undefined) external _CGContextAddEllipseInRect (from CoreGraphics)
                 (undefined) external _CGContextAddPath (from CoreGraphics)
                 (undefined) external _CGContextBeginTransparencyLayer (from CoreGraphics)
                 (undefined) external _CGContextClip (from CoreGraphics)
                 (undefined) external _CGContextClipToMask (from CoreGraphics)
                 (undefined) external _CGContextDrawImage (from CoreGraphics)
                 (undefined) external _CGContextEndTransparencyLayer (from CoreGraphics)
                 (undefined) external _CGContextFillRect (from CoreGraphics)
                 (undefined) external _CGContextRelease (from CoreGraphics)
                 (undefined) external _CGContextRestoreGState (from CoreGraphics)
                 (undefined) external _CGContextSaveGState (from CoreGraphics)
                 (undefined) external _CGContextSetCompositeOperation (from CoreGraphics)
                 (undefined) external _CGContextSetFillColor (from CoreGraphics)
                 (undefined) external _CGContextSetFillColorSpace (from CoreGraphics)
                 (undefined) external _CGContextSetInterpolationQuality (from CoreGraphics)
                 (undefined) external _CGDataProviderCreateWithCFData (from CoreGraphics)
                 (undefined) external _CGDataProviderCreateWithCopyOfData (from CoreGraphics)
                 (undefined) external _CGDataProviderCreateWithData (from CoreGraphics)
                 (undefined) external _CGDataProviderGetBytePtr (from CoreGraphics)
                 (undefined) external _CGDataProviderRelease (from CoreGraphics)
                 (undefined) external _CGDataProviderUngetBytePtr (from CoreGraphics)
                 (undefined) external _CGImageBlockGetBytesPerRow (from CoreGraphics)
                 (undefined) external _CGImageBlockGetData (from CoreGraphics)
                 (undefined) external _CGImageBlockSetGetImageBlock (from CoreGraphics)
                 (undefined) external _CGImageBlockSetRelease (from CoreGraphics)
                 (undefined) external _CGImageCreate (from CoreGraphics)
                 (undefined) external _CGImageCreateWithImageInRect (from CoreGraphics)
                 (undefined) external _CGImageGetBitmapInfo (from CoreGraphics)
                 (undefined) external _CGImageGetBytesPerRow (from CoreGraphics)
                 (undefined) external _CGImageGetColorSpace (from CoreGraphics)
                 (undefined) external _CGImageGetDataProvider (from CoreGraphics)
                 (undefined) external _CGImageGetHeight (from CoreGraphics)
                 (undefined) external _CGImageGetImageProvider (from CoreGraphics)
                 (undefined) external _CGImageGetWidth (from CoreGraphics)
                 (undefined) external _CGImageHasAlpha (from CoreGraphics)
                 (undefined) external _CGImageProviderCopyImageBlockSetWithOptions (from CoreGraphics)
                 (undefined) external _CGImageRelease (from CoreGraphics)
                 (undefined) external _CGImageRetain (from CoreGraphics)
                 (undefined) external _CGImageSourceCreateImageAtIndex (from ImageIO)
                 (undefined) external _CGImageSourceCreateWithURL (from ImageIO)
                 (undefined) external _CGImageSourceGetCount (from ImageIO)
                 (undefined) external _CGPathAddArc (from CoreGraphics)
                 (undefined) external _CGPathAddCurveToPoint (from CoreGraphics)
                 (undefined) external _CGPathAddLineToPoint (from CoreGraphics)
                 (undefined) external _CGPathCreateCopy (from CoreGraphics)
                 (undefined) external _CGPathCreateMutable (from CoreGraphics)
                 (undefined) external _CGPathMoveToPoint (from CoreGraphics)
                 (undefined) external _CGPointZero (from CoreGraphics)
                 (undefined) external _CGRectGetHeight (from CoreGraphics)
                 (undefined) external _CGRectGetMaxX (from CoreGraphics)
                 (undefined) external _CGRectGetMaxY (from CoreGraphics)
                 (undefined) external _CGRectGetMinX (from CoreGraphics)
                 (undefined) external _CGRectGetMinY (from CoreGraphics)
                 (undefined) external _CGRectGetWidth (from CoreGraphics)
                 (undefined) external _CGRectInset (from CoreGraphics)
                 (undefined) external _CGRectZero (from CoreGraphics)
                 (undefined) external _CGSizeZero (from CoreGraphics)
00007ffa1444b822 (__TEXT,__text) external _LIBytesNeededForGhostlyImageOfSize
00007ffa1444b83f (__TEXT,__text) external _LIBytesPerRowForGhostlyImageOfWidth
00007ffa144458a5 (__TEXT,__text) external _LICopyBestImageForVariantFromBundle
00007ffa14444db0 (__TEXT,__text) external _LICopyBestImageForVariantFromImages
00007ffa1444859c (__TEXT,__text) external _LICopyIconPathsFromBundle
00007ffa144485a8 (__TEXT,__text) external _LICopyIconPathsFromBundleForStyles
00007ffa1444b169 (__TEXT,__text) external _LICreateCachedUncompressedDataFromImage
00007ffa144470ed (__TEXT,__text) external _LICreateDefaultAppClipIcon
00007ffa144470e5 (__TEXT,__text) external _LICreateDefaultIcon
00007ffa14446099 (__TEXT,__text) external _LICreateDeviceAppropriateHomeScreenIconImageFromBundle
00007ffa1444b84d (__TEXT,__text) external _LICreateGhostlyVersion
00007ffa1444b292 (__TEXT,__text) external _LICreateGhostlyVersionWithDataWrapper
00007ffa1444bb52 (__TEXT,__text) non-external _LICreateGhostlyVersionWithDataWrapper.cold.1
00007ffa14446434 (__TEXT,__text) external _LICreateIconForBundle
00007ffa144463d6 (__TEXT,__text) external _LICreateIconForBundleAndDisplayGamut
00007ffa14445298 (__TEXT,__text) external _LICreateIconForImage
00007ffa14445317 (__TEXT,__text) external _LICreateIconForImages
00007ffa14446521 (__TEXT,__text) external _LICreateIconFromCachedBitmap
00007ffa144470f5 (__TEXT,__text) external _LICreateIconOverlay
00007ffa1444b177 (__TEXT,__text) external _LICreateImageFromCachedUncompressedData
00007ffa1444b073 (__TEXT,__text) external _LICreateImageFromUncompressedBitmapData
00007ffa1444ae1f (__TEXT,__text) external _LICreateUncompressedBitmapDataFromImage
00007ffa1444ae2b (__TEXT,__text) external _LICreateUncompressedBitmapDataFromImageWithOptions
00007ffa14447a34 (__TEXT,__text) external _LIExpectedImageInputSizeForVariant
00007ffa437ce318 (__DATA,__bss) non-external _LIGetBGRA8888DataForImage.__once
00007ffa437ce320 (__DATA,__bss) non-external _LIGetBGRA8888DataForImage.__options
00007ffa1444afe6 (__TEXT,__text) external _LIGetHeaderForUncompressedBitmapData
00007ffa144484a0 (__TEXT,__text) external _LIGetIconVariantDimensionsForStyle
00007ffa437ce0f0 (__DATA,__data) non-external _LIGetIconVariantDimensionsForStyle.sApplicationIconVariants
00007ffa437ce150 (__DATA,__data) non-external _LIGetIconVariantDimensionsForStyle.sApplicationIconVariantsSpotlight
00007ffa437ce1b0 (__DATA,__data) non-external _LIGetIconVariantDimensionsForStyle.sDocumentIconVariants_iPad
00007ffa437ce200 (__DATA,__data) non-external _LIGetIconVariantDimensionsForStyle.sDocumentIconVariants_iPadBadged
00007ffa437ce250 (__DATA,__data) non-external _LIGetIconVariantDimensionsForStyle.sDocumentIconVariants_iPhone
00007ffa437ce2a0 (__DATA,__data) non-external _LIGetIconVariantDimensionsForStyle.sDocumentIconVariants_iPhoneBadged
00007ffa1444b171 (__TEXT,__text) external _LIGetImageInfoFromCachedUncompressedData
00007ffa1444824f (__TEXT,__text) external _LIIconContinuousCornerRadiusForVariant
00007ffa1444ba9d (__TEXT,__text) non-external _LIIconContinuousCornerRadiusForVariant.cold.1
00007ffa1444bab5 (__TEXT,__text) non-external _LIIconContinuousCornerRadiusForVariant.cold.2
00007ffa14448024 (__TEXT,__text) external _LIIconOutputScaleForVariant
00007ffa14447a40 (__TEXT,__text) external _LIIconOutputSizeForVariant
00007ffa1444820d (__TEXT,__text) external _LIIconOutputVisibleImageBoundsForVariant
00007ffa14448092 (__TEXT,__text) external _LISideInsetForHomeScreenVariant
00007ffa1444802e (__TEXT,__text) external _LITopInsetForHomeScreenVariant
00007ffa1444ba1b (__TEXT,__text) external _MGCopyAnswer
00007ffa1444b98b (__TEXT,__text) non-external (was a private external) _MGGetBoolAnswer
00007ffa1444b9f6 (__TEXT,__text) non-external (was a private external) _MGGetSInt32Answer
00007ffa1444655b (__TEXT,__text) non-external (was a private external) _MGIsDeviceOneOfType
                 (undefined) external _NSLog (from Foundation)
                 (undefined) external _OBJC_CLASS_$_CUICatalog (from CoreUI)
                 (undefined) external _OBJC_CLASS_$_IFImage (from IconFoundation)
                 (undefined) external _OBJC_CLASS_$_NSBundle (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSFileManager (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableArray (from CoreFoundation)
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_release (from libSystem)
00007ffa1444ac78 (__TEXT,__text) non-external (was a private external) __LICGImageCreateScaled
00007ffa1444bb21 (__TEXT,__text) non-external __LICGImageCreateScaled.cold.1
00007ffa1444bb21 (__TEXT,__text) non-external __LICGImageCreateScaled.cold.2
00007ffa1444bb39 (__TEXT,__text) non-external __LICGImageCreateScaled.cold.3
00007ffa1444a2a8 (__TEXT,__text) non-external (was a private external) __LICGPathCornerRadiusForSize
00007ffa1444a2ba (__TEXT,__text) external __LICGPathCreateContinuousRoundedRect
00007ffa14445c91 (__TEXT,__text) non-external (was a private external) __LICopyIconURLsForBundleWithFiles
00007ffa14446aa2 (__TEXT,__text) non-external (was a private external) __LICopyImagesForIconURLs
00007ffa14446088 (__TEXT,__text) non-external (was a private external) __LICopyImagesForIconURLsFilteringForVariant
00007ffa1444a295 (__TEXT,__text) external __LICreateIconDataForBundleURLWithIconName
00007ffa1444a29d (__TEXT,__text) external __LICreateIconDataForBundleURLWithIconNameWithOptions
00007ffa1444a285 (__TEXT,__text) external __LICreateIconDataForContainersWithIconsDictionary
00007ffa1444a28d (__TEXT,__text) external __LICreateIconDataForContainersWithIconsDictionaryAndPreferredIconNameWithOptions
00007ffa1444655b (__TEXT,__text) non-external (was a private external) __LICreateIconForBundleWithIconNameAndDisplayGamut
00007ffa14446519 (__TEXT,__text) external __LICreateIconForBundleWithIconsDictionaryAndContainers
00007ffa42e525a8 (__DATA_DIRTY,__bss) non-external __LIDefaultLog.log
00007ffa42e525b8 (__DATA_DIRTY,__bss) non-external __LIDefaultLog.log
00007ffa42e525b0 (__DATA_DIRTY,__bss) non-external __LIDefaultLog.onceToken
00007ffa42e525c0 (__DATA_DIRTY,__bss) non-external __LIDefaultLog.onceToken
00007ffa14446c9e (__TEXT,__text) non-external __LIIsURLContainedInDirectory
                 (undefined) external __NSConcreteGlobalBlock (from libSystem)
                 (undefined) external __NSConcreteStackBlock (from libSystem)
00007ffa41c27358 (__DATA_CONST,__objc_const) non-external __OBJC_$_CATEGORY_CUICatalog_$_LIRepSelection
00007ffa1444bf18 (__TEXT,__objc_methlist) non-external __OBJC_$_CATEGORY_INSTANCE_METHODS_CUICatalog_$_LIRepSelection
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
00007ffa1444b859 (__TEXT,__text) non-external ___LIGetBGRA8888DataForImage_block_invoke
00007ffa1444b961 (__TEXT,__text) non-external ___LIGetBGRA8888DataForImage_block_invoke_2
00007ffa1444b96f (__TEXT,__text) non-external ___LIGetBGRA8888DataForImage_block_invoke_3
00007ffa1444b97d (__TEXT,__text) non-external ___LIGetBGRA8888DataForImage_block_invoke_4
00007ffa1444a259 (__TEXT,__text) non-external ____LIDefaultLog_block_invoke
00007ffa1444adf3 (__TEXT,__text) non-external ____LIDefaultLog_block_invoke
00007ffa144470cc (__TEXT,__text) non-external ____copyAppClipDefaultIconImages_block_invoke
00007ffa14447006 (__TEXT,__text) non-external ____copyDefaultIconImages_block_invoke
00007ffa1444708a (__TEXT,__text) non-external ____copyMessagesDefaultIconImages_block_invoke
00007ffa14447048 (__TEXT,__text) non-external ____copyNanoDefaultIconImages_block_invoke
00007ffa14449af5 (__TEXT,__text) non-external ____createApplicationIconFromImage_block_invoke
00007ffa14448cea (__TEXT,__text) non-external ____createCircleIconFromImage_block_invoke
00007ffa14449ab9 (__TEXT,__text) non-external ____frameworkBundle_block_invoke
00007ffa41c262a8 (__DATA_CONST,__const) non-external (was a private external) ___block_descriptor_112_e54_v48?0^{CGContext=}8{CGRect={CGPoint=dd}{CGSize=dd}}16l
00007ffa41c26158 (__DATA_CONST,__const) non-external (was a private external) ___block_descriptor_32_e5_v8?0l
00007ffa41c26268 (__DATA_CONST,__const) non-external (was a private external) ___block_descriptor_48_e54_v48?0^{CGContext=}8{CGRect={CGPoint=dd}{CGSize=dd}}16l
00007ffa41c26248 (__DATA_CONST,__const) non-external (was a private external) ___block_descriptor_76_e54_v48?0^{CGContext=}8{CGRect={CGPoint=dd}{CGSize=dd}}16l
00007ffa41c26368 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ffa41c263a8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.1
00007ffa41c263c8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.2
00007ffa41c263e8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4
00007ffa41c26178 (__DATA_CONST,__const) non-external ___block_literal_global
