00007ffd1fff0de8 (__TEXT,__text) non-external +[WFAutomatorVariableRegistry variableWithIdentifier:]
00007ffd1ffede00 (__TEXT,__text) non-external +[WFBluetoothUtilities fetchBluetoothDevicesWithReceiver:]
00007ffd1ffee17a (__TEXT,__text) non-external +[WFSiriSettings isHeySiriEnabled]
00007ffd1ffee12e (__TEXT,__text) non-external +[WFSiriSettings isSiriEnabled]
00007ffd1ffee1c6 (__TEXT,__text) non-external +[WFSiriSettings localizedTriggerPhraseWithMessage:]
00007ffd1ffee2d5 (__TEXT,__text) non-external +[WFSiriSettings localizedTriggerPhrase]
00007ffd1ffeea05 (__TEXT,__text) non-external -[WFAppContentLocation(Icon) icon]
00007ffd1ffee4ab (__TEXT,__text) non-external -[WFColor(CocoaScripting) scriptingRGBColorDescriptor]
00007ffd1ffee88a (__TEXT,__text) non-external -[WFContentLocation(Icon) icon]
00007ffd1fff16c1 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics .cxx_destruct]
00007ffd1fff164c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics appIconFormat]
00007ffd1fff1575 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics copyWithZone:]
00007ffd1fff16a2 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics cornerRadius]
00007ffd1fff165a (__TEXT,__text) non-external -[WFLibraryLayoutMetrics floatingViewConfiguration]
00007ffd1fff12d3 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics initWithViewWidth:layoutMargins:]
00007ffd1fff167c (__TEXT,__text) non-external -[WFLibraryLayoutMetrics interitemSpacing]
00007ffd1fff16ad (__TEXT,__text) non-external -[WFLibraryLayoutMetrics itemsPerBanner]
00007ffd1fff16b7 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics itemsPerRow]
00007ffd1fff1687 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics lineSpacing]
00007ffd1fff1654 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics scaledValueForValue:]
00007ffd1fff1664 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics sectionInset]
00007ffd1fff15f6 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowButtonDimension]
00007ffd1fff15a4 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowGlyphDimension]
