00007ffd03deaafc (__TEXT,__text) non-external +[CLLocationManager(WeatherCore) wc_authorizationStatus]
00007ffd03deaae3 (__TEXT,__text) non-external +[NSLocale(WeatherCore) wc_setPreferredTemperatureUnit:]
00007ffd03dea083 (__TEXT,__text) non-external +[NSUbiquitousKeyValueStore(WeatherCore) wc_sharedInstance]
00007ffd03fcbc81 (__TEXT,__text) non-external +[NSUbiquitousKeyValueStore(WeatherCore) wc_sharedInstance].cold.1
00007ffd03deab24 (__TEXT,__text) non-external +[NSUserDefaults(WeatherCore) wc_userDefaultsWithSuiteName:backupDisabled:]
00007ffd03deb3db (__TEXT,__text) non-external +[WCAccountStoreBridge account]
00007ffd03deab1c (__TEXT,__text) non-external +[WCCapabilities isSeedBuild]
00007ffd03debf5f (__TEXT,__text) non-external +[WCCloudMigrator isRunningInTheWeatherAppProcess]
00007ffd03deab9f (__TEXT,__text) non-external +[WCDefaultCity cityFromAlCity:]
00007ffd03decbec (__TEXT,__text) non-external +[WCDefaultCityManager isGreenTea]
00007ffd03de99f1 (__TEXT,__text) non-external +[WCDistributedNotificationCenter defaultCenter]
00007ffd03fcbc69 (__TEXT,__text) non-external +[WCDistributedNotificationCenter defaultCenter].cold.1
00007ffd03deb5bf (__TEXT,__text) non-external +[WCMobileGestaltBridge _getStringAnswer:]
00007ffd03deb5a6 (__TEXT,__text) non-external +[WCMobileGestaltBridge buildVersion]
00007ffd03deb55f (__TEXT,__text) non-external +[WCMobileGestaltBridge isIPad]
00007ffd03deb574 (__TEXT,__text) non-external +[WCMobileGestaltBridge marketingProductName]
00007ffd03deb58d (__TEXT,__text) non-external +[WCMobileGestaltBridge productVersion]
00007ffd03deb3a6 (__TEXT,__text) non-external -[NPSManagerBridge init]
00007ffd03deb3d5 (__TEXT,__text) non-external -[NPSManagerBridge synchronizeUserDefaultsDomain:keys:container:appGroupContainer:]
00007ffd03deb421 (__TEXT,__text) non-external -[NSArray(WeatherCore) wc_allObjectsPassTest:]
00007ffd03deb010 (__TEXT,__text) non-external -[NSDate(WeatherCore) wc_timeIntervalUntilNow]
00007ffd03dea0e6 (__TEXT,__text) non-external -[NSUbiquitousKeyValueStore(WeatherCore) wc_synchronizeWithCompletionHandler:]
00007ffd03debfe6 (__TEXT,__text) non-external -[WCCloudMigrator .cxx_destruct]
00007ffd03debfdc (__TEXT,__text) non-external -[WCCloudMigrator deviceLookup]
00007ffd03debbff (__TEXT,__text) non-external -[WCCloudMigrator eraseStoreIfNeeded:]
00007ffd03deb5cc (__TEXT,__text) non-external -[WCCloudMigrator init]
00007ffd03deb6e5 (__TEXT,__text) non-external -[WCCloudMigrator migrateStore:toStore:completionBlock:]
00007ffd03deb692 (__TEXT,__text) non-external -[WCCloudMigrator storeRequiresMigration:]
00007ffd03deafa6 (__TEXT,__text) non-external -[WCDefaultCity .cxx_destruct]
00007ffd03deaf42 (__TEXT,__text) non-external -[WCDefaultCity countryName]
00007ffd03deaf74 (__TEXT,__text) non-external -[WCDefaultCity countryOverride]
00007ffd03dead99 (__TEXT,__text) non-external -[WCDefaultCity description]
00007ffd03deaefa (__TEXT,__text) non-external -[WCDefaultCity latitude]
00007ffd03deaeb2 (__TEXT,__text) non-external -[WCDefaultCity localeCode]
00007ffd03deaee4 (__TEXT,__text) non-external -[WCDefaultCity longitude]
00007ffd03deaf10 (__TEXT,__text) non-external -[WCDefaultCity name]
00007ffd03deaf4c (__TEXT,__text) non-external -[WCDefaultCity setCountryName:]
00007ffd03deaf7e (__TEXT,__text) non-external -[WCDefaultCity setCountryOverride:]
00007ffd03deaf05 (__TEXT,__text) non-external -[WCDefaultCity setLatitude:]
00007ffd03deaebc (__TEXT,__text) non-external -[WCDefaultCity setLocaleCode:]
00007ffd03deaeef (__TEXT,__text) non-external -[WCDefaultCity setLongitude:]
00007ffd03deaf1a (__TEXT,__text) non-external -[WCDefaultCity setName:]
