00007ffa1b37920b (__TEXT,__text) non-external +[LNAppConnectionListener sharedListener]
00007ffa1b37b488 (__TEXT,__text) non-external +[LNClientConnection currentAuditToken]
00007ffa1b378c38 (__TEXT,__text) non-external -[LNAppConnectionListener .cxx_destruct]
00007ffa1b378c09 (__TEXT,__text) non-external -[LNAppConnectionListener appContext]
00007ffa1b378e57 (__TEXT,__text) non-external -[LNAppConnectionListener cleanUp:]
00007ffa1b378c24 (__TEXT,__text) non-external -[LNAppConnectionListener clientConnections]
00007ffa1b3784e9 (__TEXT,__text) non-external -[LNAppConnectionListener handleAppleEvent:withReplyEvent:]
00007ffa1b378410 (__TEXT,__text) non-external -[LNAppConnectionListener init]
00007ffa1b378948 (__TEXT,__text) non-external -[LNAppConnectionListener listener:shouldAcceptNewConnection:]
00007ffa1b378c13 (__TEXT,__text) non-external -[LNAppConnectionListener setAppContext:]
00007ffa1b378c2e (__TEXT,__text) non-external -[LNAppConnectionListener xpcListener]
00007ffa1b379def (__TEXT,__text) non-external -[LNAppContextWrapper .cxx_destruct]
00007ffa1b379de5 (__TEXT,__text) non-external -[LNAppContextWrapper appContext]
00007ffa1b379ca4 (__TEXT,__text) non-external -[LNAppContextWrapper init]
00007ffa1b379d0c (__TEXT,__text) non-external -[LNAppContextWrapper performAction:options:delegate:auditToken:completionHandler:]
00007ffa1b37ae59 (__TEXT,__text) non-external -[LNClientConnection .cxx_destruct]
00007ffa1b37ae3b (__TEXT,__text) non-external -[LNClientConnection appContext]
00007ffa1b379f71 (__TEXT,__text) non-external -[LNClientConnection dealloc]
00007ffa1b37a006 (__TEXT,__text) non-external -[LNClientConnection enqueuePerformActionOperation:]
00007ffa1b37ac23 (__TEXT,__text) non-external -[LNClientConnection fetchActionAppContextFromAction:completionHandler:]
00007ffa1b37acf0 (__TEXT,__text) non-external -[LNClientConnection fetchActionForAutoShortcutPhrase:completionHandler:]
00007ffa1b37a9fc (__TEXT,__text) non-external -[LNClientConnection fetchActionOutputValueWithIdentifier:completionHandler:]
00007ffa1b37a4ed (__TEXT,__text) non-external -[LNClientConnection fetchDestinationMDMAccountIdentifierForAction:completionHandler:]
00007ffa1b37a1dd (__TEXT,__text) non-external -[LNClientConnection fetchDisplayRepresentationForActions:completionHandler:]
