00007ffa085b9af2 (__TEXT,__text) non-external +[GLUTView evaluateVisibilityOfViews:]
00007ffa085b3834 (__TEXT,__text) non-external +[GLUTWindow initialize]
00007ffa085b38b7 (__TEXT,__text) non-external +[GLUTWindow windowByMorphingWindow:operation:arguments:]
00007ffa085c0342 (__TEXT,__text) non-external -[GLUTApplication _readMouseConfiguration]
00007ffa085bffce (__TEXT,__text) non-external -[GLUTApplication _runMainLoopUntilDate:autoreleasePool:]
00007ffa085c0661 (__TEXT,__text) non-external -[GLUTApplication applicationDidHide:]
00007ffa085c0356 (__TEXT,__text) non-external -[GLUTApplication applicationWillFinishLaunching:]
00007ffa085c0533 (__TEXT,__text) non-external -[GLUTApplication applicationWillHide:]
00007ffa085c06a1 (__TEXT,__text) non-external -[GLUTApplication applicationWillTerminate:]
00007ffa085bfef1 (__TEXT,__text) non-external -[GLUTApplication dealloc]
00007ffa085bff71 (__TEXT,__text) non-external -[GLUTApplication finalize]
00007ffa085bfe4b (__TEXT,__text) non-external -[GLUTApplication init]
00007ffa085c0212 (__TEXT,__text) non-external -[GLUTApplication runOnce]
00007ffa085dc1d5 (__TEXT,__text) non-external -[GLUTApplication runOnce].cold.1
00007ffa085c0092 (__TEXT,__text) non-external -[GLUTApplication run]
00007ffa085dc1b2 (__TEXT,__text) non-external -[GLUTApplication run].cold.1
00007ffa085c06ad (__TEXT,__text) non-external -[GLUTApplication validateMenuItem:]
00007ffa085bf699 (__TEXT,__text) non-external -[GLUTClipboardController _checkPasteboard]
00007ffa085bf495 (__TEXT,__text) non-external -[GLUTClipboardController _clearAutoupdateTimer]
00007ffa085bf92d (__TEXT,__text) non-external -[GLUTClipboardController _getImageView:description:fromPasteboard:type:]
00007ffa085bf7a0 (__TEXT,__text) non-external -[GLUTClipboardController _getTextView:description:fromPasteboard:type:]
00007ffa085bfa62 (__TEXT,__text) non-external -[GLUTClipboardController _getUnknownView:description:fromPasteboard:type:]
00007ffa085bf442 (__TEXT,__text) non-external -[GLUTClipboardController _installAutoupdateTimer]
00007ffa085bf398 (__TEXT,__text) non-external -[GLUTClipboardController dealloc]
00007ffa085bf3f4 (__TEXT,__text) non-external -[GLUTClipboardController finalize]
00007ffa085bf32a (__TEXT,__text) non-external -[GLUTClipboardController init]
00007ffa085bf736 (__TEXT,__text) non-external -[GLUTClipboardController isClipboardWindowVisible]
00007ffa085bf527 (__TEXT,__text) non-external -[GLUTClipboardController toggleWindow:]
00007ffa085bfaf8 (__TEXT,__text) non-external -[GLUTClipboardController updateClipboardWindow]
00007ffa085bf623 (__TEXT,__text) non-external -[GLUTClipboardController validateMenuItem:]
00007ffa085bf724 (__TEXT,__text) non-external -[GLUTClipboardController windowDidDeminiaturize:]
00007ffa085bf4ce (__TEXT,__text) non-external -[GLUTClipboardController windowDidLoad]
00007ffa085bf700 (__TEXT,__text) non-external -[GLUTClipboardController windowWillClose:]
00007ffa085bf712 (__TEXT,__text) non-external -[GLUTClipboardController windowWillMiniaturize:]
00007ffa085bec25 (__TEXT,__text) non-external -[GLUTMenu _buildMenu]
00007ffa085bee9d (__TEXT,__text) non-external -[GLUTMenu _invalidateMenuCache]
00007ffa085beeda (__TEXT,__text) non-external -[GLUTMenu _removeSubmenu:]
00007ffa085befef (__TEXT,__text) non-external -[GLUTMenu addMenuItemWithTitle:tag:]
00007ffa085bf074 (__TEXT,__text) non-external -[GLUTMenu addSubMenuWithTitle:menu:]
00007ffa085beb59 (__TEXT,__text) non-external -[GLUTMenu dealloc]
00007ffa085bebbc (__TEXT,__text) non-external -[GLUTMenu finalize]
00007ffa085bf2e2 (__TEXT,__text) non-external -[GLUTMenu getFortranCallback]
00007ffa085beb0f (__TEXT,__text) non-external -[GLUTMenu initWithCallback:menuID:]
00007ffa085bec06 (__TEXT,__text) non-external -[GLUTMenu menuID]
