00007ffb09cabf6f (__TEXT,__text) non-external +[LNAppConnectionListener sharedListener]
00007ffb09cb41a6 (__TEXT,__text) non-external +[LNClientConnection currentAuditToken]
00007ffb09cb41bf (__TEXT,__text) non-external +[LNClientConnection performWithoutTimeout:]
00007ffb09cadc26 (__TEXT,__text) non-external +[LNProcessInstanceRegistryClient sharedInstance]
00007ffb09cab80e (__TEXT,__text) non-external +[LNUserActivityHelper associateAppIntentWithUserActivity:completionHandler:]
00007ffb09cb4f6d (__TEXT,__text) non-external -[CSSearchableItemAttributeSet(Temporary) setCachedViewDataSafe:]
00007ffb09cab877 (__TEXT,__text) non-external -[LNAppConnectionListener handleAppleEvent:withReplyEvent:]
00007ffb09cab827 (__TEXT,__text) non-external -[LNAppConnectionListener listenerEndpoint]
00007ffb09cacf57 (__TEXT,__text) non-external -[LNAppContextWrapper .cxx_destruct]
00007ffb09cacf4d (__TEXT,__text) non-external -[LNAppContextWrapper appContext]
00007ffb09cacdf1 (__TEXT,__text) non-external -[LNAppContextWrapper init]
00007ffb09cace59 (__TEXT,__text) non-external -[LNAppContextWrapper performAction:options:reportingProgress:delegate:auditToken:completionHandler:]
00007ffb09cb0f87 (__TEXT,__text) non-external -[LNClientConnection .cxx_destruct]
00007ffb09cb0f49 (__TEXT,__text) non-external -[LNClientConnection appContext]
00007ffb09cadec4 (__TEXT,__text) non-external -[LNClientConnection clientConnectionQueue]
00007ffb09cb0f71 (__TEXT,__text) non-external -[LNClientConnection connectionListener]
00007ffb09cb0959 (__TEXT,__text) non-external -[LNClientConnection createAsyncIteratorForSequence:options:completionHandler:]
00007ffb09cade2f (__TEXT,__text) non-external -[LNClientConnection dealloc]
00007ffb09cadf5a (__TEXT,__text) non-external -[LNClientConnection enqueuePerformActionOperation:]
00007ffb09cb0057 (__TEXT,__text) non-external -[LNClientConnection exportTransientEntities:withConfiguration:completionHandler:]
00007ffb09caf722 (__TEXT,__text) non-external -[LNClientConnection fetchActionAppContextFromAction:completionHandler:]
00007ffb09caf8d6 (__TEXT,__text) non-external -[LNClientConnection fetchActionForAppShortcutIdentifier:completionHandler:]
00007ffb09caf7fc (__TEXT,__text) non-external -[LNClientConnection fetchActionForAutoShortcutPhrase:completionHandler:]
00007ffb09caf2ad (__TEXT,__text) non-external -[LNClientConnection fetchActionOutputValueWithIdentifier:completionHandler:]
00007ffb09cafb4d (__TEXT,__text) non-external -[LNClientConnection fetchAppShortcutParametersForMangledName:withCompletionHandler:]
00007ffb09caeb6f (__TEXT,__text) non-external -[LNClientConnection fetchDestinationMDMAccountIdentifierForAction:completionHandler:]
00007ffb09cae0e2 (__TEXT,__text) non-external -[LNClientConnection fetchDisplayRepresentationForActions:completionHandler:]
00007ffb09cafdad (__TEXT,__text) non-external -[LNClientConnection fetchEntityURL:completionHandler:]
00007ffb09caf078 (__TEXT,__text) non-external -[LNClientConnection fetchOptionsDefaultValuesForAction:completionHandler:]
00007ffb09caedc4 (__TEXT,__text) non-external -[LNClientConnection fetchOptionsForAction:actionMetadata:parameterMetadata:optionsProviderReference:searchTerm:localeIdentifier:completionHandler:]
00007ffb09caf164 (__TEXT,__text) non-external -[LNClientConnection fetchParameterOptionDefaultValueForAction:actionMetadata:parameterIdentifier:completionHandler:]
00007ffb09caf9b0 (__TEXT,__text) non-external -[LNClientConnection fetchStateForAppIntentIdentifiers:completionHandler:]
00007ffb09caef96 (__TEXT,__text) non-external -[LNClientConnection fetchStructuredDataWithTypeIdentifier:forEntityIdentifiers:completionHandler:]
00007ffb09caf552 (__TEXT,__text) non-external -[LNClientConnection fetchSuggestedActionsForStartWorkoutAction:completionHandler:]
00007ffb09caf3b5 (__TEXT,__text) non-external -[LNClientConnection fetchSuggestedActionsFromViewWithCompletionHandler:]
00007ffb09caf478 (__TEXT,__text) non-external -[LNClientConnection fetchSuggestedActionsWithSiriLanguageCode:completionHandler:]
