00007ffa0fe67355 (__TEXT,__text) non-external +[CollationElement scopeToString:]
00007ffa0fe68895 (__TEXT,__text) non-external -[CollationCore .cxx_destruct]
00007ffa0fe68150 (__TEXT,__text) non-external -[CollationCore appendCollationElement:]
00007ffa0fe68829 (__TEXT,__text) non-external -[CollationCore coll_elems]
00007ffa0fe68817 (__TEXT,__text) non-external -[CollationCore coll_uid]
00007ffa0fe68765 (__TEXT,__text) non-external -[CollationCore createEndpoint]
00007ffa0fe680da (__TEXT,__text) non-external -[CollationCore description]
00007ffa0fe6885f (__TEXT,__text) non-external -[CollationCore dq]
00007ffa0fe6842f (__TEXT,__text) non-external -[CollationCore enumerateCollationElements:]
00007ffa0fe68551 (__TEXT,__text) non-external -[CollationCore enumerateElements:]
00007ffa0fe687ea (__TEXT,__text) non-external -[CollationCore getID]
00007ffa0fe67793 (__TEXT,__text) non-external -[CollationCore initWithID:]
00007ffa0fe67938 (__TEXT,__text) non-external -[CollationCore initWithXPC:]
00007ffa0fe687a4 (__TEXT,__text) non-external -[CollationCore isEmpty]
00007ffa0fe6887a (__TEXT,__text) non-external -[CollationCore listener]
00007ffa0fe687fc (__TEXT,__text) non-external -[CollationCore log]
00007ffa0fe67aae (__TEXT,__text) non-external -[CollationCore package]
00007ffa0fe67c80 (__TEXT,__text) non-external -[CollationCore parseMessage:]
00007ffa0fe70cb7 (__TEXT,__text) non-external -[CollationCore parseMessage:].cold.1
00007ffa0fe70cef (__TEXT,__text) non-external -[CollationCore parseMessage:].cold.2
00007ffa0fe68844 (__TEXT,__text) non-external -[CollationCore peer_array]
00007ffa0fe681c6 (__TEXT,__text) non-external -[CollationCore removeCollationElementWithPath:]
00007ffa0fe68833 (__TEXT,__text) non-external -[CollationCore setColl_elems:]
00007ffa0fe68820 (__TEXT,__text) non-external -[CollationCore setColl_uid:]
00007ffa0fe68869 (__TEXT,__text) non-external -[CollationCore setDq:]
00007ffa0fe68884 (__TEXT,__text) non-external -[CollationCore setListener:]
00007ffa0fe68806 (__TEXT,__text) non-external -[CollationCore setLog:]
00007ffa0fe6884e (__TEXT,__text) non-external -[CollationCore setPeer_array:]
00007ffa0fe67d8e (__TEXT,__text) non-external -[CollationCore setupHandler]
00007ffa0fe67760 (__TEXT,__text) non-external -[CollationElement .cxx_destruct]
00007ffa0fe67742 (__TEXT,__text) non-external -[CollationElement cle_bundle_id]
