00007ffc07454ba2 (__TEXT,__text) non-external +[WFAutomatorVariableRegistry variableWithIdentifier:]
00007ffc074523cc (__TEXT,__text) non-external +[WFSiriSettings isHeySiriEnabled]
00007ffc07452380 (__TEXT,__text) non-external +[WFSiriSettings isSiriEnabled]
00007ffc07452418 (__TEXT,__text) non-external +[WFSiriSettings localizedTriggerPhraseWithMessage:]
00007ffc074524cf (__TEXT,__text) non-external +[WFSiriSettings localizedTriggerPhrase]
00007ffc07452a74 (__TEXT,__text) non-external -[WFAppContentLocation(Icon) icon]
00007ffc074526a5 (__TEXT,__text) non-external -[WFColor(CocoaScripting) scriptingRGBColorDescriptor]
00007ffc074528f9 (__TEXT,__text) non-external -[WFContentLocation(Icon) icon]
00007ffc074554d2 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics .cxx_destruct]
00007ffc07455467 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics appIconFormat]
00007ffc074553de (__TEXT,__text) non-external -[WFLibraryLayoutMetrics copyWithZone:]
00007ffc074554bd (__TEXT,__text) non-external -[WFLibraryLayoutMetrics cornerRadius]
00007ffc07455475 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics floatingViewConfiguration]
00007ffc0745517e (__TEXT,__text) non-external -[WFLibraryLayoutMetrics initWithViewWidth:layoutMargins:]
00007ffc07455497 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics interitemSpacing]
00007ffc074554c8 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics itemsPerBanner]
00007ffc074554a2 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics lineSpacing]
00007ffc0745546f (__TEXT,__text) non-external -[WFLibraryLayoutMetrics scaledValueForValue:]
00007ffc0745547f (__TEXT,__text) non-external -[WFLibraryLayoutMetrics sectionInset]
00007ffc074553ff (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowGlyphDimension]
00007ffc074553e9 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowGlyphSize]
00007ffc07455444 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowIconToLabelMargin]
00007ffc07455432 (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowPlusGlyphSize]
00007ffc074554ad (__TEXT,__text) non-external -[WFLibraryLayoutMetrics workflowSize]
00007ffc0745446f (__TEXT,__text) non-external -[WFLibraryRunCoordinator .cxx_destruct]
00007ffc07453a5d (__TEXT,__text) non-external -[WFLibraryRunCoordinator accessibilityAnnounce:]
00007ffc07454416 (__TEXT,__text) non-external -[WFLibraryRunCoordinator completionHandler]
00007ffc074543fb (__TEXT,__text) non-external -[WFLibraryRunCoordinator currentlyRunningAction]
00007ffc074543e7 (__TEXT,__text) non-external -[WFLibraryRunCoordinator database]
00007ffc07452e0e (__TEXT,__text) non-external -[WFLibraryRunCoordinator dealloc]
00007ffc07454321 (__TEXT,__text) non-external -[WFLibraryRunCoordinator delegate]
00007ffc0745444a (__TEXT,__text) non-external -[WFLibraryRunCoordinator dialogTransformer]
00007ffc07453576 (__TEXT,__text) non-external -[WFLibraryRunCoordinator didFinishRunningWorkflow:withError:]
00007ffc07452cac (__TEXT,__text) non-external -[WFLibraryRunCoordinator initWithSource:database:]
00007ffc074534f6 (__TEXT,__text) non-external -[WFLibraryRunCoordinator observeValueForKeyPath:ofObject:change:context:]
00007ffc074543f1 (__TEXT,__text) non-external -[WFLibraryRunCoordinator observers]
00007ffc07453264 (__TEXT,__text) non-external -[WFLibraryRunCoordinator openWorkflowReferenceAndRun:fromSource:withInput:state:requestOutput:runViewSource:completionHandler:]
00007ffc07454348 (__TEXT,__text) non-external -[WFLibraryRunCoordinator progress]
00007ffc0745398b (__TEXT,__text) non-external -[WFLibraryRunCoordinator registerObserver:]
00007ffc07452eb5 (__TEXT,__text) non-external -[WFLibraryRunCoordinator resumeWorkflowReference:fromSource:withState:]
00007ffc07452f10 (__TEXT,__text) non-external -[WFLibraryRunCoordinator runAutoShortcut:withLNAction:andMetadata:]
00007ffc07453168 (__TEXT,__text) non-external -[WFLibraryRunCoordinator runContextualAction:]
00007ffc0745442f (__TEXT,__text) non-external -[WFLibraryRunCoordinator runEvent]
00007ffc0745438c (__TEXT,__text) non-external -[WFLibraryRunCoordinator runViewSource]
00007ffc07452ee5 (__TEXT,__text) non-external -[WFLibraryRunCoordinator runWorkflowReference:fromSource:withInput:requestOutput:runViewSource:completionHandler:]
00007ffc074543a7 (__TEXT,__text) non-external -[WFLibraryRunCoordinator runningAutoShortcut]
00007ffc07454465 (__TEXT,__text) non-external -[WFLibraryRunCoordinator runningWorkflowProgress]
00007ffc07454371 (__TEXT,__text) non-external -[WFLibraryRunCoordinator runningWorkflow]
00007ffc07454420 (__TEXT,__text) non-external -[WFLibraryRunCoordinator setCompletionHandler:]
00007ffc07454405 (__TEXT,__text) non-external -[WFLibraryRunCoordinator setCurrentlyRunningAction:]
00007ffc07454337 (__TEXT,__text) non-external -[WFLibraryRunCoordinator setDelegate:]
00007ffc07454454 (__TEXT,__text) non-external -[WFLibraryRunCoordinator setDialogTransformer:]
00007ffc07454353 (__TEXT,__text) non-external -[WFLibraryRunCoordinator setProgress:]
00007ffc07454439 (__TEXT,__text) non-external -[WFLibraryRunCoordinator setRunEvent:]
00007ffc07454396 (__TEXT,__text) non-external -[WFLibraryRunCoordinator setRunViewSource:]
00007ffc074543b1 (__TEXT,__text) non-external -[WFLibraryRunCoordinator setRunningAutoShortcut:]
00007ffc0745437b (__TEXT,__text) non-external -[WFLibraryRunCoordinator setRunningWorkflow:]
00007ffc07452b83 (__TEXT,__text) non-external -[WFLibraryRunCoordinator setRunningWorkflowProgress:]
00007ffc07454368 (__TEXT,__text) non-external -[WFLibraryRunCoordinator setWaiting:]
00007ffc074543d6 (__TEXT,__text) non-external -[WFLibraryRunCoordinator setWorkflowRunnerClient:]
00007ffc074543c2 (__TEXT,__text) non-external -[WFLibraryRunCoordinator source]
00007ffc074534b9 (__TEXT,__text) non-external -[WFLibraryRunCoordinator stop]
00007ffc074539f4 (__TEXT,__text) non-external -[WFLibraryRunCoordinator unregisterObserver:]
