00000001cc179650 (__TEXT,__text) non-external +[NEArticleLinkPresentationSource deviceScreenScaleFromPotentialBackgroundThread]
00000001cc17b5b8 (__TEXT,__text) non-external +[NESportsEventLinkPresentationSource iconItemProviderForSportsEvent:tagImageProvider:]
00000001cc17b398 (__TEXT,__text) non-external +[NESportsEventLinkPresentationSource imageItemProviderForSportsEvent:tagImageProvider:]
00000001cc17b330 (__TEXT,__text) non-external +[NESportsEventLinkPresentationSource titleFromSportsEvent:]
00000001cc17b338 (__TEXT,__text) non-external +[NESportsEventLinkPresentationSource urlFromSportsEvent:]
00000001cc179ce8 (__TEXT,__text) non-external +[NESportsTagLinkPresentationSource iconItemProviderForSportsTag:tagImageProvider:]
00000001cc179ae0 (__TEXT,__text) non-external +[NESportsTagLinkPresentationSource imageItemProviderForSportsTag:tagImageProvider:]
00000001cc17a21c (__TEXT,__text) non-external +[TSRTRoutineManager fetchMostFrequentLocationWithCompletion:]
00000001cc17a188 (__TEXT,__text) non-external +[TSRTRoutineManager parseLocation:]
00000001cc179048 (__TEXT,__text) non-external +[UIFontDescriptor(NewsFeed) ts_fontSystemFontDesignTraitKey]
00000001cc179038 (__TEXT,__text) non-external +[UIFontDescriptor(NewsFeed) ts_fontSystemFontGradeTraitKey]
00000001cc17be14 (__TEXT,__text) non-external +[UIVisualEffect(NewsFeed) ne_visualEffectsForDailyBriefing]
00000001cc17a180 (__TEXT,__text) non-external -[AVPlayerViewController(Bridge) ne_isPictureInPictureActive]
00000001cc17a17c (__TEXT,__text) non-external -[AVPlayerViewController(Bridge) ne_isPictureInPicturePossible]
00000001cc17a174 (__TEXT,__text) non-external -[AVPlayerViewController(Bridge) ne_startPictureInPicture]
00000001cc17a178 (__TEXT,__text) non-external -[AVPlayerViewController(Bridge) ne_stopPictureInPicture]
00000001cc179744 (__TEXT,__text) non-external -[NEArticleLinkPresentationSource .cxx_destruct]
00000001cc17972c (__TEXT,__text) non-external -[NEArticleLinkPresentationSource headline]
00000001cc179058 (__TEXT,__text) non-external -[NEArticleLinkPresentationSource initWithHeadline:articleURL:selectedText:]
00000001cc179114 (__TEXT,__text) non-external -[NEArticleLinkPresentationSource linkMetadata]
00000001cc17973c (__TEXT,__text) non-external -[NEArticleLinkPresentationSource selectedText]
00000001cc179338 (__TEXT,__text) non-external -[NEArticleLinkPresentationSource thumbnailImageProviderFromHeadline:]
00000001cc179218 (__TEXT,__text) non-external -[NEArticleLinkPresentationSource titleFromHeadline:]
00000001cc179734 (__TEXT,__text) non-external -[NEArticleLinkPresentationSource url]
00000001cc17a99c (__TEXT,__text) non-external -[NEChannelLinkPresentationSource .cxx_destruct]
00000001cc17a838 (__TEXT,__text) non-external -[NEChannelLinkPresentationSource initWithChannel:]
00000001cc17a8ec (__TEXT,__text) non-external -[NEChannelLinkPresentationSource linkMetadata]
00000001cc17a98c (__TEXT,__text) non-external -[NEChannelLinkPresentationSource title]
00000001cc17a994 (__TEXT,__text) non-external -[NEChannelLinkPresentationSource url]
00000001cc17902c (__TEXT,__text) non-external -[NEIssueLinkPresentationSource .cxx_destruct]
00000001cc178cd8 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource imageItemProviderFromIssue:]
00000001cc178afc (__TEXT,__text) non-external -[NEIssueLinkPresentationSource initWithIssue:]
00000001cc179024 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource issue]
00000001cc178b70 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource linkMetadata]
00000001cc178cd0 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource subtitleFromIssue:]
00000001cc178cc8 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource titleFromIssue:]
00000001cc178fc4 (__TEXT,__text) non-external -[NEIssueLinkPresentationSource urlFromIssue:]
00000001cc17acfc (__TEXT,__text) non-external -[NELinkMetadataSource .cxx_destruct]
00000001cc17ac40 (__TEXT,__text) non-external -[NELinkMetadataSource _linkPresentationImageFromImage:]
00000001cc17a9e0 (__TEXT,__text) non-external -[NELinkMetadataSource initWithTitle:url:image:]
00000001cc17ab04 (__TEXT,__text) non-external -[NELinkMetadataSource initWithTitle:url:imageProvider:iconProvider:]
00000001cc17ab0c (__TEXT,__text) non-external -[NELinkMetadataSource initWithTitle:url:imageProvider:iconProvider:selectedText:]
00000001cc17acf4 (__TEXT,__text) non-external -[NELinkMetadataSource linkMetadata]
00000001cc17b070 (__TEXT,__text) non-external -[NEPuzzleHubLinkPresentationSource .cxx_destruct]
