00000001aaaa7290 (__TEXT,__text) non-external +[DCLocalization localizedStringForKey:value:table:]
00000001aaaa2c70 (__TEXT,__text) non-external +[DCNotesSPI scanWasDeleted:]
00000001aaaa5a70 (__TEXT,__text) non-external +[ICDocCamImageFilters bradleyAdaptiveThreshold:]
00000001aaaae55c (__TEXT,__text) non-external +[ICDocCamImageFilters bradleyAdaptiveThreshold:].cold.1
00000001aaaa638c (__TEXT,__text) non-external +[ICDocCamImageFilters bradleyAdaptiveThreshold:orientation:]
00000001aaaa6454 (__TEXT,__text) non-external +[ICDocCamImageFilters bradleyAdaptiveThresholdWithBlur:orientation:]
00000001aaaa6674 (__TEXT,__text) non-external +[ICDocCamImageFilters colorDocument:orientation:]
00000001aaaa5dbc (__TEXT,__text) non-external +[ICDocCamImageFilters convertImageToGrayScale:]
00000001aaaa69ac (__TEXT,__text) non-external +[ICDocCamImageFilters filteredImage:imageFilterType:]
00000001aaaa6a38 (__TEXT,__text) non-external +[ICDocCamImageFilters filteredImage:orientation:imageFilterType:]
00000001aaaa62ec (__TEXT,__text) non-external +[ICDocCamImageFilters grayscale:orientation:]
00000001aaaa6810 (__TEXT,__text) non-external +[ICDocCamImageFilters grayscaleDocument:orientation:]
00000001aaaa535c (__TEXT,__text) non-external +[ICDocCamImageFilters imageFilterNames]
00000001aaaa56dc (__TEXT,__text) non-external +[ICDocCamImageFilters imageFilterTypeFromName:]
00000001aaaa5764 (__TEXT,__text) non-external +[ICDocCamImageFilters imageFilterTypeFromNonLocalizedName:]
00000001aaaa6b5c (__TEXT,__text) non-external +[ICDocCamImageFilters imageWithRGBColorspaceFromImage:]
00000001aaaa57ec (__TEXT,__text) non-external +[ICDocCamImageFilters localizedImageFilterNameForName:]
00000001aaaa5838 (__TEXT,__text) non-external +[ICDocCamImageFilters localizedImageFilterNameForType:]
00000001aaaa5950 (__TEXT,__text) non-external +[ICDocCamImageFilters nonLocalizedImageFilterNameForType:]
00000001aaaa551c (__TEXT,__text) non-external +[ICDocCamImageFilters nonLocalizedImageFilterNames]
00000001aaaa6c7c (__TEXT,__text) non-external +[ICDocCamImageFilters perspectiveCorrectedCIImageFromCIImage:imageQuad:]
00000001aaaa6f0c (__TEXT,__text) non-external +[ICDocCamImageFilters perspectiveCorrectedImageFromImage:imageQuad:]
00000001aaaa7090 (__TEXT,__text) non-external +[ICDocCamImageFilters perspectiveCorrectedImageFromImage:normalizedImageQuad:]
00000001aaaa59d4 (__TEXT,__text) non-external +[ICDocCamImageFilters sharedCoreImageContext]
00000001aaaa601c (__TEXT,__text) non-external +[ICDocCamImageFilters whiteboardAndSaturation:orientation:]
00000001aaaa5eb0 (__TEXT,__text) non-external +[ICDocCamImageFilters whiteboardFilter:orientation:]
00000001aaaa8684 (__TEXT,__text) non-external +[ICDocCamImageQuad quadFromCGRect:]
00000001aaaa904c (__TEXT,__text) non-external +[ICDocCamImageQuad supportsSecureCoding]
00000001aaaa4f04 (__TEXT,__text) non-external +[NSAffineTransform(CGAffineTransform) transformFromCGAffineTransform:]
00000001aaaa3818 (__TEXT,__text) non-external +[NSImage(DCUtilities) dc_aspectFitImageFrameForViewWithFrame:imageSize:]
00000001aaaa3714 (__TEXT,__text) non-external +[NSImage(DCUtilities) dc_imageWithCGImage:]
00000001aaaa3620 (__TEXT,__text) non-external +[NSImage(DCUtilities) dc_imageWithCGImage:scale:orientation:]
00000001aaaa3730 (__TEXT,__text) non-external +[NSImage(DCUtilities) dc_orientationMetadataFromImageOrientation:]
00000001aaaa3238 (__TEXT,__text) non-external +[NSImage(DCUtilities) dc_orientedImageFromCGImage:scale:transform:]
00000001aaaae438 (__TEXT,__text) non-external +[NSImage(DCUtilities) dc_orientedImageFromCGImage:scale:transform:].cold.1
00000001aaaa342c (__TEXT,__text) non-external +[NSImage(DCUtilities) dc_orientedImageFromImage:fromOrientation:]
00000001aaaa34e8 (__TEXT,__text) non-external +[NSImage(DCUtilities) dc_orientedImageFromImage:toOrientation:]
00000001aaaae0ac (__TEXT,__text) non-external +[WhiteboardFilter customAttributes]
00000001aaaaa1b0 (__TEXT,__text) non-external +[ZhangHeFilter zhangHeFilter:]
00000001aaaa8f44 (__TEXT,__text) non-external -[ICDocCamImageQuad addPointToQuadPoints:]
00000001aaaa8c88 (__TEXT,__text) non-external -[ICDocCamImageQuad applyOrientation:boundingBox:]
00000001aaaa9398 (__TEXT,__text) non-external -[ICDocCamImageQuad bottomLeft]
00000001aaaa93ac (__TEXT,__text) non-external -[ICDocCamImageQuad bottomRight]
00000001aaaa93c0 (__TEXT,__text) non-external -[ICDocCamImageQuad boundingBox]
00000001aaaa754c (__TEXT,__text) non-external -[ICDocCamImageQuad bounds]
00000001aaaa78fc (__TEXT,__text) non-external -[ICDocCamImageQuad clampQuadToRect:]
00000001aaaa8110 (__TEXT,__text) non-external -[ICDocCamImageQuad containsAngleOutOfValidThreshold]
00000001aaaa8424 (__TEXT,__text) non-external -[ICDocCamImageQuad containsIntersectingLines]
00000001aaaa7f30 (__TEXT,__text) non-external -[ICDocCamImageQuad containsPointOutsideOfExtendedImageBounds]
00000001aaaa82b8 (__TEXT,__text) non-external -[ICDocCamImageQuad containsPointsLessThanDistanceThreshold]
00000001aaaa8954 (__TEXT,__text) non-external -[ICDocCamImageQuad copyWithZone:]
00000001aaaa73ec (__TEXT,__text) non-external -[ICDocCamImageQuad description]
00000001aaaa91e0 (__TEXT,__text) non-external -[ICDocCamImageQuad encodeWithCoder:]
00000001aaaa77e4 (__TEXT,__text) non-external -[ICDocCamImageQuad flipPointsWithSourceFrame:]
00000001aaaa8790 (__TEXT,__text) non-external -[ICDocCamImageQuad flippedQuadFromSourceFrame:]
00000001aaaa7448 (__TEXT,__text) non-external -[ICDocCamImageQuad imageQuadByScalingBy:]
00000001aaaa7378 (__TEXT,__text) non-external -[ICDocCamImageQuad initWithBottomLeft:bottomRight:topLeft:topRight:]
00000001aaaa9054 (__TEXT,__text) non-external -[ICDocCamImageQuad initWithCoder:]
00000001aaaa85b8 (__TEXT,__text) non-external -[ICDocCamImageQuad intersectionOfLineFrom:to:withLineFrom:to:]
00000001aaaa8a28 (__TEXT,__text) non-external -[ICDocCamImageQuad isConvex]
00000001aaaa880c (__TEXT,__text) non-external -[ICDocCamImageQuad isEqual:]
00000001aaaa7e98 (__TEXT,__text) non-external -[ICDocCamImageQuad isValid]
00000001aaaa7efc (__TEXT,__text) non-external -[ICDocCamImageQuad mininumAllowedDistanceBetweenPoints]
00000001aaaa7a14 (__TEXT,__text) non-external -[ICDocCamImageQuad orientIfNecessary]
00000001aaaa7660 (__TEXT,__text) non-external -[ICDocCamImageQuad perspectiveCorrectedSize]
00000001aaaa8f34 (__TEXT,__text) non-external -[ICDocCamImageQuad pointRotatedClockwiseAroundOrigin:]
00000001aaaa8d18 (__TEXT,__text) non-external -[ICDocCamImageQuad removeOrientation:boundingBox:]
00000001aaaa8e00 (__TEXT,__text) non-external -[ICDocCamImageQuad rotatePointsByOrientation:]
00000001aaaa8e54 (__TEXT,__text) non-external -[ICDocCamImageQuad rotatePointsClockwise]
00000001aaaa8da8 (__TEXT,__text) non-external -[ICDocCamImageQuad rotatePointsRemovingOrientation:]
00000001aaaa93a0 (__TEXT,__text) non-external -[ICDocCamImageQuad setBottomLeft:]
00000001aaaa93b4 (__TEXT,__text) non-external -[ICDocCamImageQuad setBottomRight:]
00000001aaaa93cc (__TEXT,__text) non-external -[ICDocCamImageQuad setBoundingBox:]
00000001aaaa9378 (__TEXT,__text) non-external -[ICDocCamImageQuad setTopLeft:]
00000001aaaa938c (__TEXT,__text) non-external -[ICDocCamImageQuad setTopRight:]
00000001aaaa9370 (__TEXT,__text) non-external -[ICDocCamImageQuad topLeft]
00000001aaaa9384 (__TEXT,__text) non-external -[ICDocCamImageQuad topRight]
00000001aaaaa5c0 (__TEXT,__text) non-external -[ICDocCamImageQuad(UI) normalizedQuadByConvertingFromView:toView:toViewSize:]
00000001aaaaa330 (__TEXT,__text) non-external -[ICDocCamImageQuad(UI) quadByConvertingFromView:toView:isNormalized:]
00000001aaaa4f80 (__TEXT,__text) non-external -[NSAffineTransform(CGAffineTransform) CGAffineTransform]
00000001aaaa35b4 (__TEXT,__text) non-external -[NSImage(DCUtilities) dc_CGImage]
