00000001ecae4df0 (__TEXT,__text) non-external +[LNAppConnectionListener sharedListener]
00000001ecae9710 (__TEXT,__text) non-external +[LNClientConnection currentAuditToken]
00000001ecae3fb4 (__TEXT,__text) non-external +[LNUserActivityHelper associateAppIntentWithUserActivity:completionHandler:]
00000001ecae971c (__TEXT,__text) non-external -[CSSearchableItemAttributeSet(Temporary) setCachedViewDataSafe:]
00000001ecae3fc0 (__TEXT,__text) non-external -[LNAppConnectionListener .cxx_destruct]
00000001ecae402c (__TEXT,__text) non-external -[LNAppConnectionListener appContext]
00000001ecae4520 (__TEXT,__text) non-external -[LNAppConnectionListener cleanUp:]
00000001ecae4018 (__TEXT,__text) non-external -[LNAppConnectionListener clientConnections]
00000001ecae4660 (__TEXT,__text) non-external -[LNAppConnectionListener handleAppleEvent:withReplyEvent:]
00000001ecae4d24 (__TEXT,__text) non-external -[LNAppConnectionListener init]
00000001ecae4034 (__TEXT,__text) non-external -[LNAppConnectionListener listener:shouldAcceptNewConnection:]
00000001ecae4ccc (__TEXT,__text) non-external -[LNAppConnectionListener listenerEndpoint]
00000001ecae4020 (__TEXT,__text) non-external -[LNAppConnectionListener setAppContext:]
00000001ecae4010 (__TEXT,__text) non-external -[LNAppConnectionListener xpcListener]
00000001ecae5970 (__TEXT,__text) non-external -[LNAppContextWrapper .cxx_destruct]
00000001ecae597c (__TEXT,__text) non-external -[LNAppContextWrapper appContext]
00000001ecae5a7c (__TEXT,__text) non-external -[LNAppContextWrapper init]
00000001ecae5984 (__TEXT,__text) non-external -[LNAppContextWrapper performAction:options:reportingProgress:delegate:auditToken:completionHandler:]
00000001ecae5af4 (__TEXT,__text) non-external -[LNClientConnection .cxx_destruct]
00000001ecae5b68 (__TEXT,__text) non-external -[LNClientConnection appContext]
00000001ecae94f4 (__TEXT,__text) non-external -[LNClientConnection dealloc]
00000001ecae93c4 (__TEXT,__text) non-external -[LNClientConnection enqueuePerformActionOperation:]
00000001ecae67e8 (__TEXT,__text) non-external -[LNClientConnection fetchActionAppContextFromAction:completionHandler:]
00000001ecae63e0 (__TEXT,__text) non-external -[LNClientConnection fetchActionForAppShortcutIdentifier:completionHandler:]
00000001ecae65e4 (__TEXT,__text) non-external -[LNClientConnection fetchActionForAutoShortcutPhrase:completionHandler:]
00000001ecae701c (__TEXT,__text) non-external -[LNClientConnection fetchActionOutputValueWithIdentifier:completionHandler:]
00000001ecae5c2c (__TEXT,__text) non-external -[LNClientConnection fetchAppShortcutParametersWithCompletionHandler:]
00000001ecae8260 (__TEXT,__text) non-external -[LNClientConnection fetchDestinationMDMAccountIdentifierForAction:completionHandler:]
00000001ecae9060 (__TEXT,__text) non-external -[LNClientConnection fetchDisplayRepresentationForActions:completionHandler:]
00000001ecae7628 (__TEXT,__text) non-external -[LNClientConnection fetchOptionsDefaultValuesForAction:completionHandler:]
00000001ecae7af0 (__TEXT,__text) non-external -[LNClientConnection fetchOptionsForAction:actionMetadata:parameterMetadata:optionsProviderReference:searchTerm:localeIdentifier:completionHandler:]
00000001ecae7248 (__TEXT,__text) non-external -[LNClientConnection fetchParameterOptionDefaultValueForAction:actionMetadata:parameterIdentifier:completionHandler:]
00000001ecae61dc (__TEXT,__text) non-external -[LNClientConnection fetchStateForAppIntentIdentifiers:completionHandler:]
