000000027c1563a8 (__TEXT,__text) non-external +[CLLocationManager(WeatherCore) wc_authorizationStatus]
000000027c15639c (__TEXT,__text) non-external +[NSLocale(WeatherCore) wc_setPreferredTemperatureUnit:]
000000027c1559b4 (__TEXT,__text) non-external +[NSUbiquitousKeyValueStore(WeatherCore) wc_sharedInstance]
000000027c3a1dd8 (__TEXT,__text) non-external +[NSUbiquitousKeyValueStore(WeatherCore) wc_sharedInstance].cold.1
000000027c1563c4 (__TEXT,__text) non-external +[NSUserDefaults(WeatherCore) wc_userDefaultsWithSuiteName:backupDisabled:]
000000027c156bbc (__TEXT,__text) non-external +[WCAccountStoreBridge account]
000000027c1563bc (__TEXT,__text) non-external +[WCCapabilities isSeedBuild]
000000027c157934 (__TEXT,__text) non-external +[WCCloudMigrator isRunningInTheWeatherAppProcess]
000000027c156424 (__TEXT,__text) non-external +[WCDefaultCity cityFromAlCity:]
000000027c155334 (__TEXT,__text) non-external +[WCDistributedNotificationCenter defaultCenter]
000000027c3a1dc4 (__TEXT,__text) non-external +[WCDistributedNotificationCenter defaultCenter].cold.1
000000027c156d74 (__TEXT,__text) non-external +[WCMobileGestaltBridge _getStringAnswer:]
000000027c156d68 (__TEXT,__text) non-external +[WCMobileGestaltBridge buildVersion]
000000027c156d7c (__TEXT,__text) non-external +[WCMobileGestaltBridge isChineseSKU]
000000027c156fb0 (__TEXT,__text) non-external +[WCMobileGestaltBridge isGreenTea]
000000027c156d44 (__TEXT,__text) non-external +[WCMobileGestaltBridge isIPad]
000000027c156ea0 (__TEXT,__text) non-external +[WCMobileGestaltBridge isJapaneseSKU]
000000027c156d50 (__TEXT,__text) non-external +[WCMobileGestaltBridge marketingProductName]
000000027c156d5c (__TEXT,__text) non-external +[WCMobileGestaltBridge productVersion]
000000027c156b80 (__TEXT,__text) non-external -[NPSManagerBridge init]
000000027c156bb8 (__TEXT,__text) non-external -[NPSManagerBridge synchronizeUserDefaultsDomain:keys:container:appGroupContainer:]
000000027c156c14 (__TEXT,__text) non-external -[NSArray(WeatherCore) wc_allObjectsPassTest:]
000000027c156824 (__TEXT,__text) non-external -[NSDate(WeatherCore) wc_timeIntervalUntilNow]
000000027c155a5c (__TEXT,__text) non-external -[NSUbiquitousKeyValueStore(WeatherCore) wc_synchronizeWithCompletionHandler:]
000000027c1579ac (__TEXT,__text) non-external -[WCCloudMigrator .cxx_destruct]
000000027c1579a4 (__TEXT,__text) non-external -[WCCloudMigrator deviceLookup]
000000027c15760c (__TEXT,__text) non-external -[WCCloudMigrator eraseStoreIfNeeded:]
000000027c156fb4 (__TEXT,__text) non-external -[WCCloudMigrator init]
000000027c1570c8 (__TEXT,__text) non-external -[WCCloudMigrator migrateStore:toStore:completionBlock:]
000000027c157078 (__TEXT,__text) non-external -[WCCloudMigrator storeRequiresMigration:]
000000027c156798 (__TEXT,__text) non-external -[WCDefaultCity .cxx_destruct]
000000027c156758 (__TEXT,__text) non-external -[WCDefaultCity countryName]
000000027c156778 (__TEXT,__text) non-external -[WCDefaultCity countryOverride]
000000027c1565e4 (__TEXT,__text) non-external -[WCDefaultCity description]
000000027c156728 (__TEXT,__text) non-external -[WCDefaultCity latitude]
000000027c1566f8 (__TEXT,__text) non-external -[WCDefaultCity localeCode]
000000027c156718 (__TEXT,__text) non-external -[WCDefaultCity longitude]
000000027c156738 (__TEXT,__text) non-external -[WCDefaultCity name]
000000027c156760 (__TEXT,__text) non-external -[WCDefaultCity setCountryName:]
000000027c156780 (__TEXT,__text) non-external -[WCDefaultCity setCountryOverride:]
000000027c156730 (__TEXT,__text) non-external -[WCDefaultCity setLatitude:]
000000027c156700 (__TEXT,__text) non-external -[WCDefaultCity setLocaleCode:]
000000027c156720 (__TEXT,__text) non-external -[WCDefaultCity setLongitude:]
000000027c156740 (__TEXT,__text) non-external -[WCDefaultCity setName:]
000000027c156710 (__TEXT,__text) non-external -[WCDefaultCity setTimeZone:]
000000027c156770 (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedCountryName:]
000000027c156790 (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedCountryOverride:]
000000027c156750 (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedName:]
000000027c156708 (__TEXT,__text) non-external -[WCDefaultCity timeZone]
000000027c156768 (__TEXT,__text) non-external -[WCDefaultCity unlocalizedCountryName]
000000027c156788 (__TEXT,__text) non-external -[WCDefaultCity unlocalizedCountryOverride]
000000027c156748 (__TEXT,__text) non-external -[WCDefaultCity unlocalizedName]
000000027c1583cc (__TEXT,__text) non-external -[WCDefaultCityManager .cxx_destruct]
000000027c158378 (__TEXT,__text) non-external -[WCDefaultCityManager dataSynchronizationLock]
000000027c157b88 (__TEXT,__text) non-external -[WCDefaultCityManager defaultCities]
000000027c157bf4 (__TEXT,__text) non-external -[WCDefaultCityManager defaultCityForLocalTimeZone]
000000027c157a00 (__TEXT,__text) non-external -[WCDefaultCityManager initDeferLoading:]
000000027c1579f8 (__TEXT,__text) non-external -[WCDefaultCityManager init]
000000027c157d88 (__TEXT,__text) non-external -[WCDefaultCityManager reloadDefaultCities]
000000027c158380 (__TEXT,__text) non-external -[WCDefaultCityManager reloadQueue]
000000027c158334 (__TEXT,__text) non-external -[WCDefaultCityManager setDefaultCities:]
000000027c158388 (__TEXT,__text) non-external -[WCDefaultCityManager setReloadQueue:]
000000027c156390 (__TEXT,__text) non-external -[WCDeviceLookup .cxx_destruct]
000000027c156388 (__TEXT,__text) non-external -[WCDeviceLookup accountStore]
000000027c155bcc (__TEXT,__text) non-external -[WCDeviceLookup checkAllDevicesRunningMinimumiOSVersion:macOSVersion:orInactiveForTimeInterval:completionHandler:]
000000027c155b64 (__TEXT,__text) non-external -[WCDeviceLookup init]
000000027c1559a8 (__TEXT,__text) non-external -[WCDistributedNotificationCenter .cxx_destruct]
000000027c155820 (__TEXT,__text) non-external -[WCDistributedNotificationCenter _notifyObserversOfPreferencesChange]
000000027c155610 (__TEXT,__text) non-external -[WCDistributedNotificationCenter addObserver:]
000000027c155954 (__TEXT,__text) non-external -[WCDistributedNotificationCenter dataSynchronizationLock]
000000027c1553cc (__TEXT,__text) non-external -[WCDistributedNotificationCenter init]
000000027c15595c (__TEXT,__text) non-external -[WCDistributedNotificationCenter observers]
000000027c15556c (__TEXT,__text) non-external -[WCDistributedNotificationCenter postWeatherLocationAuthorizationDidUpdateNotification]
000000027c1554c8 (__TEXT,__text) non-external -[WCDistributedNotificationCenter postWeatherSavedLocationsDidUpdateNotification]
000000027c155698 (__TEXT,__text) non-external -[WCDistributedNotificationCenter removeObserver:]
000000027c155964 (__TEXT,__text) non-external -[WCDistributedNotificationCenter setObservers:]
000000027c155748 (__TEXT,__text) non-external -[WCDistributedNotificationCenter weatherPrefsDidGetUpdated:]
                 (undefined) external _ACAccountTypeIdentifierAppleAccount (from Accounts)
                 (undefined) external _AKServiceNameiCloud (from AuthKit)
                 (undefined) external _CFNotificationCenterAddObserver (from CoreFoundation)
                 (undefined) external _CFNotificationCenterGetDarwinNotifyCenter (from CoreFoundation)
                 (undefined) external _CFNotificationCenterPostNotification (from CoreFoundation)
                 (undefined) external _CFNotificationCenterRemoveObserver (from CoreFoundation)
                 (undefined) external _CKErrorDomain (from CloudKit)
                 (undefined) external _CLLocationCoordinate2DMake (from _LocationEssentials)
                 (undefined) external _GEOCountryConfigurationCountryCodeDidChangeNotification (from GeoServices)
                 (undefined) external _GEODeviceCountryCodeKey (from GeoServices)
000000027c15dadc (__TEXT,__text) non-external _GEOLocationCoordinate2DMake
                 (undefined) external _GEOMapPointForCoordinate (from GeoServices)
                 (undefined) external _GEOMapRectForMapRegion (from GeoServices)
                 (undefined) external _MGCopyAnswer (from libMobileGestalt)
