00007ffc15ef9ace (__TEXT,__text) non-external +[MTAppIntentsProvider sharedInstance]
00007ffc15efa8b9 (__TEXT,__text) non-external +[MTReportingUtilities isOverrideAlarm:]
00007ffc15ef8c71 (__TEXT,__text) non-external +[MTSessionUtilities logDebug:]
00007ffc15f54aaa (__TEXT,__text) non-external +[MTSessionUtilities logDebug:].cold.1
00007ffc15ef8c04 (__TEXT,__text) non-external +[MTSessionUtilities logError:]
00007ffc15f54a40 (__TEXT,__text) non-external +[MTSessionUtilities logError:].cold.1
00007ffc15ef8b4c (__TEXT,__text) non-external +[MTSessionUtilities logInfo:]
00007ffc15ef8d0f (__TEXT,__text) non-external +[MTSessionUtilities mtSBUIIsSystemApertureEnabled]
00007ffc15ef8a58 (__TEXT,__text) non-external +[MTStopwatchUtilities _timeAdjustedFor30fpsDisplay:]
00007ffc15ef88f7 (__TEXT,__text) non-external +[MTStopwatchUtilities decodeStopwatchesFromDictionary:]
00007ffc15ef8875 (__TEXT,__text) non-external +[MTStopwatchUtilities encodedDictionaryForStopwatches:]
00007ffc15ef8787 (__TEXT,__text) non-external +[MockDateProvider mockDate]
00007ffc15ef86fe (__TEXT,__text) non-external -[DefaultDateProvider date]
00007ffc15ef8717 (__TEXT,__text) non-external -[DefaultDateProvider updateDate:]
00007ffc15ef9d88 (__TEXT,__text) non-external -[MTAppIntentsProvider .cxx_destruct]
00007ffc15ef9d46 (__TEXT,__text) non-external -[MTAppIntentsProvider delegate]
00007ffc15ef9c70 (__TEXT,__text) non-external -[MTAppIntentsProvider didAddNewWorldClockWithNameWithManager:name:]
00007ffc15ef9cdb (__TEXT,__text) non-external -[MTAppIntentsProvider didRemoveWorldClockWithNameWithManager:name:]
00007ffc15ef9c11 (__TEXT,__text) non-external -[MTAppIntentsProvider didSelectTabWithManager:tab:]
00007ffc15ef9b5b (__TEXT,__text) non-external -[MTAppIntentsProvider init]
00007ffc15ef9d6d (__TEXT,__text) non-external -[MTAppIntentsProvider manager]
00007ffc15ef9d5c (__TEXT,__text) non-external -[MTAppIntentsProvider setDelegate:]
00007ffc15ef9d77 (__TEXT,__text) non-external -[MTAppIntentsProvider setManager:]
