00007ffa14a18146 (__TEXT,__text) non-external +[CollationElement scopeToString:]
00007ffa14a1a03e (__TEXT,__text) non-external -[CollationCore .cxx_destruct]
00007ffa14a19906 (__TEXT,__text) non-external -[CollationCore appendCollationElement:]
00007ffa14a19fd2 (__TEXT,__text) non-external -[CollationCore coll_elems]
00007ffa14a19fc0 (__TEXT,__text) non-external -[CollationCore coll_uid]
00007ffa14a19f09 (__TEXT,__text) non-external -[CollationCore createEndpoint]
00007ffa14a19237 (__TEXT,__text) non-external -[CollationCore description]
00007ffa14a1a008 (__TEXT,__text) non-external -[CollationCore dq]
00007ffa14a19bd3 (__TEXT,__text) non-external -[CollationCore enumerateCollationElements:]
00007ffa14a19cf5 (__TEXT,__text) non-external -[CollationCore enumerateElements:]
00007ffa14a19f93 (__TEXT,__text) non-external -[CollationCore getID]
00007ffa14a194e7 (__TEXT,__text) non-external -[CollationCore getValidPaths:forBundleID:]
00007ffa14a18906 (__TEXT,__text) non-external -[CollationCore initWithID:]
00007ffa14a18aa8 (__TEXT,__text) non-external -[CollationCore initWithXPC:]
00007ffa14a19f48 (__TEXT,__text) non-external -[CollationCore isEmpty]
00007ffa14a1a023 (__TEXT,__text) non-external -[CollationCore listener]
00007ffa14a19fa5 (__TEXT,__text) non-external -[CollationCore log]
00007ffa14a192ad (__TEXT,__text) non-external -[CollationCore mountPointOfBundleID:]
00007ffa14a18c1e (__TEXT,__text) non-external -[CollationCore packToXPC]
00007ffa14a18def (__TEXT,__text) non-external -[CollationCore parseMessage:]
00007ffa14a22ee6 (__TEXT,__text) non-external -[CollationCore parseMessage:].cold.1
00007ffa14a22f1e (__TEXT,__text) non-external -[CollationCore parseMessage:].cold.2
00007ffa14a19fed (__TEXT,__text) non-external -[CollationCore peer_array]
00007ffa14a19973 (__TEXT,__text) non-external -[CollationCore removeCollationElementWithPath:]
00007ffa14a19fdc (__TEXT,__text) non-external -[CollationCore setColl_elems:]
00007ffa14a19fc9 (__TEXT,__text) non-external -[CollationCore setColl_uid:]
00007ffa14a1a012 (__TEXT,__text) non-external -[CollationCore setDq:]
00007ffa14a1a02d (__TEXT,__text) non-external -[CollationCore setListener:]
00007ffa14a19faf (__TEXT,__text) non-external -[CollationCore setLog:]
00007ffa14a19ff7 (__TEXT,__text) non-external -[CollationCore setPeer_array:]
00007ffa14a18ef6 (__TEXT,__text) non-external -[CollationCore setupHandler]
00007ffa14a188b2 (__TEXT,__text) non-external -[CollationElement .cxx_destruct]
00007ffa14a1884e (__TEXT,__text) non-external -[CollationElement cle_bundle_id]
00007ffa14a18858 (__TEXT,__text) non-external -[CollationElement cle_bundle_version]
00007ffa14a18876 (__TEXT,__text) non-external -[CollationElement cle_command]
00007ffa14a1889e (__TEXT,__text) non-external -[CollationElement cle_command_args]
00007ffa14a1888a (__TEXT,__text) non-external -[CollationElement cle_env]
00007ffa14a18862 (__TEXT,__text) non-external -[CollationElement cle_mnt_path]
00007ffa14a18844 (__TEXT,__text) non-external -[CollationElement cle_scope]
