00000001caaa4314 (__TEXT,__text) non-external +[RVMenuItem lookupTextForText:]
00000001caaa27c0 (__TEXT,__text) non-external +[RVPopoverPresenter closeAll]
00000001caaa6cf0 (__TEXT,__text) non-external +[RVPresenter sharedPresenter]
00000001caaa452c (__TEXT,__text) non-external +[RVTranslateMenuItem _isServiceAvailableForItem:presentingContext:]
00000001caaa44a0 (__TEXT,__text) non-external +[RVTranslateMenuItem isAvailableForItem:presentingContext:]
00000001caaa4544 (__TEXT,__text) non-external +[RVTranslateMenuItem translateTextForItem:]
00000001caaa5a48 (__TEXT,__text) non-external -[RVGestureDelegate .cxx_destruct]
00000001caaa5b14 (__TEXT,__text) non-external -[RVGestureDelegate actualGestureDelegate]
00000001caaa5aec (__TEXT,__text) non-external -[RVGestureDelegate item]
00000001caaa5ac4 (__TEXT,__text) non-external -[RVGestureDelegate lookupFlavor]
00000001caaa5b00 (__TEXT,__text) non-external -[RVGestureDelegate presenter]
00000001caaa6030 (__TEXT,__text) non-external -[RVGestureDelegate recognizerDidCancelAnimation:]
00000001caaa5c10 (__TEXT,__text) non-external -[RVGestureDelegate recognizerDidCompleteAnimation:]
00000001caaa5b20 (__TEXT,__text) non-external -[RVGestureDelegate recognizerDidDismissAnimation:]
00000001caaa6150 (__TEXT,__text) non-external -[RVGestureDelegate recognizerDidUpdateAnimation:]
00000001caaa6214 (__TEXT,__text) non-external -[RVGestureDelegate recognizerWillBeginAnimation:]
00000001caaa5b0c (__TEXT,__text) non-external -[RVGestureDelegate setActualGestureDelegate:]
00000001caaa5ae4 (__TEXT,__text) non-external -[RVGestureDelegate setItem:]
00000001caaa5abc (__TEXT,__text) non-external -[RVGestureDelegate setLookupFlavor:]
00000001caaa5af8 (__TEXT,__text) non-external -[RVGestureDelegate setPresenter:]
00000001caaa5ad0 (__TEXT,__text) non-external -[RVGestureDelegate setSpecializedController:]
00000001caaa5ad8 (__TEXT,__text) non-external -[RVGestureDelegate specializedController]
00000001caaa3e7c (__TEXT,__text) non-external -[RVMenuItem .cxx_destruct]
00000001caaa4018 (__TEXT,__text) non-external -[RVMenuItem _rvMenuItemAction]
00000001caaa3f1c (__TEXT,__text) non-external -[RVMenuItem forceLookup]
00000001caaa3f2c (__TEXT,__text) non-external -[RVMenuItem image]
00000001caaa4194 (__TEXT,__text) non-external -[RVMenuItem initWithTitle:presenter:item:documentContext:presentingContext:options:]
00000001caaa3f0c (__TEXT,__text) non-external -[RVMenuItem setForceLookup:]
00000001caaa3fc4 (__TEXT,__text) non-external -[RVMenuItem tagForType]
00000001caaa2324 (__TEXT,__text) non-external -[RVPopoverPresenter .cxx_destruct]
00000001caaa25f0 (__TEXT,__text) non-external -[RVPopoverPresenter close]
00000001caaa25f8 (__TEXT,__text) non-external -[RVPopoverPresenter customPopoverForItem:presentingContext:content:]
00000001caaa2440 (__TEXT,__text) non-external -[RVPopoverPresenter gestureStarting]
00000001caaa2380 (__TEXT,__text) non-external -[RVPopoverPresenter gestureStopped:]
00000001caaa24c8 (__TEXT,__text) non-external -[RVPopoverPresenter popoverWillClose:]
00000001caaa2564 (__TEXT,__text) non-external -[RVPopoverPresenter popoverWillShow:]
00000001caaa20f8 (__TEXT,__text) non-external -[RVPresenter .cxx_destruct]
00000001caaa5118 (__TEXT,__text) non-external -[RVPresenter animationControllerForItem:documentContext:presentingContext:options:]
00000001caaa218c (__TEXT,__text) non-external -[RVPresenter contentChanged]
00000001caaa2188 (__TEXT,__text) non-external -[RVPresenter contentMoved]
00000001caaa6328 (__TEXT,__text) non-external -[RVPresenter ddActionAvailableForUrl:ddResult:ddContext:]
00000001caaa6628 (__TEXT,__text) non-external -[RVPresenter ddActionContextFromDocumentContext:presentingContext:item:ddResult:]
00000001caaa4afc (__TEXT,__text) non-external -[RVPresenter lookupDataForItem:text:updatedOptions:options:]
00000001caaa47f8 (__TEXT,__text) non-external -[RVPresenter lookupMenuItemTitleForText:]
00000001caaa48f8 (__TEXT,__text) non-external -[RVPresenter menuItemExtractForText:]
00000001caaa325c (__TEXT,__text) non-external -[RVPresenter menuItemsForItem:documentContext:presentingContext:options:]
00000001caaa28b8 (__TEXT,__text) non-external -[RVPresenter revealItem:documentContext:presentingContext:options:]
00000001caaa63e4 (__TEXT,__text) non-external -[RVPresenter revealOptionsFromClientOptions:withItem:triggerType:]
00000001caaa2150 (__TEXT,__text) non-external -[RVPresenter setViewControllerProvider:]
00000001caaa4d4c (__TEXT,__text) non-external -[RVPresenter taggedItems:]
00000001caaa46ec (__TEXT,__text) non-external -[RVPresenter translateMenuItemTitleForItem:]
00000001caaa2294 (__TEXT,__text) non-external -[RVPresenter tryCloseAllPopoverForDDContext:]
00000001caaa215c (__TEXT,__text) non-external -[RVPresenter viewControllerProvider]
00000001caaa0ff8 (__TEXT,__text) non-external -[RVPresentingContext .cxx_destruct]
00000001caaa120c (__TEXT,__text) non-external -[RVPresentingContext completeHighlightingItem:]
00000001caaa1654 (__TEXT,__text) non-external -[RVPresentingContext drawAttributedStringItem:forRect:]
00000001caaa10c0 (__TEXT,__text) non-external -[RVPresentingContext highlightDelegate]
00000001caaa1298 (__TEXT,__text) non-external -[RVPresentingContext highlightItem:withProgress:]
00000001caaa10ec (__TEXT,__text) non-external -[RVPresentingContext highlightRangeChangedForItem:]
00000001caaa13f4 (__TEXT,__text) non-external -[RVPresentingContext highlightRectForAttributedStringItem:atLocation:options:]
00000001caaa204c (__TEXT,__text) non-external -[RVPresentingContext initWithPointerLocationInView:inView:highlightDelegate:]
00000001caaa1dcc (__TEXT,__text) non-external -[RVPresentingContext itemRectInView]
00000001caaa1088 (__TEXT,__text) non-external -[RVPresentingContext itemRectsInView]
00000001caaa1a60 (__TEXT,__text) non-external -[RVPresentingContext makeIndicatorWithDelegate:item:]
00000001caaa104c (__TEXT,__text) non-external -[RVPresentingContext pointerLocationInView]
00000001caaa1d48 (__TEXT,__text) non-external -[RVPresentingContext preferredEdge]
00000001caaa19e0 (__TEXT,__text) non-external -[RVPresentingContext removeIndicator]
00000001caaa1950 (__TEXT,__text) non-external -[RVPresentingContext restoreIndicator:]
00000001caaa1324 (__TEXT,__text) non-external -[RVPresentingContext startHighlightingItem:]
00000001caaa1180 (__TEXT,__text) non-external -[RVPresentingContext stopHighlightingItem:]
00000001caaa1994 (__TEXT,__text) non-external -[RVPresentingContext transferIndicator]
00000001caaa1dd8 (__TEXT,__text) non-external -[RVPresentingContext updateRectsWithItem:]
