00007ffb09c53d7f (__TEXT,__text) non-external +[LNAppConnectionListener sharedListener]
00007ffb09c5bfb6 (__TEXT,__text) non-external +[LNClientConnection currentAuditToken]
00007ffb09c5bfcf (__TEXT,__text) non-external +[LNClientConnection performWithoutTimeout:]
00007ffb09c55a36 (__TEXT,__text) non-external +[LNProcessInstanceRegistryClient sharedInstance]
00007ffb09c5361e (__TEXT,__text) non-external +[LNUserActivityHelper associateAppIntentWithUserActivity:completionHandler:]
00007ffb09c5cd7d (__TEXT,__text) non-external -[CSSearchableItemAttributeSet(Temporary) setCachedViewDataSafe:]
00007ffb09c53687 (__TEXT,__text) non-external -[LNAppConnectionListener handleAppleEvent:withReplyEvent:]
00007ffb09c53637 (__TEXT,__text) non-external -[LNAppConnectionListener listenerEndpoint]
00007ffb09c54d67 (__TEXT,__text) non-external -[LNAppContextWrapper .cxx_destruct]
00007ffb09c54d5d (__TEXT,__text) non-external -[LNAppContextWrapper appContext]
00007ffb09c54c01 (__TEXT,__text) non-external -[LNAppContextWrapper init]
00007ffb09c54c69 (__TEXT,__text) non-external -[LNAppContextWrapper performAction:options:reportingProgress:delegate:auditToken:completionHandler:]
00007ffb09c58d97 (__TEXT,__text) non-external -[LNClientConnection .cxx_destruct]
00007ffb09c58d59 (__TEXT,__text) non-external -[LNClientConnection appContext]
00007ffb09c55cd4 (__TEXT,__text) non-external -[LNClientConnection clientConnectionQueue]
00007ffb09c58d81 (__TEXT,__text) non-external -[LNClientConnection connectionListener]
00007ffb09c58769 (__TEXT,__text) non-external -[LNClientConnection createAsyncIteratorForSequence:options:completionHandler:]
00007ffb09c55c3f (__TEXT,__text) non-external -[LNClientConnection dealloc]
00007ffb09c55d6a (__TEXT,__text) non-external -[LNClientConnection enqueuePerformActionOperation:]
00007ffb09c57e67 (__TEXT,__text) non-external -[LNClientConnection exportTransientEntities:withConfiguration:completionHandler:]
00007ffb09c57532 (__TEXT,__text) non-external -[LNClientConnection fetchActionAppContextFromAction:completionHandler:]
00007ffb09c576e6 (__TEXT,__text) non-external -[LNClientConnection fetchActionForAppShortcutIdentifier:completionHandler:]
00007ffb09c5760c (__TEXT,__text) non-external -[LNClientConnection fetchActionForAutoShortcutPhrase:completionHandler:]
00007ffb09c570bd (__TEXT,__text) non-external -[LNClientConnection fetchActionOutputValueWithIdentifier:completionHandler:]
00007ffb09c5795d (__TEXT,__text) non-external -[LNClientConnection fetchAppShortcutParametersForMangledName:withCompletionHandler:]
00007ffb09c5697f (__TEXT,__text) non-external -[LNClientConnection fetchDestinationMDMAccountIdentifierForAction:completionHandler:]
