000000020696942c (__TEXT,__text) non-external +[CLLocationManager(WeatherCore) wc_authorizationStatus]
0000000206969da4 (__TEXT,__text) non-external +[MobileGestaltBridge isIPad]
0000000206969420 (__TEXT,__text) non-external +[NSLocale(WeatherCore) wc_setPreferredTemperatureUnit:]
0000000206968a54 (__TEXT,__text) non-external +[NSUbiquitousKeyValueStore(WeatherCore) wc_sharedInstance]
0000000206969440 (__TEXT,__text) non-external +[NSUserDefaults(WeatherCore) wc_userDefaultsWithSuiteName:backupDisabled:]
00000002069694d4 (__TEXT,__text) non-external +[WCDefaultCity cityFromAlCity:]
00000002069683fc (__TEXT,__text) non-external +[WCDistributedNotificationCenter defaultCenter]
0000000206969c38 (__TEXT,__text) non-external -[NPSManagerBridge init]
0000000206969c70 (__TEXT,__text) non-external -[NPSManagerBridge synchronizeUserDefaultsDomain:keys:container:appGroupContainer:]
0000000206969c74 (__TEXT,__text) non-external -[NSArray(WeatherCore) wc_allObjectsPassTest:]
00000002069698d4 (__TEXT,__text) non-external -[NSDate(WeatherCore) wc_timeIntervalUntilNow]
0000000206968af8 (__TEXT,__text) non-external -[NSUbiquitousKeyValueStore(WeatherCore) wc_synchronizeWithCompletionHandler:]
000000020696a690 (__TEXT,__text) non-external -[WCCloudMigrator .cxx_destruct]
000000020696a688 (__TEXT,__text) non-external -[WCCloudMigrator deviceLookup]
000000020696a3b0 (__TEXT,__text) non-external -[WCCloudMigrator eraseStoreIfNeeded:]
0000000206969db0 (__TEXT,__text) non-external -[WCCloudMigrator init]
0000000206969e68 (__TEXT,__text) non-external -[WCCloudMigrator migrateStore:toStore:completionBlock:]
0000000206969e18 (__TEXT,__text) non-external -[WCCloudMigrator storeRequiresMigration:]
0000000206969848 (__TEXT,__text) non-external -[WCDefaultCity .cxx_destruct]
0000000206969808 (__TEXT,__text) non-external -[WCDefaultCity countryName]
0000000206969828 (__TEXT,__text) non-external -[WCDefaultCity countryOverride]
0000000206969694 (__TEXT,__text) non-external -[WCDefaultCity description]
00000002069697d8 (__TEXT,__text) non-external -[WCDefaultCity latitude]
00000002069697a8 (__TEXT,__text) non-external -[WCDefaultCity localeCode]
00000002069697c8 (__TEXT,__text) non-external -[WCDefaultCity longitude]
00000002069697e8 (__TEXT,__text) non-external -[WCDefaultCity name]
0000000206969810 (__TEXT,__text) non-external -[WCDefaultCity setCountryName:]
0000000206969830 (__TEXT,__text) non-external -[WCDefaultCity setCountryOverride:]
00000002069697e0 (__TEXT,__text) non-external -[WCDefaultCity setLatitude:]
00000002069697b0 (__TEXT,__text) non-external -[WCDefaultCity setLocaleCode:]
00000002069697d0 (__TEXT,__text) non-external -[WCDefaultCity setLongitude:]
00000002069697f0 (__TEXT,__text) non-external -[WCDefaultCity setName:]
00000002069697c0 (__TEXT,__text) non-external -[WCDefaultCity setTimeZone:]
0000000206969820 (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedCountryName:]
0000000206969840 (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedCountryOverride:]
0000000206969800 (__TEXT,__text) non-external -[WCDefaultCity setUnlocalizedName:]
00000002069697b8 (__TEXT,__text) non-external -[WCDefaultCity timeZone]
0000000206969818 (__TEXT,__text) non-external -[WCDefaultCity unlocalizedCountryName]
0000000206969838 (__TEXT,__text) non-external -[WCDefaultCity unlocalizedCountryOverride]
00000002069697f8 (__TEXT,__text) non-external -[WCDefaultCity unlocalizedName]
000000020696b244 (__TEXT,__text) non-external -[WCDefaultCityManager .cxx_destruct]
000000020696b228 (__TEXT,__text) non-external -[WCDefaultCityManager dataSynchronizationLock]
000000020696a848 (__TEXT,__text) non-external -[WCDefaultCityManager defaultCities]
000000020696a8c0 (__TEXT,__text) non-external -[WCDefaultCityManager defaultCityForLocalTimeZone]
000000020696a6d0 (__TEXT,__text) non-external -[WCDefaultCityManager init]
