                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _IOAccelCLContextCreate (from IOAccelerator)
                 (undefined) external _IOAccelCLContextFinishFenceEvent (from IOAccelerator)
                 (undefined) external _IOAccelCLContextFinishResourceSysMem (from IOAccelerator)
                 (undefined) external _IOAccelCLContextFlushResourceSysMem (from IOAccelerator)
                 (undefined) external _IOAccelCLContextGetDataBufferClassCount (from IOAccelerator)
                 (undefined) external _IOAccelCLContextGetDataBufferResource (from IOAccelerator)
                 (undefined) external _IOAccelCLContextGetFenceBuffer (from IOAccelerator)
                 (undefined) external _IOAccelCLContextGetSidebandBuffer (from IOAccelerator)
                 (undefined) external _IOAccelCLContextRelease (from IOAccelerator)
                 (undefined) external _IOAccelCLContextRequestDataBuffer (from IOAccelerator)
                 (undefined) external _IOAccelCLContextSetDataBufferClassUsedBytes (from IOAccelerator)
                 (undefined) external _IOAccelCLContextSubmitDataBuffers (from IOAccelerator)
                 (undefined) external _IOAccelCLContextTestResourceSysMem (from IOAccelerator)
                 (undefined) external _IOAccelContextAddResource (from IOAccelerator)
                 (undefined) external _IOAccelContextSetBackgroundRendering (from IOAccelerator)
                 (undefined) external _IOAccelDeviceCreateWithAPIProperty (from IOAccelerator)
                 (undefined) external _IOAccelDeviceGetConfig64 (from IOAccelerator)
                 (undefined) external _IOAccelDeviceGetConnect (from IOAccelerator)
                 (undefined) external _IOAccelDeviceGetName (from IOAccelerator)
                 (undefined) external _IOAccelDeviceGetSurfaceInfo (from IOAccelerator)
                 (undefined) external _IOAccelDeviceRelease (from IOAccelerator)
                 (undefined) external _IOAccelDeviceSetFramebufferStereo (from IOAccelerator)
                 (undefined) external _IOAccelDeviceTestEvent (from IOAccelerator)
                 (undefined) external _IOAccelGLContextClearDrawable (from IOAccelerator)
                 (undefined) external _IOAccelGLContextCreate (from IOAccelerator)
                 (undefined) external _IOAccelGLContextFinish (from IOAccelerator)
                 (undefined) external _IOAccelGLContextFinishFenceEvent (from IOAccelerator)
                 (undefined) external _IOAccelGLContextFinishResourceSysMem (from IOAccelerator)
                 (undefined) external _IOAccelGLContextFlushResourceSysMem (from IOAccelerator)
                 (undefined) external _IOAccelGLContextGetDataBufferClassCount (from IOAccelerator)
                 (undefined) external _IOAccelGLContextGetDataBufferResource (from IOAccelerator)
                 (undefined) external _IOAccelGLContextGetFenceBuffer (from IOAccelerator)
                 (undefined) external _IOAccelGLContextGetSidebandBuffer (from IOAccelerator)
                 (undefined) external _IOAccelGLContextReclaimResources (from IOAccelerator)
                 (undefined) external _IOAccelGLContextRelease (from IOAccelerator)
                 (undefined) external _IOAccelGLContextRequestDataBuffer (from IOAccelerator)
                 (undefined) external _IOAccelGLContextSetDataBufferClassUsedBytes (from IOAccelerator)
                 (undefined) external _IOAccelGLContextSetDrawable (from IOAccelerator)
                 (undefined) external _IOAccelGLContextSetExecutableName (from IOAccelerator)
                 (undefined) external _IOAccelGLContextSetSurfaceVolatileState (from IOAccelerator)
                 (undefined) external _IOAccelGLContextSetSwapInterval (from IOAccelerator)
                 (undefined) external _IOAccelGLContextSetSwapRect (from IOAccelerator)
                 (undefined) external _IOAccelGLContextSubmitDataBuffersExt2 (from IOAccelerator)
                 (undefined) external _IOAccelGLContextTestResourceSysMem (from IOAccelerator)
                 (undefined) external _IOAccelResourceCheckSysMem (from IOAccelerator)
                 (undefined) external _IOAccelResourceCreate (from IOAccelerator)
                 (undefined) external _IOAccelResourceCreateAllocationIdentifierSet (from IOAccelerator)
                 (undefined) external _IOAccelResourceFinishEvent (from IOAccelerator)
                 (undefined) external _IOAccelResourceFinishSysMem (from IOAccelerator)
                 (undefined) external _IOAccelResourceGetClientShared (from IOAccelerator)
                 (undefined) external _IOAccelResourceGetDataBytes (from IOAccelerator)
                 (undefined) external _IOAccelResourceGetDataSize (from IOAccelerator)
                 (undefined) external _IOAccelResourcePageoff (from IOAccelerator)
                 (undefined) external _IOAccelResourceRelease (from IOAccelerator)
                 (undefined) external _IOAccelSharedCreate (from IOAccelerator)
                 (undefined) external _IOAccelSharedRelease (from IOAccelerator)
                 (undefined) external _IOConnectCallMethod (from IOKit)
                 (undefined) external _IORegistryEntryGetRegistryEntryID (from IOKit)
                 (undefined) external _IOServiceClose (from IOKit)
                 (undefined) external _IOServiceOpen (from IOKit)
                 (undefined) external _IOSurfaceBindAccel (from IOSurface)
                 (undefined) external ___CFSetLastAllocationEventName (from CoreFoundation)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external __os_log_default (from libSystem)
                 (undefined) external __os_log_fault_impl (from libSystem)
                 (undefined) external _abort (from libSystem)
                 (undefined) external _bzero (from libSystem)
                 (undefined) external _calloc (from libSystem)
00000001b15bdce0 (__TEXT,__const) non-external _comCtrsPerGroup
00000001d3a5c470 (__DATA_CONST,__const) non-external _comGroupDesc
00000001d3a5c438 (__DATA_CONST,__const) non-external _comGroupNames
00000001b15bdcf8 (__TEXT,__const) non-external _cvtSQC
                 (undefined) external _free (from libSystem)
00000001d641b8d8 (__DATA,__crash_info) non-external (was a private external) _gCRAnnotations
                 (undefined) external _getpagesize (from libSystem)
00000001b15bca94 (__TEXT,__text) external _gldAttachDrawable
00000001b15b35d0 (__TEXT,__text) external _gldBufferSubData
00000001b15b52e8 (__TEXT,__text) external _gldClearFence
00000001b15b36c8 (__TEXT,__text) external _gldCopyBufferSubData
00000001b15ba8e4 (__TEXT,__text) external _gldCopyTexSubImage
00000001b15baa48 (__TEXT,__text) external _gldCopyTextureData
00000001b15b3024 (__TEXT,__text) external _gldCreateBuffer
00000001b15b4538 (__TEXT,__text) external _gldCreateComputeModule
00000001b15b45e8 (__TEXT,__text) external _gldCreateComputeProgram
00000001b15b4900 (__TEXT,__text) external _gldCreateContext
00000001b15b5658 (__TEXT,__text) external _gldCreateFence
00000001b15b64f0 (__TEXT,__text) external _gldCreateFramebuffer
00000001b15b4698 (__TEXT,__text) external _gldCreateKernel
00000001b15b3498 (__TEXT,__text) external _gldCreateMemoryPlugin
00000001b15b7938 (__TEXT,__text) external _gldCreateProgram
00000001b15b40fc (__TEXT,__text) external _gldCreateQueue
00000001b15b8b20 (__TEXT,__text) external _gldCreateSampler
00000001b15b8e24 (__TEXT,__text) external _gldCreateShareGroup
00000001b15b9700 (__TEXT,__text) external _gldCreateTexture
00000001b15bb1e8 (__TEXT,__text) external _gldCreateVertexArray
00000001b15b3134 (__TEXT,__text) external _gldDestroyBuffer
00000001b15b45b0 (__TEXT,__text) external _gldDestroyComputeModule
00000001b15b4660 (__TEXT,__text) external _gldDestroyComputeProgram
00000001b15b4fa0 (__TEXT,__text) external _gldDestroyContext
00000001b15b5270 (__TEXT,__text) external _gldDestroyDevice
00000001b15b56a8 (__TEXT,__text) external _gldDestroyFence
00000001b15b6574 (__TEXT,__text) external _gldDestroyFramebuffer
00000001b15b4728 (__TEXT,__text) external _gldDestroyKernel
00000001b15b3180 (__TEXT,__text) external _gldDestroyMemoryPlugin
00000001b15b798c (__TEXT,__text) external _gldDestroyProgram
00000001b15b44c8 (__TEXT,__text) external _gldDestroyQueue
00000001b15b8c60 (__TEXT,__text) external _gldDestroySampler
00000001b15b8efc (__TEXT,__text) external _gldDestroyShareGroup
00000001b15b9a00 (__TEXT,__text) external _gldDestroyTexture
00000001b15bb3ec (__TEXT,__text) external _gldDestroyVertexArray
00000001b15b6570 (__TEXT,__text) external _gldDiscardFramebuffer
00000001b15b95e0 (__TEXT,__text) external _gldFinishBufferCPUAccess
00000001b15b91d0 (__TEXT,__text) external _gldFinishContext
00000001b15b58e4 (__TEXT,__text) external _gldFinishFenceOnQueue
00000001b15b948c (__TEXT,__text) external _gldFinishObject
00000001b15b9188 (__TEXT,__text) external _gldFlushContext
00000001b15b58ac (__TEXT,__text) external _gldFlushFenceOnQueue
00000001b15b3590 (__TEXT,__text) external _gldFlushMemoryPlugin
00000001b15b93d4 (__TEXT,__text) external _gldFlushObject
00000001b15bb320 (__TEXT,__text) external _gldFlushVertexArray
00000001b15baa50 (__TEXT,__text) external _gldGenerateTexMipmaps
00000001b15b3954 (__TEXT,__text) external _gldGetBufferAllocationIdentifiers
00000001b15b5278 (__TEXT,__text) external _gldGetError
00000001b15b5984 (__TEXT,__text) external _gldGetFenceStatus
00000001b15b707c (__TEXT,__text) external _gldGetInteger
00000001b15b34fc (__TEXT,__text) external _gldGetMemoryPlugin
00000001b15bad4c (__TEXT,__text) external _gldGetTextureAllocationIdentifiers
00000001b15b9b40 (__TEXT,__text) external _gldIsTextureResident
00000001b15b309c (__TEXT,__text) external _gldLoadBuffer
00000001b15b6620 (__TEXT,__text) external _gldLoadFramebuffer
00000001b15b8ba8 (__TEXT,__text) non-external (was a private external) _gldLoadSampler
00000001b15b982c (__TEXT,__text) external _gldLoadTexture
00000001b15ba6fc (__TEXT,__text) external _gldModifyTexSubImage
00000001b15b9794 (__TEXT,__text) external _gldModifyTexture
00000001b15bb264 (__TEXT,__text) external _gldModifyVertexArray
00000001b15b7b80 (__TEXT,__text) external _gldObjectPurgeable
00000001b15b7f2c (__TEXT,__text) external _gldObjectUnpurgeable
00000001b15b6940 (__TEXT,__text) external _gldPopulateRendererInfo
00000001b15b88f0 (__TEXT,__text) external _gldReadFramebufferData
00000001b15b3130 (__TEXT,__text) external _gldReclaimBuffer
00000001b15b508c (__TEXT,__text) external _gldReclaimContext
00000001b15b656c (__TEXT,__text) external _gldReclaimFramebuffer
00000001b15b9978 (__TEXT,__text) external _gldReclaimTexture
00000001b15bb358 (__TEXT,__text) external _gldReclaimVertexArray
00000001b15b3244 (__TEXT,__text) external _gldRestoreBufferData
00000001b15b56d8 (__TEXT,__text) external _gldSetFenceOnContext
00000001b15b5854 (__TEXT,__text) external _gldSetFenceOnQueue
00000001b15b6c9c (__TEXT,__text) external _gldSetInteger
00000001b15b3550 (__TEXT,__text) external _gldSetMemoryPlugin
00000001b15b35b8 (__TEXT,__text) external _gldTestMemoryPlugin
00000001b15b9310 (__TEXT,__text) external _gldTestObject
00000001b15b3210 (__TEXT,__text) external _gldUnbindBuffer
